#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 4           104.188           0.020        0.001        0.006        594678941                   1379058126                  
GPU 5           104.176           0.020        0.001        0.005        441002521                   866945755                   
GPU 6           104.975           0.022        0.001        0.006        637979450                   1499814283                  
GPU 7           107.514           0.026        0.001        0.005        578148542                   2016655470                  
GPU 0           96.961            0.003        0.000        0.001        95483891                    270686025                   
GPU 1           98.451            0.001        0.000        0.000        33884463                    43915724                    
GPU 2           99.294            0.003        0.000        0.001        164886825                   310638918                   
GPU 3           97.813            0.010        0.000        0.001        63206715                    135398560                   
GPU 4           98.277            0.003        0.000        0.001        94162672                    230299935                   
GPU 5           98.777            0.004        0.000        0.001        128261375                   194159792                   
GPU 6           99.843            0.001        0.000        0.000        45425862                    47872148                    
GPU 7           102.281           0.011        0.000        0.001        65645170                    127245009                   
GPU 0           105.701           0.025        0.003        0.006        2735710185                  2513371622                  
GPU 1           106.663           0.025        0.003        0.006        2369580851                  3058859228                  
GPU 2           105.500           0.025        0.003        0.006        2734608319                  2616459336                  
GPU 3           106.338           0.033        0.003        0.006        2408885635                  3821041450                  
GPU 4           106.509           0.025        0.003        0.006        2750856257                  2811441538                  
GPU 5           106.125           0.026        0.003        0.006        2375458611                  3107374059                  
GPU 6           107.274           0.026        0.003        0.006        2743080187                  2851255658                  
GPU 7           109.028           0.032        0.003        0.006        2428526273                  4122680873                  
GPU 0           96.819            0.000        0.000        0.000        529373                      322865                      
GPU 1           98.247            0.000        0.000        0.000        518922                      323933                      
GPU 2           98.955            0.000        0.000        0.000        525202                      323927                      
GPU 3           97.428            0.000        0.000        0.000        530954                      324967                      
GPU 4           98.112            0.000        0.000        0.000        516813                      319208                      
GPU 5           98.554            0.000        0.000        0.000        498986                      311342                      
GPU 6           99.478            0.000        0.000        0.000        518399                      316071                      
GPU 7           101.193           0.000        0.000        0.000        524148                      319206                      
GPU 0           97.051            0.000        0.000        0.000        240042                      46645                       
GPU 1           98.152            0.000        0.000        0.000        229586                      50320                       
GPU 2           98.906            0.000        0.000        0.000        208591                      18867                       
GPU 3           97.375            0.000        0.000        0.000        240580                      48220                       
GPU 4           97.970            0.000        0.000        0.000        206518                      20442                       
GPU 5           98.525            0.000        0.000        0.000        203369                      18345                       
GPU 6           99.516            0.000        0.000        0.000        235345                      49270                       
GPU 7           101.073           0.000        0.000        0.000        206513                      22014                       
GPU 0           97.040            0.000        0.000        0.000        496350                      288271                      
GPU 1           98.063            0.000        0.000        0.000        484334                      283052                      
GPU 2           98.941            0.000        0.000        0.000        521004                      315537                      
GPU 3           97.302            0.000        0.000        0.000        497404                      286702                      
GPU 4           98.008            0.000        0.000        0.000        516097                      307038                      
GPU 5           98.519            0.000        0.000        0.000        512107                      309780                      
GPU 6           99.469            0.000        0.000        0.000        489559                      279373                      
GPU 7           101.116           0.000        0.000        0.000        518912                      307678                      
GPU 0           97.020            0.000        0.000        0.000        531478                      328111                      
GPU 1           98.114            0.000        0.000        0.000        524687                      329698                      
GPU 2           98.868            0.000        0.000        0.000        528353                      327600                      
GPU 3           97.326            0.000        0.000        0.000        530436                      326019                      
GPU 4           97.985            0.000        0.000        0.000        522068                      322885                      
GPU 5           98.536            0.000        0.000        0.000        519437                      322355                      
GPU 6           99.477            0.000        0.000        0.000        524168                      324460                      
GPU 7           101.064           0.000        0.000        0.000        522064                      322359                      
GPU 0           97.001            0.000        0.000        0.000        531996                      326535                      
GPU 1           98.037            0.000        0.000        0.000        523120                      328653                      
GPU 2           98.912            0.000        0.000        0.000        526252                      326025                      
GPU 3           98.595            0.006        0.000        0.000        66695925                    1277307946                  
GPU 4           97.963            0.000        0.000        0.000        529402                      326552                      
GPU 5           98.554            0.000        0.000        0.000        522057                      324451                      
GPU 6           99.465            0.000        0.000        0.000        514723                      317639                      
GPU 7           104.649           0.013        0.000        0.000        302080763                   4476935943                  
GPU 0           96.920            0.000        0.000        0.000        528328                      323391                      
GPU 1           97.991            0.000        0.000        0.000        522589                      329173                      
GPU 2           98.820            0.000        0.000        0.000        536208                      330740                      
GPU 3           100.757           0.015        0.000        0.000        172224013                   3311058105                  
GPU 4           97.939            0.000        0.000        0.000        514715                      315538                      
GPU 5           98.515            0.000        0.000        0.000        517344                      321309                      
GPU 6           99.373            0.000        0.000        0.000        514725                      317117                      
GPU 7           105.009           0.015        0.000        0.000        344773490                   5102365350                  
GPU 0           96.940            0.000        0.000        0.000        5206687                     57612678                    
GPU 1           98.004            0.000        0.000        0.000        522596                      371111                      
GPU 2           98.834            0.000        0.000        0.000        527828                      328123                      
GPU 3           100.777           0.015        0.000        0.000        172156901                   3309923211                  
GPU 4           98.838            0.003        0.000        0.000        277176891                   3513738354                  
GPU 5           98.558            0.000        0.000        0.000        506336                      357475                      
GPU 6           99.316            0.000        0.000        0.000        513148                      317638                      
GPU 7           105.025           0.015        0.000        0.000        344996314                   5105633168                  
GPU 0           105.836           0.042        0.002        0.013        1763333361                  13337985177                 
GPU 1           107.103           0.036        0.002        0.015        765518033                   1339558544                  
GPU 2           106.343           0.031        0.002        0.012        867089349                   2766456525                  
GPU 3           105.728           0.043        0.002        0.014        832618781                   3371496543                  
GPU 4           108.960           0.044        0.001        0.013        1758035898                  13540354501                 
GPU 5           106.748           0.029        0.002        0.013        648475484                   957214284                   
GPU 6           109.968           0.034        0.002        0.014        954436054                   2487858107                  
GPU 7           113.259           0.043        0.002        0.013        962000227                   4751614277                  
GPU 0           128.389           0.108        0.006        0.045        2777887640                  4615110886                  
GPU 1           131.285           0.108        0.006        0.046        2306971493                  3180828047                  
GPU 2           126.784           0.113        0.010        0.046        2752404306                  3774817839                  
GPU 3           126.869           0.110        0.006        0.045        2345304863                  3303425571                  
GPU 4           128.707           0.117        0.005        0.048        2828973038                  5110965580                  
GPU 5           129.652           0.111        0.006        0.047        2428269110                  3663371726                  
GPU 6           130.889           0.107        0.006        0.044        2733811769                  4680699907                  
GPU 7           130.391           0.108        0.006        0.044        2386586767                  3779486178                  
GPU 0           107.915           0.047        0.003        0.007        3597848893                  12313859391                 
GPU 1           112.160           0.048        0.004        0.008        2696540652                  4216152415                  
GPU 2           109.602           0.047        0.003        0.007        3504049123                  12455829196                 
GPU 3           110.390           0.048        0.003        0.007        2603532143                  4245050323                  
GPU 4           111.633           0.047        0.003        0.007        3764407932                  14784496360                 
GPU 5           110.974           0.047        0.003        0.007        2446912886                  4144730195                  
GPU 6           110.643           0.049        0.004        0.007        3694830943                  11542883155                 
GPU 7           113.428           0.048        0.003        0.007        2590313038                  4181582440                  
GPU 0           129.008           0.107        0.006        0.045        3188688020                  6558063953                  
GPU 1           133.689           0.110        0.006        0.046        2688718236                  5694795128                  
GPU 2           128.999           0.109        0.009        0.044        3228486653                  5795732108                  
GPU 3           127.487           0.109        0.006        0.045        2749023872                  5764124155                  
GPU 4           131.885           0.115        0.005        0.046        3299203079                  7806544726                  
GPU 5           131.221           0.107        0.006        0.044        2834596539                  5565399557                  
GPU 6           131.844           0.109        0.006        0.045        3089158577                  6386936269                  
GPU 7           130.851           0.107        0.006        0.043        2745203947                  5660577050                  
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 0           118.972           0.072        0.005        0.026        3525494795                  5769852339                  
GPU 1           121.565           0.073        0.006        0.027        3021517439                  5153398921                  
GPU 2           119.603           0.074        0.007        0.026        3472838990                  5223752180                  
GPU 3           117.852           0.074        0.005        0.026        3018940610                  5202888548                  
GPU 4           120.671           0.081        0.005        0.032        3858975057                  6756074614                  
GPU 5           121.367           0.073        0.006        0.026        3017762248                  5147410054                  
GPU 6           121.101           0.073        0.005        0.026        3517069886                  5775370763                  
GPU 7           121.569           0.072        0.005        0.026        3054965328                  5782851762                  
GPU 0           129.819           0.112        0.006        0.045        3299847249                  6510663291                  
GPU 1           133.745           0.113        0.006        0.046        2867321712                  5648758791                  
GPU 2           129.017           0.114        0.009        0.045        3235753190                  5690884329                  
GPU 3           127.900           0.111        0.006        0.044        2855556514                  5380069932                  
GPU 4           131.362           0.117        0.005        0.046        3284254823                  6468428248                  
GPU 5           131.835           0.112        0.006        0.046        2887049287                  5824690883                  
GPU 6           132.293           0.112        0.006        0.045        3276015104                  6250325959                  
GPU 7           130.081           0.110        0.006        0.043        2886000751                  5892199693                  
GPU 0           129.326           0.108        0.007        0.043        3728393792                  5251295719                  
GPU 1           131.951           0.108        0.007        0.043        3338772927                  5070862229                  
GPU 2           128.241           0.111        0.010        0.043        3655848362                  4778420475                  
GPU 3           126.420           0.108        0.007        0.042        3279691677                  4917724059                  
GPU 4           131.303           0.112        0.006        0.042        3930969744                  5342045782                  
GPU 5           130.811           0.109        0.007        0.044        3245414895                  5166664410                  
GPU 6           131.111           0.107        0.007        0.041        3792195978                  5217264285                  
GPU 7           130.144           0.107        0.007        0.041        3300315672                  5248697942                  
GPU 0           131.912           0.116        0.007        0.048        3693038449                  5539590174                  
GPU 1           135.995           0.117        0.007        0.048        3206509908                  5099499719                  
GPU 2           131.004           0.119        0.011        0.048        3646147698                  4790806060                  
GPU 3           129.959           0.117        0.007        0.048        3224994560                  4961930174                  
GPU 4           133.688           0.123        0.006        0.049        3531021204                  5098125119                  
GPU 5           133.715           0.117        0.008        0.048        3284228905                  5322222287                  
GPU 6           134.553           0.116        0.007        0.047        3616338745                  5134116903                  
GPU 7           133.640           0.115        0.007        0.046        3245157991                  5268092162                  
GPU 0           122.485           0.085        0.005        0.029        3253232462                  9225568409                  
GPU 1           125.455           0.086        0.005        0.031        2436220666                  3674797401                  
GPU 2           121.084           0.085        0.007        0.029        3046723243                  6542665456                  
GPU 3           120.649           0.085        0.005        0.029        2451160554                  3542414008                  
GPU 4           122.520           0.091        0.004        0.032        3108832002                  8498794986                  
GPU 5           124.141           0.085        0.005        0.029        2501819041                  3855503721                  
GPU 6           123.629           0.085        0.005        0.029        3207308964                  9085615275                  
GPU 7           124.655           0.085        0.005        0.029        2486323336                  4057910129                  
GPU 0           127.984           0.101        0.008        0.039        4786431536                  5925244126                  
GPU 1           132.463           0.101        0.008        0.039        4260574384                  6153118702                  
GPU 2           128.166           0.104        0.010        0.039        4648133880                  5276232284                  
GPU 3           126.504           0.102        0.008        0.039        4184440947                  5933903865                  
GPU 4           130.102           0.100        0.007        0.037        5271051954                  5975725995                  
GPU 5           132.104           0.103        0.008        0.040        4100923245                  6172077169                  
GPU 6           129.191           0.100        0.008        0.037        4874398221                  5666926316                  
GPU 7           128.894           0.099        0.007        0.038        4196412064                  6233364867                  
GPU 0           126.749           0.087        0.008        0.029        5495546970                  8063546977                  
GPU 1           130.596           0.089        0.008        0.032        4611929743                  7590037016                  
GPU 2           123.891           0.087        0.010        0.029        5546476236                  7401260640                  
GPU 3           125.052           0.089        0.008        0.030        4671083361                  7495236169                  
GPU 4           128.272           0.096        0.007        0.034        5009476406                  8051735090                  
GPU 5           128.178           0.087        0.008        0.030        4812354023                  8011888002                  
GPU 6           127.864           0.089        0.008        0.030        5360823878                  7693457452                  
GPU 7           127.609           0.086        0.008        0.030        4707868033                  7691909434                  
GPU 0           120.977           0.075        0.009        0.023        6869637764                  7452590235                  
GPU 1           124.369           0.073        0.009        0.022        5969997752                  7850950963                  
GPU 2           123.211           0.077        0.011        0.023        6748409207                  7020563658                  
GPU 3           122.628           0.076        0.009        0.023        5910612765                  7705569275                  
GPU 4           123.083           0.071        0.010        0.020        7399462808                  7704259085                  
GPU 5           125.423           0.076        0.009        0.024        5812642068                  7743794247                  
GPU 6           123.771           0.076        0.010        0.022        6977152996                  7650878246                  
GPU 7           124.308           0.074        0.009        0.023        5930585614                  8186742275                  
GPU 0           121.887           0.069        0.012        0.016        8203716014                  7091304055                  
GPU 1           128.252           0.068        0.012        0.017        7053768564                  8721726028                  
GPU 2           124.332           0.070        0.013        0.016        8185476523                  7111094286                  
GPU 3           124.069           0.071        0.013        0.017        7053370542                  8725190748                  
GPU 4           126.063           0.070        0.013        0.016        8239680805                  7088539557                  
GPU 5           127.196           0.069        0.012        0.017        7046104139                  8777808986                  
GPU 6           127.508           0.073        0.013        0.016        8180206328                  7119154308                  
GPU 7           126.497           0.069        0.013        0.017        7074283630                  8834478218                  
GPU 0           125.044           0.072        0.015        0.016        8183031429                  7052764125                  
GPU 1           130.761           0.071        0.015        0.017        7047191645                  8707259810                  
GPU 2           125.695           0.073        0.015        0.017        8186357934                  7095123904                  
GPU 3           126.814           0.074        0.015        0.017        7046275364                  8701750190                  
GPU 4           128.020           0.072        0.015        0.016        8207594498                  7067333091                  
GPU 5           128.890           0.072        0.015        0.017        7048604682                  8751288850                  
GPU 6           128.092           0.075        0.015        0.016        8167065008                  7075573508                  
GPU 7           129.786           0.073        0.015        0.018        7062425724                  8746195203                  
GPU 0           126.968           0.074        0.017        0.016        8112495222                  6993954721                  
GPU 1           131.380           0.074        0.017        0.017        6974676385                  8618234903                  
GPU 2           128.204           0.076        0.018        0.017        8113087241                  7035705225                  
GPU 3           128.757           0.077        0.017        0.017        6986946255                  8631003356                  
GPU 4           127.701           0.074        0.017        0.016        8090372001                  6968182997                  
GPU 5           130.322           0.075        0.018        0.017        6985634600                  8675766101                  
GPU 6           128.897           0.077        0.017        0.016        8090589415                  7001761361                  
GPU 7           131.995           0.075        0.017        0.018        7000217448                  8675581872                  
GPU 0           130.744           0.076        0.019        0.016        8022333806                  6933653132                  
GPU 1           134.446           0.077        0.020        0.017        6899592883                  8533048640                  
GPU 2           129.414           0.077        0.020        0.016        8024646017                  6957547951                  
GPU 3           130.250           0.079        0.019        0.017        6906968989                  8537877839                  
GPU 4           129.582           0.078        0.020        0.016        8086819025                  6962123510                  
GPU 5           134.489           0.077        0.019        0.017        6909107199                  8587145675                  
GPU 6           136.156           0.079        0.020        0.016        8002125500                  6925063870                  
GPU 7           134.896           0.076        0.019        0.017        6934271729                  8595437067                  
GPU 0           134.833           0.091        0.016        0.032        4985799629                  5433075883                  
GPU 1           137.497           0.093        0.016        0.034        4206144671                  5878067039                  
GPU 2           136.093           0.093        0.018        0.031        5088273008                  5253540259                  
GPU 3           131.172           0.093        0.016        0.032        4270318180                  5802703975                  
GPU 4           130.095           0.098        0.014        0.035        4475385007                  5304733751                  
GPU 5           138.815           0.091        0.016        0.032        4395320726                  5995188821                  
GPU 6           137.031           0.093        0.015        0.032        4857583067                  5326480383                  
GPU 7           133.663           0.090        0.016        0.031        4290601763                  5960505814                  
GPU 0           129.370           0.103        0.011        0.046        2519044180                  4253260041                  
GPU 1           135.706           0.102        0.011        0.046        2172303422                  3793430111                  
GPU 2           130.873           0.105        0.014        0.045        2477271902                  3718442445                  
GPU 3           127.432           0.102        0.011        0.045        2190289633                  3598896798                  
GPU 4           132.852           0.101        0.009        0.042        2447168594                  5159392658                  
GPU 5           134.132           0.101        0.011        0.045        2210481750                  3776191921                  
GPU 6           131.446           0.100        0.011        0.044        2491345718                  4221889751                  
GPU 7           130.827           0.099        0.010        0.042        2212034511                  3932592726                  
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 0           116.741           0.060        0.005        0.017        2493834237                  9782554615                  
GPU 1           119.769           0.062        0.005        0.018        1763097553                  2475954708                  
GPU 2           115.548           0.061        0.006        0.018        2382804589                  9445840003                  
GPU 3           117.484           0.060        0.005        0.017        1666708732                  2278337559                  
GPU 4           116.513           0.067        0.005        0.020        2791310110                  10406299615                 
GPU 5           117.257           0.060        0.005        0.018        1578464786                  2277508041                  
GPU 6           119.148           0.061        0.005        0.017        2529688347                  8934393072                  
GPU 7           120.907           0.059        0.004        0.016        1667867690                  2392462541                  
GPU 0           132.393           0.099        0.010        0.042        2937706163                  4442678854                  
GPU 1           136.906           0.101        0.011        0.044        2508591905                  4179202398                  
GPU 2           131.988           0.101        0.013        0.041        2984851709                  3977854567                  
GPU 3           129.420           0.099        0.010        0.041        2551582766                  3973707285                  
GPU 4           133.480           0.105        0.009        0.043        2839485133                  4535756576                  
GPU 5           134.014           0.099        0.010        0.042        2647588732                  4099457763                  
GPU 6           133.088           0.098        0.010        0.041        2839767130                  4203324295                  
GPU 7           132.830           0.096        0.010        0.039        2565418981                  4176075285                  
GPU 0           131.756           0.104        0.009        0.045        2899918922                  4715752301                  
GPU 1           137.141           0.106        0.010        0.046        2552232519                  4278134886                  
GPU 2           130.780           0.106        0.012        0.044        2840000896                  4040460284                  
GPU 3           130.255           0.104        0.009        0.044        2532956478                  4008481256                  
GPU 4           134.771           0.112        0.008        0.046        2952561303                  4892313181                  
GPU 5           132.648           0.103        0.009        0.044        2541495296                  4250641106                  
GPU 6           134.577           0.103        0.009        0.043        2906686027                  4639010934                  
GPU 7           132.685           0.101        0.009        0.041        2559417955                  4426670873                  
GPU 0           129.888           0.109        0.007        0.043        3987322839                  5953322410                  
GPU 1           132.998           0.110        0.008        0.044        3484555594                  5441373605                  
GPU 2           128.734           0.112        0.010        0.043        3918402177                  4992813999                  
GPU 3           128.518           0.112        0.007        0.044        3473544820                  5281689472                  
GPU 4           131.958           0.114        0.006        0.044        3962412106                  5667970015                  
GPU 5           131.873           0.111        0.008        0.044        3506970191                  5687271771                  
GPU 6           131.659           0.109        0.007        0.042        3969524960                  5809504046                  
GPU 7           131.983           0.109        0.007        0.042        3513941226                  5954285713                  
GPU 0           116.754           0.074        0.003        0.025        2594722471                  11132385849                 
GPU 1           121.442           0.075        0.004        0.025        1688046061                  2800879650                  
GPU 2           117.045           0.076        0.005        0.025        2451974745                  9280443894                  
GPU 3           117.272           0.074        0.003        0.025        1679486072                  2667504667                  
GPU 4           117.841           0.078        0.003        0.026        2548001137                  10591952902                 
GPU 5           120.210           0.074        0.003        0.025        1708608219                  3006528771                  
GPU 6           118.966           0.074        0.003        0.024        2423503140                  9142572192                  
GPU 7           121.773           0.074        0.003        0.024        1714557745                  3299068558                  
GPU 0           117.917           0.088        0.004        0.033        2585920561                  8012369955                  
GPU 1           122.067           0.087        0.004        0.033        1923973521                  3540024006                  
GPU 2           120.209           0.092        0.007        0.034        2601729026                  7738168407                  
GPU 3           117.654           0.089        0.004        0.033        1947135781                  3426721961                  
GPU 4           121.421           0.085        0.003        0.030        2632359717                  10689596925                 
GPU 5           122.222           0.090        0.005        0.034        2030663332                  4036456976                  
GPU 6           119.252           0.086        0.004        0.031        2513632952                  7744024692                  
GPU 7           121.447           0.087        0.004        0.032        1984495392                  3987955069                  
GPU 0           115.669           0.059        0.004        0.014        3712797142                  10590901348                 
GPU 1           117.978           0.061        0.004        0.016        2784493389                  3909745383                  
GPU 2           113.496           0.058        0.005        0.013        3658021971                  10209254593                 
GPU 3           116.962           0.060        0.004        0.014        2738724254                  3712867388                  
GPU 4           115.950           0.068        0.004        0.018        3933352112                  11262323316                 
GPU 5           117.719           0.058        0.004        0.014        2706527335                  3730343120                  
GPU 6           117.790           0.061        0.004        0.015        3643478553                  9560302996                  
GPU 7           120.119           0.059        0.004        0.014        2763225682                  4261169583                  
GPU 0           129.999           0.110        0.006        0.045        3234775108                  5904346737                  
GPU 1           134.646           0.112        0.007        0.047        2805838627                  4846228126                  
GPU 2           129.816           0.114        0.010        0.045        3175978424                  5001058309                  
GPU 3           128.785           0.112        0.007        0.046        2799126776                  4707156261                  
GPU 4           132.062           0.117        0.005        0.047        3149653868                  4836368668                  
GPU 5           133.086           0.112        0.007        0.046        2800574425                  4729807714                  
GPU 6           133.167           0.111        0.006        0.045        3192722087                  5371484897                  
GPU 7           131.600           0.110        0.006        0.044        2823752229                  5189130291                  
