#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 1           143.773           0.140        0.006        0.068        968741662                   2705686484                  
GPU 2           70.562            0.000        0.000        0.000        531300                      347388                      
GPU 3           70.413            0.000        0.000        0.000        531606                      344627                      
GPU 4           140.306           0.139        0.007        0.067        1080590599                  2660934659                  
GPU 5           142.327           0.134        0.009        0.069        953778679                   2534710696                  
GPU 6           72.370            0.000        0.000        0.000        517268                      331219                      
GPU 7           72.372            0.000        0.000        0.000        521462                      334365                      
GPU 0           136.016           0.131        0.005        0.061        1141341159                  3233664474                  
GPU 1           140.148           0.132        0.006        0.063        976935940                   2523754193                  
GPU 2           70.454            0.000        0.000        0.000        526695                      340648                      
GPU 3           70.459            0.000        0.000        0.000        451735                      246306                      
GPU 4           136.494           0.129        0.006        0.060        1192720609                  3771585924                  
GPU 5           137.889           0.122        0.007        0.060        967432337                   2391071049                  
GPU 6           72.336            0.000        0.000        0.000        430259                      242643                      
GPU 7           72.276            0.000        0.000        0.000        245265                      70225                       
GPU 0           139.791           0.144        0.006        0.069        1130040514                  3001539520                  
GPU 1           144.403           0.146        0.006        0.070        987272519                   2547504284                  
GPU 2           70.472            0.000        0.000        0.000        198630                      13102                       
GPU 3           70.459            0.000        0.000        0.000        295555                      107951                      
GPU 4           140.498           0.140        0.007        0.066        1172595441                  3513910699                  
GPU 5           141.679           0.133        0.008        0.067        1014114462                  2899014719                  
GPU 6           72.368            0.000        0.000        0.000        290344                      105865                      
GPU 7           72.312            0.000        0.000        0.000        474826                      277768                      
GPU 0           138.755           0.140        0.006        0.066        1189565696                  3395863065                  
GPU 1           142.679           0.139        0.006        0.066        1009232345                  2535039744                  
GPU 2           70.444            0.000        0.000        0.000        527756                      342753                      
GPU 3           70.481            0.000        0.000        0.000        551824                      354257                      
GPU 4           139.803           0.138        0.007        0.065        1196327739                  3445032587                  
GPU 5           140.029           0.129        0.008        0.064        1037133385                  2909993783                  
GPU 6           72.272            0.000        0.000        0.000        522498                      338025                      
GPU 7           72.221            0.000        0.000        0.000        526704                      341702                      
GPU 0           140.612           0.145        0.006        0.070        1149491450                  3388587900                  
GPU 1           143.931           0.143        0.006        0.068        973366215                   2504402873                  
GPU 2           70.520            0.000        0.000        0.000        523552                      338029                      
GPU 3           70.372            0.000        0.000        0.000        538714                      341674                      
GPU 4           141.539           0.143        0.007        0.068        1133530419                  3202219032                  
GPU 5           141.736           0.134        0.008        0.067        996650128                   2881202876                  
GPU 6           72.383            0.000        0.000        0.000        520411                      334363                      
GPU 7           72.251            0.000        0.000        0.000        524596                      337502                      
GPU 0           139.857           0.144        0.006        0.069        1202104206                  3436460834                  
GPU 1           143.168           0.141        0.006        0.067        1018490904                  2599394698                  
GPU 2           70.514            0.000        0.000        0.000        529327                      342752                      
GPU 3           70.344            0.000        0.000        0.000        537157                      340112                      
GPU 4           140.489           0.141        0.007        0.067        1189610638                  3291376062                  
GPU 5           142.192           0.133        0.009        0.067        1063234622                  3233885792                  
GPU 6           72.289            0.000        0.000        0.000        524605                      337508                      
GPU 7           72.256            0.000        0.000        0.000        516747                      330173                      
GPU 0           141.380           0.147        0.006        0.071        1163421989                  3385597024                  
GPU 1           143.723           0.143        0.006        0.068        1017312810                  2894346366                  
GPU 2           70.606            0.000        0.000        0.000        525123                      339076                      
GPU 3           70.378            0.000        0.000        0.000        536630                      340110                      
GPU 4           141.952           0.143        0.007        0.068        1146689067                  3195406485                  
GPU 5           142.095           0.134        0.008        0.067        1081872278                  3787135766                  
GPU 6           72.258            0.000        0.000        0.000        519355                      333310                      
GPU 7           72.303            0.000        0.000        0.000        521452                      336978                      
GPU 0           139.938           0.144        0.006        0.068        1170383594                  3472780205                  
GPU 1           142.271           0.139        0.006        0.065        1014333283                  2857369233                  
GPU 2           70.453            0.000        0.000        0.000        525133                      339082                      
GPU 3           70.516            0.000        0.000        0.000        536617                      339054                      
GPU 4           141.258           0.142        0.007        0.067        1148482527                  3199388767                  
GPU 5           142.011           0.134        0.008        0.066        1066187659                  3567200547                  
GPU 6           72.338            0.000        0.000        0.000        520935                      334887                      
GPU 7           72.283            0.000        0.000        0.000        517721                      333269                      
GPU 0           138.084           0.136        0.005        0.062        1222717196                  3451176155                  
GPU 1           141.093           0.135        0.006        0.062        1036023876                  2550175568                  
GPU 2           70.547            0.000        0.000        0.000        440744                      242121                      
GPU 3           70.382            0.000        0.000        0.000        475838                      249448                      
GPU 4           139.653           0.136        0.006        0.062        1230048486                  3529187936                  
GPU 5           138.529           0.127        0.007        0.061        1064209246                  3063604170                  
GPU 6           72.369            0.000        0.000        0.000        198097                      20962                       
GPU 7           72.261            0.000        0.000        0.000        198627                      18866                       
GPU 0           136.965           0.135        0.005        0.061        1191154543                  3514589008                  
GPU 1           140.980           0.136        0.006        0.062        991578825                   2400035747                  
GPU 2           70.441            0.000        0.000        0.000        284051                      109008                      
GPU 3           70.403            0.000        0.000        0.000        296079                      106903                      
GPU 4           138.872           0.136        0.006        0.061        1187891520                  3458065104                  
GPU 5           139.165           0.128        0.007        0.061        1033972554                  3093591500                  
GPU 6           72.342            0.000        0.000        0.000        521991                      328079                      
GPU 7           72.271            0.000        0.000        0.000        517786                      325975                      
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 0           137.762           0.137        0.005        0.064        1220824121                  3538829990                  
GPU 1           142.284           0.138        0.006        0.065        1021609721                  2455845945                  
GPU 2           70.512            0.000        0.000        0.000        524607                      339082                      
GPU 3           70.507            0.000        0.000        0.000        538727                      341159                      
GPU 4           140.450           0.138        0.007        0.064        1226920805                  3585051239                  
GPU 5           140.638           0.131        0.008        0.065        1048732555                  2969151436                  
GPU 6           72.253            0.000        0.000        0.000        518315                      334362                      
GPU 7           72.326            0.000        0.000        0.000        519364                      333315                      
GPU 0           139.468           0.143        0.005        0.068        1164377756                  3443763310                  
GPU 1           143.247           0.142        0.006        0.067        982932352                   2521072107                  
GPU 2           70.377            0.000        0.000        0.000        528269                      342221                      
GPU 3           70.468            0.000        0.000        0.000        539250                      342206                      
GPU 4           141.547           0.143        0.007        0.067        1144253154                  3200207325                  
GPU 5           141.244           0.133        0.008        0.066        1009477824                  2925848378                  
GPU 6           72.314            0.000        0.000        0.000        521975                      334881                      
GPU 7           72.318            0.000        0.000        0.000        513590                      330165                      
GPU 0           139.683           0.140        0.006        0.066        1203513770                  3445841209                  
GPU 1           142.327           0.139        0.006        0.065        1017812398                  2534967666                  
GPU 2           70.468            0.000        0.000        0.000        519795                      336923                      
GPU 3           70.464            0.000        0.000        0.000        542386                      344821                      
GPU 4           140.351           0.139        0.007        0.065        1188007136                  3275068158                  
GPU 5           140.435           0.129        0.008        0.063        1047011183                  2993464491                  
GPU 6           72.352            0.000        0.000        0.000        516743                      331743                      
GPU 7           72.190            0.000        0.000        0.000        515698                      330172                      
GPU 0           140.781           0.144        0.006        0.069        1166580493                  3462946521                  
GPU 1           143.064           0.141        0.006        0.067        982832364                   2536555483                  
GPU 2           70.438            0.000        0.000        0.000        525135                      339084                      
GPU 3           70.453            0.000        0.000        0.000        536631                      339587                      
GPU 4           142.205           0.143        0.007        0.068        1140346508                  3147179619                  
GPU 5           141.593           0.133        0.008        0.066        1021459813                  3091750443                  
GPU 6           72.263            0.000        0.000        0.000        518825                      331733                      
GPU 7           72.366            0.000        0.000        0.000        521989                      335414                      
GPU 0           140.706           0.143        0.006        0.068        1215582525                  3573456190                  
GPU 1           143.638           0.140        0.006        0.067        1001107512                  2518833901                  
GPU 2           70.393            0.000        0.000        0.000        529836                      341694                      
GPU 3           70.471            0.000        0.000        0.000        536096                      339055                      
GPU 4           141.155           0.140        0.007        0.066        1183319552                  3196355500                  
GPU 5           141.209           0.131        0.008        0.065        1039735029                  2903229963                  
GPU 6           72.333            0.000        0.000        0.000        244745                      70226                       
GPU 7           72.217            0.000        0.000        0.000        243166                      67604                       
GPU 0           142.009           0.148        0.006        0.071        1166933703                  3001804464                  
GPU 1           144.372           0.143        0.006        0.068        1005992700                  2319079968                  
GPU 2           70.461            0.000        0.000        0.000        198104                      14150                       
GPU 3           70.574            0.000        0.000        0.000        210142                      18865                       
GPU 4           142.742           0.146        0.007        0.069        1171762556                  3061904985                  
GPU 5           143.859           0.136        0.008        0.068        1032252965                  2873634252                  
GPU 6           72.293            0.000        0.000        0.000        476919                      279338                      
GPU 7           72.279            0.000        0.000        0.000        474296                      278288                      
GPU 0           141.070           0.146        0.006        0.070        1214719116                  3253755193                  
GPU 1           145.021           0.146        0.007        0.070        991634996                   2366713231                  
GPU 2           70.452            0.000        0.000        0.000        524598                      338552                      
GPU 3           70.568            0.000        0.000        0.000        538197                      336963                      
GPU 4           141.838           0.144        0.007        0.069        1206839965                  3150814883                  
GPU 5           143.036           0.135        0.009        0.067        1053831059                  2852566725                  
GPU 6           72.230            0.000        0.000        0.000        518307                      332261                      
GPU 7           72.228            0.000        0.000        0.000        518831                      332785                      
GPU 0           140.643           0.144        0.006        0.068        1161524577                  3361077181                  
GPU 1           144.291           0.142        0.006        0.067        1051174290                  2915815716                  
GPU 2           70.389            0.000        0.000        0.000        539285                      353234                      
GPU 3           70.394            0.000        0.000        0.000        541317                      345856                      
GPU 4           142.903           0.144        0.007        0.068        1156636215                  3273910141                  
GPU 5           142.183           0.135        0.008        0.067        1047505964                  3331129018                  
GPU 6           72.196            0.000        0.000        0.000        521456                      336981                      
GPU 7           72.410            0.000        0.000        0.000        523036                      339082                      
GPU 0           139.791           0.142        0.006        0.068        1201570246                  3355045805                  
GPU 1           143.530           0.140        0.006        0.067        1049253363                  2844050202                  
GPU 2           70.508            0.000        0.000        0.000        517799                      336989                      
GPU 3           70.406            0.000        0.000        0.000        536106                      339062                      
GPU 4           141.955           0.142        0.007        0.067        1190583156                  3255250199                  
GPU 5           141.158           0.131        0.008        0.065        1086839081                  3465811504                  
GPU 6           72.328            0.000        0.000        0.000        521973                      335928                      
GPU 7           72.214            0.000        0.000        0.000        518843                      332793                      
GPU 0           139.138           0.142        0.005        0.067        1167609323                  3598977859                  
GPU 1           143.005           0.140        0.006        0.066        949589873                   2383874284                  
GPU 2           70.373            0.000        0.000        0.000        524594                      338549                      
GPU 3           70.323            0.000        0.000        0.000        535573                      338532                      
GPU 4           142.357           0.145        0.007        0.069        1118809423                  3153275364                  
GPU 5           142.266           0.133        0.008        0.066        1014039484                  3247127330                  
GPU 6           72.266            0.000        0.000        0.000        518314                      332266                      
GPU 7           72.268            0.000        0.000        0.000        521977                      334883                      
GPU 0           139.961           0.143        0.006        0.068        1213150221                  3424432508                  
GPU 1           145.036           0.141        0.006        0.067        1024010580                  2565014268                  
GPU 2           70.502            0.000        0.000        0.000        525131                      341178                      
GPU 3           70.439            0.000        0.000        0.000        539776                      342208                      
GPU 4           141.700           0.143        0.007        0.068        1193925735                  3287495070                  
GPU 5           143.326           0.134        0.009        0.067        1067055820                  3189469375                  
GPU 6           72.273            0.000        0.000        0.000        517791                      331742                      
GPU 7           72.341            0.000        0.000        0.000        517270                      331220                      
GPU 0           139.907           0.145        0.006        0.069        1174052256                  3355057921                  
GPU 1           144.752           0.144        0.006        0.069        1032144854                  2927830952                  
GPU 2           70.385            0.000        0.000        0.000        245789                      67081                       
GPU 3           70.386            0.000        0.000        0.000        451210                      245781                      
GPU 4           142.567           0.144        0.007        0.068        1161729829                  3200704670                  
GPU 5           142.222           0.133        0.008        0.066        1071799571                  3515050343                  
GPU 6           72.162            0.000        0.000        0.000        198621                      19390                       
GPU 7           72.154            0.000        0.000        0.000        198624                      13101                       
GPU 0           140.417           0.144        0.006        0.068        1171039110                  3343344055                  
GPU 1           144.327           0.143        0.006        0.068        1026416011                  2862500359                  
GPU 2           70.388            0.000        0.000        0.000        475347                      283007                      
GPU 3           70.379            0.000        0.000        0.000        295033                      106903                      
GPU 4           141.389           0.143        0.007        0.068        1168753348                  3297264684                  
GPU 5           141.925           0.133        0.008        0.066        1071575463                  3554645058                  
GPU 6           72.211            0.000        0.000        0.000        519889                      327551                      
GPU 7           72.204            0.000        0.000        0.000        524086                      337511                      
GPU 0           139.318           0.139        0.005        0.066        1216741324                  3554018400                  
GPU 1           143.147           0.138        0.006        0.065        1041555991                  2776841677                  
GPU 2           70.374            0.000        0.000        0.000        525132                      338034                      
GPU 3           70.309            0.000        0.000        0.000        536628                      342205                      
GPU 4           139.419           0.137        0.007        0.063        1187168287                  3177742225                  
GPU 5           139.522           0.127        0.007        0.061        1081821113                  3346286513                  
GPU 6           72.195            0.000        0.000        0.000        523546                      336977                      
GPU 7           72.154            0.000        0.000        0.000        523557                      337508                      
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 0           138.727           0.139        0.005        0.067        1118823673                  3320472984                  
GPU 1           143.086           0.139        0.006        0.066        975400083                   2712379419                  
GPU 2           70.423            0.000        0.000        0.000        524086                      338035                      
GPU 3           70.304            0.000        0.000        0.000        539235                      343245                      
GPU 4           139.805           0.137        0.007        0.065        1116377107                  3310502585                  
GPU 5           140.067           0.128        0.008        0.064        1020478655                  3436891243                  
GPU 6           72.139            0.000        0.000        0.000        518315                      332267                      
GPU 7           72.229            0.000        0.000        0.000        520403                      333833                      
GPU 0           134.799           0.125        0.005        0.059        1084246126                  3142315847                  
GPU 1           138.563           0.123        0.005        0.058        924840779                   2539555881                  
GPU 2           70.252            0.000        0.000        0.000        525658                      340131                      
GPU 3           70.307            0.000        0.000        0.000        537156                      339587                      
GPU 4           135.896           0.123        0.006        0.057        1125344841                  3726107357                  
GPU 5           135.451           0.114        0.007        0.055        999968366                   3540901980                  
GPU 6           72.273            0.000        0.000        0.000        508883                      325978                      
GPU 7           72.141            0.000        0.000        0.000        516218                      330170                      
GPU 0           139.007           0.138        0.005        0.066        1116976480                  3258264626                  
GPU 1           140.912           0.133        0.006        0.063        931873827                   2479855739                  
GPU 2           70.455            0.000        0.000        0.000        524072                      338550                      
GPU 3           70.233            0.000        0.000        0.000        538201                      341681                      
GPU 4           139.544           0.135        0.007        0.063        1120862441                  3464859936                  
GPU 5           140.267           0.127        0.008        0.062        1003062615                  3403460850                  
GPU 6           72.202            0.000        0.000        0.000        517781                      332260                      
GPU 7           72.144            0.000        0.000        0.000        520402                      333309                      
GPU 0           139.015           0.138        0.005        0.065        1204299689                  3472921554                  
GPU 1           142.019           0.137        0.006        0.064        1007993174                  2553055826                  
GPU 2           70.380            0.000        0.000        0.000        485829                      306067                      
GPU 3           70.362            0.000        0.000        0.000        538717                      341152                      
GPU 4           139.613           0.136        0.007        0.063        1184661622                  3353919444                  
GPU 5           140.603           0.128        0.008        0.063        1046947662                  3109188291                  
GPU 6           72.149            0.000        0.000        0.000        244744                      68654                       
GPU 7           72.145            0.000        0.000        0.000        245794                      67606                       
GPU 0           138.609           0.139        0.005        0.065        1159164545                  3412952993                  
GPU 1           143.849           0.140        0.006        0.066        975049829                   2486569242                  
GPU 2           70.287            0.000        0.000        0.000        236890                      45596                       
GPU 3           70.409            0.000        0.000        0.000        210142                      13625                       
GPU 4           139.704           0.136        0.006        0.063        1138009926                  3071904130                  
GPU 5           141.160           0.130        0.008        0.063        1054283308                  3437601217                  
GPU 6           72.276            0.000        0.000        0.000        472713                      276710                      
GPU 7           72.296            0.000        0.000        0.000        473248                      278812                      
GPU 0           139.975           0.141        0.005        0.066        1152383527                  3309978571                  
GPU 1           144.820           0.142        0.006        0.068        982651388                   2527034454                  
GPU 2           70.230            0.000        0.000        0.000        533511                      346939                      
GPU 3           70.296            0.000        0.000        0.000        538193                      341152                      
GPU 4           140.534           0.139        0.007        0.064        1144394002                  3125802671                  
GPU 5           141.976           0.132        0.008        0.065        1066692780                  3591660553                  
GPU 6           72.199            0.000        0.000        0.000        516222                      330172                      
GPU 7           72.124            0.000        0.000        0.000        520402                      333833                      
GPU 0           140.122           0.142        0.005        0.067        1151749086                  3411458558                  
GPU 1           143.883           0.141        0.006        0.067        973996581                   2501730721                  
GPU 2           70.299            0.000        0.000        0.000        524081                      338556                      
GPU 3           70.380            0.000        0.000        0.000        538202                      341158                      
GPU 4           139.867           0.137        0.006        0.064        1138733623                  3137895345                  
GPU 5           141.885           0.131        0.008        0.065        1056446148                  3542050976                  
GPU 6           72.247            0.000        0.000        0.000        531941                      348513                      
GPU 7           72.193            0.000        0.000        0.000        520411                      334363                      
GPU 0           141.216           0.144        0.006        0.069        1151135925                  3374253317                  
GPU 1           145.639           0.145        0.007        0.070        972970689                   2492374862                  
GPU 2           70.420            0.000        0.000        0.000        526171                      339076                      
GPU 3           70.244            0.000        0.000        0.000        536107                      339587                      
GPU 4           141.005           0.139        0.007        0.065        1135816360                  3113383278                  
GPU 5           142.587           0.134        0.008        0.067        1045943692                  3377603613                  
GPU 6           72.057            0.000        0.000        0.000        517256                      330687                      
GPU 7           72.182            0.000        0.000        0.000        517781                      331736                      
GPU 0           139.055           0.139        0.005        0.066        1162503730                  2996128322                  
GPU 1           142.529           0.137        0.006        0.065        1001152404                  2446592296                  
GPU 2           70.354            0.000        0.000        0.000        524613                      339086                      
GPU 3           70.230            0.000        0.000        0.000        540288                      342200                      
GPU 4           140.000           0.135        0.007        0.063        1210384292                  3616404389                  
GPU 5           140.303           0.128        0.008        0.063        1044667199                  2999618057                  
GPU 6           72.211            0.000        0.000        0.000        521456                      338029                      
GPU 7           72.143            0.000        0.000        0.000        517791                      331742                      
GPU 0           141.366           0.146        0.006        0.070        1130654309                  2688775073                  
GPU 1           144.062           0.143        0.006        0.068        996576980                   2446373040                  
GPU 2           70.307            0.000        0.000        0.000        528805                      343278                      
GPU 3           70.251            0.000        0.000        0.000        537154                      340110                      
GPU 4           142.132           0.141        0.007        0.066        1202298098                  3727319758                  
GPU 5           141.837           0.132        0.008        0.065        1017267810                  2787914025                  
