#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       NVLTX                       NVLRX                       
ID               W                                                                                                                                                                       
GPU 3           101.380           0.000        0.000        0.000        3794921                     3134479                     0                           0                           
GPU 4           71.760            0.000        0.000        0.000        1108402                     842700                      0                           0                           
GPU 5           73.920            0.000        0.000        0.000        2123911                     1753557                     0                           0                           
GPU 6           73.686            0.000        0.000        0.000        4285231                     451186                      0                           0                           
GPU 7           73.256            0.000        0.000        0.000        4664335                     191050                      0                           0                           
GPU 0           100.715           0.000        0.000        0.000        3855620                     3187333                     0                           0                           
GPU 1           102.317           0.000        0.000        0.000        2978033                     3952194                     0                           0                           
GPU 2           102.113           0.000        0.000        0.000        4291058                     308207                      0                           0                           
GPU 3           101.036           0.000        0.000        0.000        472266                      264700                      0                           0                           
GPU 4           71.718            0.000        0.000        0.000        4272271                     3613070                     0                           0                           
GPU 5           73.947            0.000        0.000        0.000        2148186                     3257575                     0                           0                           
GPU 6           73.621            0.000        0.000        0.000        694169                      4572698                     0                           0                           
GPU 7           73.266            0.000        0.000        0.000        1555448                     1210035                     0                           0                           
GPU 0           100.521           0.000        0.000        0.000        4520911                     3722610                     0                           0                           
GPU 1           102.339           0.000        0.000        0.000        4798427                     113219                      0                           0                           
GPU 2           102.072           0.000        0.000        0.000        3457710                     3561613                     0                           0                           
GPU 3           101.189           0.000        0.000        0.000        5720368                     4765663                     0                           0                           
GPU 4           71.742            0.000        0.000        0.000        2835212                     2356562                     0                           0                           
GPU 5           73.921            0.000        0.000        0.000        3863070                     3966068                     0                           0                           
GPU 6           73.644            0.000        0.000        0.000        5348628                     1641546                     0                           0                           
GPU 7           73.245            0.000        0.000        0.000        6387826                     5498342                     0                           0                           
GPU 0           100.442           0.000        0.000        0.000        2800091                     2254973                     0                           0                           
GPU 1           102.206           0.000        0.000        0.000        296153                      3430109                     0                           0                           
GPU 2           102.041           0.000        0.000        0.000        3445088                     2824686                     0                           0                           
GPU 3           101.342           0.000        0.000        0.000        302961                      113741                      0                           0                           
GPU 4           71.753            0.000        0.000        0.000        4003885                     3355612                     0                           0                           
GPU 5           73.927            0.000        0.000        0.000        1950671                     1553288                     0                           0                           
GPU 6           73.750            0.000        0.000        0.000        2004762                     3612929                     0                           0                           
GPU 7           73.270            0.000        0.000        0.000        324897                      123861                      0                           0                           
GPU 0           100.365           0.000        0.000        0.000        586400                      378048                      0                           0                           
GPU 1           102.037           0.000        0.000        0.000        4119380                     2246748                     0                           0                           
GPU 2           101.963           0.000        0.000        0.000        516294                      309252                      0                           0                           
GPU 3           101.021           0.000        0.000        0.000        4060630                     3382373                     0                           0                           
GPU 4           71.660            0.000        0.000        0.000        518304                      326495                      0                           0                           
GPU 5           73.908            0.000        0.000        0.000        2180444                     1786905                     0                           0                           
GPU 6           73.727            0.000        0.000        0.000        4256486                     126732                      0                           0                           
GPU 7           73.267            0.000        0.000        0.000        4677278                     4009927                     0                           0                           
GPU 0           100.316           0.000        0.000        0.000        3830842                     3153670                     0                           0                           
GPU 1           101.984           0.000        0.000        0.000        2779887                     307684                      0                           0                           
GPU 2           102.017           0.000        0.000        0.000        3992809                     3309436                     0                           0                           
GPU 3           101.004           0.000        0.000        0.000        1369039                     1027182                     0                           0                           
GPU 4           71.773            0.000        0.000        0.000        4300509                     3652236                     0                           0                           
GPU 5           73.998            0.000        0.000        0.000        4011355                     3372494                     0                           0                           
GPU 6           73.671            0.000        0.000        0.000        322071                      3904591                     0                           0                           
GPU 7           73.242            0.000        0.000        0.000        2855432                     2353121                     0                           0                           
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       NVLTX                       NVLRX                       
ID               W                                                                                                                                                                       
GPU 0           119.972           0.000        0.000        0.016        514198                      304011                      0                           0                           
GPU 1           101.863           0.000        0.000        0.000        515777                      933103716                   0                           0                           
GPU 2           101.805           0.000        0.000        0.000        279411                      95408                       0                           0                           
GPU 3           109.203           0.000        0.000        0.000        3090928                     2558303                     0                           0                           
GPU 4           71.682            0.000        0.000        0.000        745628                      494544                      0                           0                           
GPU 5           73.923            0.000        0.000        0.000        474823                      279862                      0                           0                           
GPU 6           73.671            0.000        0.000        0.000        4581752                     1338805                     0                           0                           
GPU 7           73.226            0.000        0.000        0.000        776154                      546609                      0                           0                           
GPU 0           110.654           0.029        0.002        0.007        48330766                    67102144                    819764809                   819765183                   
GPU 1           124.632           0.035        0.000        0.004        11563669                    138928091                   69656144                    69656144                    
GPU 2           115.627           0.041        0.002        0.021        33794743                    6264474                     906959951                   906959951                   
GPU 3           111.863           0.000        0.002        0.020        71841561                    1146524070                  483524158                   483522061                   
GPU 4           71.841            0.000        0.000        0.000        4339297                     3711578                     0                           0                           
GPU 5           73.936            0.000        0.000        0.000        2296371                     3780608                     0                           0                           
GPU 6           73.663            0.000        0.000        0.000        1696614                     2570295                     0                           0                           
GPU 7           73.227            0.000        0.000        0.000        4352513                     457859                      0                           0                           
GPU 0           120.543           0.004        0.003        0.001        841249                      1897398                     73160570                    73159915                    
GPU 1           107.230           0.025        0.004        0.006        4597827                     7480313                     1125165896                  1125163799                  
GPU 2           119.648           0.025        0.003        0.005        3563976                     11430875                    67116099                    58526563                    
GPU 3           121.980           0.030        0.004        0.006        5092375                     10156973                    1125236883                  1125237931                  
GPU 4           71.720            0.000        0.000        0.000        3301402                     592200                      0                           0                           
GPU 5           73.958            0.000        0.000        0.000        1774206                     1441378                     0                           0                           
GPU 6           73.691            0.000        0.000        0.000        3544359                     2975207                     0                           0                           
GPU 7           73.213            0.000        0.000        0.000        699892                      3660364                     0                           0                           
GPU 0           137.020           0.051        0.000        0.018        8897114                     92950936                    3804117367                  3804116414                  
GPU 1           139.091           0.042        0.012        0.016        4985069                     26835696                    3494443592                  3494443155                  
GPU 2           141.893           0.108        0.000        0.000        2264790                     107832349                   4176474243                  4185063180                  
GPU 3           128.595           0.050        0.009        0.012        3790309                     44810647                    2583561923                  2583561487                  
GPU 4           71.788            0.000        0.000        0.000        821218                      3863383                     0                           0                           
GPU 5           73.935            0.000        0.000        0.000        4411503                     3767438                     0                           0                           
GPU 6           73.632            0.000        0.000        0.000        1127812                     872063                      0                           0                           
GPU 7           73.226            0.000        0.000        0.000        4276442                     2176729                     0                           0                           
GPU 0           102.886           0.000        0.013        0.000        8897114                     314492                      3804117367                  3804116414                  
GPU 1           139.091           0.042        0.000        0.000        4985069                     390503                      3494443592                  3494443155                  
GPU 2           141.893           0.108        0.014        0.019        10284397                    98160                       4176474243                  4185063180                  
GPU 3           111.888           0.050        0.004        0.012        7274181                     44810647                    2583561923                  2583561487                  
GPU 4           71.788            0.000        0.000        0.000        4511648                     3863383                     0                           0                           
GPU 5           73.935            0.000        0.000        0.000        4411503                     3767438                     0                           0                           
GPU 6           73.632            0.000        0.000        0.000        1127812                     3815597                     0                           0                           
GPU 7           73.198            0.000        0.000        0.000        2621244                     2176729                     0                           0                           
GPU 0           100.267           0.000        0.000        0.000        524677                      3503462                     0                           0                           
GPU 1           101.848           0.000        0.000        0.000        600824                      3187790                     0                           0                           
GPU 2           101.625           0.000        0.000        0.000        283522                      3812719                     0                           0                           
GPU 3           100.750           0.000        0.000        0.000        3210392                     2623349                     0                           0                           
GPU 4           71.819            0.000        0.000        0.000        1482211                     1160534                     0                           0                           
GPU 5           73.986            0.000        0.000        0.000        1811069                     1447208                     0                           0                           
GPU 6           73.722            0.000        0.000        0.000        2161485                     1745959                     0                           0                           
GPU 7           73.240            0.000        0.000        0.000        1534637                     1229073                     0                           0                           
GPU 0           100.191           0.000        0.000        0.000        4188011                     2440512                     0                           0                           
GPU 1           101.787           0.000        0.000        0.000        3849248                     312919                      0                           0                           
GPU 2           101.561           0.000        0.000        0.000        4531935                     2597629                     0                           0                           
GPU 3           100.611           0.000        0.000        0.000        502665                      304010                      0                           0                           
GPU 4           71.747            0.000        0.000        0.000        3487114                     2957135                     0                           0                           
GPU 5           73.917            0.000        0.000        0.000        2222612                     1831650                     0                           0                           
GPU 6           73.628            0.000        0.000        0.000        1656092                     1332211                     0                           0                           
GPU 7           73.197            0.000        0.000        0.000        4348806                     3709430                     0                           0                           
GPU 0           100.164           0.000        0.000        0.000        3004979                     346525                      0                           0                           
GPU 1           101.806           0.000        0.000        0.000        517338                      3450020                     0                           0                           
GPU 2           101.587           0.000        0.000        0.000        3184247                     313971                      0                           0                           
GPU 3           100.518           0.000        0.000        0.000        4094446                     3420424                     0                           0                           
GPU 4           71.712            0.000        0.000        0.000        2429254                     1995908                     0                           0                           
GPU 5           73.959            0.000        0.000        0.000        4351922                     3704689                     0                           0                           
GPU 6           73.747            0.000        0.000        0.000        4443193                     3801189                     0                           0                           
GPU 7           73.222            0.000        0.000        0.000        706074                      464046                      0                           0                           
GPU 0           100.015           0.000        0.000        0.000        557934                      3205686                     0                           0                           
GPU 1           101.718           0.000        0.000        0.000        2770527                     2239260                     0                           0                           
GPU 2           101.604           0.000        0.000        0.000        520490                      3374993                     0                           0                           
GPU 3           100.504           0.000        0.000        0.000        2753297                     2220159                     0                           0                           
GPU 4           71.744            0.000        0.000        0.000        2292277                     1896605                     0                           0                           
GPU 5           73.995            0.000        0.000        0.000        315397                      131018                      0                           0                           
GPU 6           73.672            0.000        0.000        0.000        1479514                     1149344                     0                           0                           
GPU 7           73.220            0.000        0.000        0.000        2272483                     1852288                     0                           0                           
GPU 0           102.594           0.000        0.000        0.000        3881312                     286701                      0                           0                           
GPU 1           106.134           0.098        0.000        0.000        13134701                    64178106                    14308276                    8573015                     
GPU 2           104.760           0.000        0.000        0.000        4042758                     53146647                    0                           0                           
GPU 3           104.349           0.093        0.000        0.000        12407870                    60758364                    14325684                    8604740                     
GPU 4           71.744            0.000        0.000        0.000        4425728                     3775887                     0                           0                           
GPU 5           73.995            0.000        0.000        0.000        4944338                     4252561                     0                           0                           
GPU 6           73.663            0.000        0.000        0.000        3089005                     2616192                     0                           0                           
GPU 7           73.199            0.000        0.000        0.000        2128827                     1750438                     0                           0                           
GPU 0           101.093           0.024        0.000        0.008        494259                      24872004                    0                           17174849                    
GPU 1           104.234           0.182        0.000        0.000        27741509                    122310358                   0                           0                           
GPU 2           222.493           0.066        0.000        0.000        8933855                     129775855                   13007910                    7808844                     
GPU 3           102.621           0.182        0.000        0.000        27421631                    120826467                   0                           0                           
GPU 4           71.822            0.000        0.000        0.000        1846362                     1481431                     0                           0                           
GPU 5           73.949            0.000        0.000        0.000        2074173                     1675058                     0                           0                           
GPU 6           73.742            0.000        0.000        0.000        3488029                     2920491                     0                           0                           
GPU 7           73.211            0.000        0.000        0.000        4338354                     3699497                     0                           0                           
GPU 0           331.749           0.500        0.178        0.157        30419433                    393136167                   33423238697                 33422647432                 
GPU 1           362.152           0.444        0.147        0.134        30544038                    405635773                   27803122588                 27807220232                 
GPU 2           347.243           0.439        0.151        0.138        10671885                    72350639                    27563147250                 27561290358                 
GPU 3           335.116           0.439        0.137        0.135        35732365                    467806118                   26624707788                 26628341855                 
GPU 4           72.015            0.000        0.000        0.000        2794386                     2359340                     0                           0                           
GPU 5           74.272            0.000        0.000        0.000        2174146                     1793094                     0                           0                           
GPU 6           73.575            0.000        0.000        0.000        1105301                     846926                      0                           0                           
GPU 7           73.676            0.000        0.000        0.000        198198                      16675                       0                           0                           
GPU 0           280.823           0.373        0.032        0.158        94034367                    1034415892                  9654064233                  9654556286                  
GPU 1           288.615           0.423        0.038        0.193        90938405                    939982672                   11798079470                 11798077505                 
GPU 2           267.164           0.407        0.038        0.198        81299969                    832265139                   11785842156                 11785842156                 
GPU 3           260.519           0.419        0.036        0.192        128673865                   1387204564                  11785541654                 11785541654                 
GPU 4           71.963            0.000        0.000        0.000        2799562                     2317421                     0                           0                           
GPU 5           74.066            0.000        0.000        0.000        4338772                     3688401                     0                           0                           
GPU 6           73.993            0.000        0.000        0.000        4402597                     3767441                     0                           0                           
GPU 7           73.444            0.000        0.000        0.000        4835589                     4163753                     0                           0                           
GPU 0           284.461           0.431        0.040        0.205        112876339                   1160963620                  11733169889                 11733593896                 
GPU 1           294.249           0.431        0.040        0.203        95521990                    956629168                   11735317588                 11735318541                 
GPU 2           269.653           0.415        0.040        0.206        86487156                    852836444                   11751366843                 11751100106                 
GPU 3           264.081           0.425        0.038        0.200        132502070                   1389404856                  11734240557                 11734509388                 
GPU 4           71.976            0.000        0.000        0.000        1862543                     1507748                     0                           0                           
GPU 5           74.043            0.000        0.000        0.000        266325                      87187                       0                           0                           
GPU 6           73.857            0.000        0.000        0.000        1550127                     1214722                     0                           0                           
GPU 7           73.430            0.000        0.000        0.000        2395445                     1955621                     0                           0                           
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       NVLTX                       NVLRX                       
ID               W                                                                                                                                                                       
GPU 0           284.461           0.431        0.040        0.205        112876339                   1160963620                  10696323919                 10696065020                 
GPU 1           294.249           0.431        0.040        0.203        81129080                    956629168                   10694989141                 10695248570                 
GPU 2           269.653           0.415        0.040        0.206        86487156                    852836444                   10801745958                 10801988935                 
GPU 3           264.081           0.425        0.038        0.200        132502070                   1257898223                  10998907062                 10998908185                 
GPU 4           71.976            0.000        0.000        0.000        1862543                     1507748                     0                           0                           
GPU 5           74.043            0.000        0.000        0.000        4901455                     87187                       0                           0                           
GPU 6           73.904            0.000        0.000        0.000        1550127                     1214722                     0                           0                           
GPU 7           73.430            0.000        0.000        0.000        2395445                     1341056                     0                           0                           
GPU 0           275.015           0.410        0.039        0.187        102477453                   1083086307                  11258235394                 11258232773                 
GPU 1           279.261           0.397        0.038        0.175        86907648                    961031581                   11134589966                 11131850060                 
GPU 2           265.836           0.321        0.039        0.153        57047127                    569619981                   11303792936                 11303791771                 
GPU 3           264.862           0.302        0.036        0.101        48242937                    574031791                   10744427641                 10746486387                 
GPU 4           71.590            0.000        0.000        0.000        1235089                     964895                      0                           0                           
GPU 5           73.843            0.000        0.000        0.000        1901577                     1813330                     0                           0                           
GPU 6           73.778            0.000        0.000        0.000        1171853                     906142                      0                           0                           
GPU 7           73.387            0.000        0.000        0.000        4092029                     3466799                     0                           0                           
GPU 0           306.376           0.366        0.064        0.134        45441070                    587848012                   18045357501                 18045358624                 
GPU 1           318.196           0.373        0.062        0.146        62736277                    826569815                   17936432968                 17938085495                 
GPU 2           285.377           0.386        0.064        0.151        56806970                    719465734                   18604167204                 18604137775                 
GPU 3           271.737           0.409        0.068        0.169        71047196                    909319782                   20285430904                 20283818567                 
GPU 4           71.901            0.000        0.000        0.000        4160120                     3529735                     0                           0                           
GPU 5           73.915            0.000        0.000        0.000        2196435                     3511338                     0                           0                           
GPU 6           73.836            0.000        0.000        0.000        4361405                     3722549                     0                           0                           
GPU 7           73.236            0.000        0.000        0.000        430620                      238893                      0                           0                           
GPU 0           306.376           0.366        0.064        0.134        150485410                   587848012                   13082350751                 13082351406                 
GPU 1           302.169           0.459        0.062        0.146        155804783                   826569815                   12890912891                 12891211026                 
GPU 2           285.377           0.458        0.064        0.151        56806970                    719465734                   12954076697                 12954116525                 
GPU 3           271.737           0.450        0.068        0.169        71047196                    1835644232                  12979712265                 12979835946                 
GPU 4           71.901            0.000        0.000        0.000        4160120                     330696                      0                           0                           
GPU 5           73.915            0.000        0.000        0.000        4143284                     258704                      0                           0                           
GPU 6           73.836            0.000        0.000        0.000        1416133                     3722549                     0                           0                           
GPU 7           73.236            0.000        0.000        0.000        430620                      4681825                     0                           0                           
GPU 0           292.644           0.445        0.040        0.212        139168978                   1903892331                  12855561576                 12356720323                 
GPU 1           299.629           0.446        0.039        0.208        151501020                   2047366699                  12415318732                 12415050921                 
GPU 2           278.474           0.445        0.038        0.209        134252476                   1760004815                  12420815432                 12420813860                 
GPU 3           267.448           0.431        0.037        0.204        128870187                   1703365947                  12354833631                 12354835727                 
GPU 4           71.744            0.000        0.000        0.000        4454361                     3809265                     0                           0                           
GPU 5           73.832            0.000        0.000        0.000        4886159                     4187969                     0                           0                           
GPU 6           73.892            0.000        0.000        0.000        3387524                     2881786                     0                           0                           
GPU 7           73.273            0.000        0.000        0.000        2193021                     1526955                     0                           0                           
GPU 0           269.816           0.327        0.048        0.118        41801255                    511602610                   12356718751                 13861078305                 
GPU 1           260.820           0.460        0.040        0.221        155996204                   2162922157                  12733618485                 12734020448                 
GPU 2           271.549           0.433        0.041        0.200        117767414                   1580356487                  12816292347                 12815234570                 
GPU 3           261.239           0.394        0.039        0.174        98342527                    1311767605                  12409397744                 12408858852                 
GPU 4           71.942            0.000        0.000        0.000        2150521                     1738759                     0                           0                           
GPU 5           73.788            0.000        0.000        0.000        1900064                     1526823                     0                           0                           
GPU 6           73.724            0.000        0.000        0.000        2702439                     2232263                     0                           0                           
GPU 7           73.452            0.000        0.000        0.000        4089101                     1811018                     0                           0                           
GPU 0           300.306           0.327        0.044        0.118        121649415                   511602610                   13861078829                 13861078305                 
GPU 1           295.977           0.265        0.040        0.221        28045154                    2113609469                  14570161444                 14576047729                 
GPU 2           271.549           0.464        0.041        0.224        163180091                   1580356487                  15251681875                 15253271220                 
GPU 3           283.558           0.357        0.051        0.174        98342527                    763164040                   15776359517                 15776898832                 
GPU 4           71.942            0.000        0.000        0.000        1894261                     1544874                     0                           0                           
GPU 5           73.788            0.000        0.000        0.000        1900064                     1835850                     0                           0                           
GPU 6           73.724            0.000        0.000        0.000        1658956                     1342365                     0                           0                           
GPU 7           73.452            0.000        0.000        0.000        473762                      3465491                     0                           0                           
GPU 0           215.367           0.427        0.024        0.125        76297789                    1610512404                  14289462192                 14289461716                 
GPU 1           274.968           0.431        0.039        0.207        163059025                   836512305                   13104212458                 13098557705                 
GPU 2           267.162           0.294        0.025        0.102        80108108                    993986813                   13599479925                 13599478020                 
GPU 3           240.895           0.432        0.034        0.203        54630387                    2093346466                  11718818620                 11718022081                 
GPU 4           71.787            0.000        0.000        0.000        4182492                     3538951                     0                           0                           
GPU 5           73.768            0.000        0.000        0.000        2221572                     3555901                     0                           0                           
GPU 6           73.750            0.000        0.000        0.000        4385414                     3742380                     0                           0                           
GPU 7           73.388            0.000        0.000        0.000        4399131                     282475                      0                           0                           
GPU 0           192.582           0.262        0.029        0.066        13728366                    989907045                   8163737148                  8168300341                  
GPU 1           236.115           0.305        0.026        0.094        64265214                    355320546                   8196761205                  8196421702                  
GPU 2           247.799           0.274        0.027        0.058        30060756                    335628307                   8010440753                  8008215746                  
GPU 3           222.867           0.304        0.027        0.092        37867687                    709474402                   8590701149                  8590215834                  
GPU 4           71.778            0.000        0.000        0.000        529854                      341706                      0                           0                           
GPU 5           73.844            0.000        0.000        0.000        4189948                     245008                      0                           0                           
GPU 6           73.887            0.000        0.000        0.000        1438997                     1118180                     0                           0                           
GPU 7           73.355            0.000        0.000        0.000        2182417                     3763421                     0                           0                           
GPU 0           228.693           0.150        0.027        0.122        62737258                    137404206                   8939801728                  8940924056                  
GPU 1           274.471           0.265        0.026        0.057        30348215                    1206783216                  8321909028                  8321468294                  
GPU 2           234.814           0.326        0.025        0.112        72713737                    940382129                   8675525467                  8676856132                  
GPU 3           252.072           0.271        0.026        0.063        113142617                   447037456                   8797595000                  8797083465                  
GPU 4           71.864            0.000        0.000        0.000        4520647                     3869750                     0                           0                           
GPU 5           73.870            0.000        0.000        0.000        433242                      4797279                     0                           0                           
GPU 6           73.702            0.000        0.000        0.000        3436066                     2918527                     0                           0                           
GPU 7           73.344            0.000        0.000        0.000        1789375                     1772886                     0                           0                           
GPU 0           255.424           0.241        0.035        0.173        105361835                   830010867                   9168864676                  9163297313                  
GPU 1           285.857           0.346        0.027        0.129        91827064                    1680646175                  9296159460                  9298126571                  
GPU 2           268.488           0.413        0.035        0.183        134560366                   1705386177                  8651885593                  8652779670                  
GPU 3           267.895           0.369        0.028        0.149        102666250                   1453458599                  10049673085                 10051735760                 
GPU 4           71.760            0.000        0.000        0.000        1126315                     835455                      0                           0                           
GPU 5           73.820            0.000        0.000        0.000        5557847                     1547807                     0                           0                           
GPU 6           73.873            0.000        0.000        0.000        2742760                     2277772                     0                           0                           
GPU 7           73.276            0.000        0.000        0.000        3985859                     1457470                     0                           0                           
GPU 0           208.323           0.170        0.030        0.077        22790683                    268479459                   11493261264                 11497137000                 
GPU 1           251.767           0.400        0.031        0.075        129556225                   376543268                   11482482006                 11481276083                 
GPU 2           255.844           0.295        0.030        0.076        40661096                    485789549                   11715454700                 11715455748                 
GPU 3           242.700           0.355        0.032        0.076        37039161                    1276750128                  10001163915                 10001162867                 
GPU 4           71.882            0.000        0.000        0.000        3292905                     2753550                     0                           0                           
GPU 5           73.987            0.000        0.000        0.000        1919038                     2087015                     0                           0                           
GPU 6           73.896            0.000        0.000        0.000        1676558                     1353719                     0                           0                           
GPU 7           73.297            0.000        0.000        0.000        257969                      3397055                     0                           0                           
GPU 0           219.282           0.155        0.028        0.070        17038469                    188275111                   8684170319                  8682478643                  
GPU 1           259.816           0.290        0.031        0.099        33115276                    755893885                   10066215164                 10066034869                 
GPU 2           252.984           0.293        0.030        0.074        35466265                    409756691                   9429789092                  9432253701                  
GPU 3           246.468           0.293        0.031        0.098        57567558                    415248031                   10050420003                 10050238187                 
GPU 4           71.718            0.000        0.000        0.000        877120                      648382                      0                           0                           
GPU 5           73.853            0.000        0.000        0.000        4164220                     3528005                     0                           0                           
GPU 6           73.968            0.000        0.000        0.000        4419649                     3784003                     0                           0                           
GPU 7           73.435            0.000        0.000        0.000        4426029                     3802423                     0                           0                           
GPU 0           256.003           0.325        0.037        0.164        95827865                    1241208218                  12264049584                 12261466396                 
GPU 1           290.668           0.316        0.032        0.171        58624280                    1679735936                  11239947908                 11240440041                 
GPU 2           271.409           0.399        0.035        0.170        127877442                   1622040228                  11800402602                 11800378780                 
