#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       NVLTX                       NVLRX                       
ID               W                                                                                                                                                                       
GPU 7           104.786           0.000        0.000        0.000        2681136                     2132272                     0                           0                           
GPU 0           99.698            0.000        0.000        0.000        7639907                     6367383                     0                           0                           
GPU 1           101.475           0.000        0.000        0.000        7288079                     6076338                     0                           0                           
GPU 2           101.573           0.000        0.000        0.000        6126330                     5098349                     0                           0                           
GPU 3           100.029           0.000        0.000        0.000        5433749                     4508282                     0                           0                           
GPU 4           99.756            0.000        0.000        0.000        5130458                     4319558                     0                           0                           
GPU 5           102.513           0.000        0.000        0.000        5214430                     4395650                     0                           0                           
GPU 6           103.508           0.000        0.000        0.000        5513067                     4637203                     0                           0                           
GPU 7           104.729           0.000        0.000        0.000        6429341                     5454457                     0                           0                           
GPU 0           99.536            0.000        0.000        0.000        5098183                     4171028                     0                           0                           
GPU 1           101.475           0.000        0.000        0.000        7288079                     4402305                     0                           0                           
GPU 2           101.452           0.000        0.000        0.000        4266995                     3491273                     0                           0                           
GPU 3           99.806            0.000        0.000        0.000        6059389                     4508282                     0                           0                           
GPU 4           99.756            0.000        0.000        0.000        4170431                     3475677                     0                           0                           
GPU 5           102.421           0.000        0.000        0.000        5214430                     6220140                     0                           0                           
GPU 6           103.508           0.000        0.000        0.000        5513067                     4184872                     0                           0                           
GPU 7           104.693           0.000        0.000        0.000        5059941                     5454457                     0                           0                           
GPU 0           99.422            0.000        0.000        0.000        4309573                     3579858                     0                           0                           
GPU 1           101.358           0.000        0.000        0.000        508952                      313443                      0                           0                           
GPU 2           101.244           0.000        0.000        0.000        4085091                     3410532                     0                           0                           
GPU 3           99.617            0.000        0.000        0.000        568859                      356338                      0                           0                           
GPU 4           99.327            0.000        0.000        0.000        4830063                     4000788                     0                           0                           
GPU 5           102.271           0.000        0.000        0.000        4322129                     3522278                     0                           0                           
GPU 6           103.377           0.000        0.000        0.000        5015258                     2627260                     0                           0                           
GPU 7           104.561           0.000        0.000        0.000        4997516                     1729514                     0                           0                           
GPU 0           99.395            0.000        0.000        0.000        521526                      3579858                     0                           0                           
GPU 1           101.369           0.000        0.000        0.000        508952                      3176437                     0                           0                           
GPU 2           101.244           0.000        0.000        0.000        1104063                     807676                      0                           0                           
GPU 3           99.688            0.000        0.000        0.000        3758538                     356338                      0                           0                           
GPU 4           99.327            0.000        0.000        0.000        1879965                     1453653                     0                           0                           
GPU 5           102.271           0.000        0.000        0.000        4322129                     104830                      0                           0                           
GPU 6           103.377           0.000        0.000        0.000        3211023                     2041775                     0                           0                           
GPU 7           104.494           0.000        0.000        0.000        2192814                     1729514                     0                           0                           
GPU 0           99.395            0.000        0.000        0.000        4069444                     3384913                     0                           0                           
GPU 1           101.386           0.000        0.000        0.000        3827974                     3176437                     0                           0                           
GPU 2           101.205           0.000        0.000        0.000        3385458                     807676                      0                           0                           
GPU 3           99.791            0.000        0.000        0.000        3758538                     3099182                     0                           0                           
GPU 4           99.283            0.000        0.000        0.000        2522138                     2039916                     0                           0                           
GPU 5           102.211           0.000        0.000        0.000        277277                      3468995                     0                           0                           
GPU 6           103.290           0.000        0.000        0.000        2557341                     1750966                     0                           0                           
GPU 7           104.494           0.000        0.000        0.000        3914328                     3221406                     0                           0                           
GPU 0           99.332            0.000        0.000        0.000        3937959                     3196107                     0                           0                           
GPU 1           101.247           0.000        0.000        0.000        3431079                     3877662                     0                           0                           
GPU 2           101.145           0.000        0.000        0.000        7032930                     5883170                     0                           0                           
GPU 3           99.703            0.000        0.000        0.000        2191383                     1721052                     0                           0                           
GPU 4           99.284            0.000        0.000        0.000        8158722                     6861056                     0                           0                           
GPU 5           102.111           0.000        0.000        0.000        4700752                     3886469                     0                           0                           
GPU 6           103.113           0.000        0.000        0.000        2183794                     6221680                     0                           0                           
GPU 7           104.324           0.000        0.000        0.000        3302176                     2707635                     0                           0                           
GPU 0           99.332            0.000        0.000        0.000        4606664                     3852475                     0                           0                           
GPU 1           101.046           0.000        0.000        0.000        4622560                     3877662                     0                           0                           
GPU 2           101.184           0.000        0.000        0.000        587061                      379143                      0                           0                           
GPU 3           99.703            0.000        0.000        0.000        6005601                     5043719                     0                           0                           
GPU 4           99.121            0.000        0.000        0.000        8158722                     834496                      0                           0                           
GPU 5           102.017           0.000        0.000        0.000        1658944                     1285223                     0                           0                           
GPU 6           103.056           0.000        0.000        0.000        7373066                     6221680                     0                           0                           
GPU 7           104.284           0.000        0.000        0.000        4250765                     3504740                     0                           0                           
GPU 0           99.343            0.000        0.000        0.000        1191102                     868075                      0                           0                           
GPU 1           100.998           0.000        0.000        0.000        2964354                     389194                      0                           0                           
GPU 2           101.213           0.000        0.000        0.000        3763902                     3109766                     0                           0                           
GPU 3           99.738            0.000        0.000        0.000        1043040                     740348                      0                           0                           
GPU 4           99.146            0.000        0.000        0.000        4110938                     3365067                     0                           0                           
GPU 5           102.062           0.000        0.000        0.000        4073630                     3333017                     0                           0                           
GPU 6           103.025           0.000        0.000        0.000        281978                      3504029                     0                           0                           
GPU 7           104.198           0.000        0.000        0.000        2099052                     1626045                     0                           0                           
GPU 0           99.343            0.000        0.000        0.000        3446242                     2870801                     0                           0                           
GPU 1           100.958           0.000        0.000        0.000        590999                      389194                      0                           0                           
GPU 2           101.038           0.000        0.000        0.000        518404                      314502                      0                           0                           
GPU 3           99.627            0.000        0.000        0.000        3386299                     2814443                     0                           0                           
GPU 4           99.072            0.000        0.000        0.000        469646                      262603                      0                           0                           
GPU 5           102.028           0.000        0.000        0.000        466493                      258405                      0                           0                           
GPU 6           102.985           0.000        0.000        0.000        4216784                     438836                      0                           0                           
GPU 7           104.173           0.000        0.000        0.000        2153843                     1715631                     0                           0                           
GPU 0           99.189            0.000        0.000        0.000        3245724                     2641218                     0                           0                           
GPU 1           100.957           0.000        0.000        0.000        3480236                     310300                      0                           0                           
GPU 2           101.100           0.000        0.000        0.000        3948453                     3267052                     0                           0                           
GPU 3           99.512            0.000        0.000        0.000        2989040                     2428207                     0                           0                           
GPU 4           99.096            0.000        0.000        0.000        4352415                     3568309                     0                           0                           
GPU 5           101.974           0.000        0.000        0.000        4296191                     3529932                     0                           0                           
GPU 6           102.980           0.000        0.000        0.000        710428                      3391783                     0                           0                           
GPU 7           104.213           0.000        0.000        0.000        4185289                     3399073                     0                           0                           
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       NVLTX                       NVLRX                       
ID               W                                                                                                                                                                       
GPU 0           163.382           0.000        0.008        0.000        606694                      395727                      0                           0                           
GPU 1           117.041           0.000        0.000        0.000        513149                      3978436475                  0                           0                           
GPU 2           107.141           0.000        0.000        0.000        312907                      128412                      0                           0                           
GPU 3           160.101           0.000        0.010        0.000        1009458                     742156                      0                           0                           
GPU 4           106.666           0.016        0.001        0.008        79403704                    1305306035                  190412907                   151475                      
GPU 5           115.778           0.022        0.002        0.011        47163841                    1005635549                  225670254                   225669730                   
GPU 6           119.403           0.000        0.000        0.048        4121506                     2599157226                  0                           0                           
GPU 7           105.231           0.000        0.000        0.000        479056                      271500                      0                           0                           
GPU 0           206.988           0.126        0.045        0.059        272225522                   4519759813                  877093587                   876488                      
GPU 1           207.346           0.182        0.011        0.085        203851390                   4289299330                  1237736619                  1237723516                  
GPU 2           197.785           0.236        0.014        0.110        260233227                   5077453192                  1559048635                  1559048111                  
GPU 3           200.069           0.171        0.054        0.079        1471360719                  3733490199                  1174541                     1170649824                  
GPU 4           190.074           0.248        0.015        0.114        416793546                   6741056466                  1553893489                  1622121                     
GPU 5           203.667           0.249        0.015        0.115        259971972                   5012256052                  1558369577                  1558348089                  
GPU 6           208.598           0.100        0.006        0.109        129769423                   6641887838                  717797424                   717798377                   
GPU 7           189.897           0.228        0.014        0.106        1951833708                  5823364221                  1535045                     1516245542                  
GPU 0           237.122           0.253        0.082        0.100        998262243                   7849177160                  2000267006                  997058021                   
GPU 1           243.656           0.248        0.058        0.090        212172578                   4766172294                  3633398415                  3633413089                  
GPU 2           229.060           0.256        0.073        0.089        223693322                   4520320147                  5053910057                  5053910864                  
GPU 3           226.736           0.247        0.081        0.092        1912972295                  5079128458                  1320953154                  2148003658                  
GPU 4           228.389           0.260        0.080        0.090        1842903540                  7100932747                  2990506603                  2574525631                  
GPU 5           232.832           0.259        0.081        0.089        251770239                   5107735454                  5593829764                  5593846291                  
GPU 6           243.684           0.251        0.084        0.088        185390186                   3607130669                  6003924827                  6003924827                  
GPU 7           217.442           0.247        0.071        0.087        2021119295                  5601042996                  2064375237                  2596791693                  
GPU 0           255.101           0.264        0.091        0.093        1971201963                  6334037502                  3279725764                  2870858227                  
GPU 1           263.484           0.273        0.080        0.103        243212622                   4563496456                  6387758374                  6387757325                  
GPU 2           256.363           0.303        0.090        0.119        244675866                   4824019838                  6296747995                  6296747413                  
GPU 3           239.018           0.274        0.089        0.102        2487384189                  6376600987                  2960640856                  3401629500                  
GPU 4           255.184           0.301        0.091        0.119        2013349023                  6838518711                  3361810807                  2901575978                  
GPU 5           261.982           0.302        0.091        0.119        238025143                   4672126627                  6256647508                  6256646459                  
GPU 6           267.412           0.260        0.091        0.119        238819289                   4690361841                  6253046729                  6253319271                  
GPU 7           245.046           0.292        0.086        0.114        2504622839                  5531479547                  2947375588                  3447247147                  
GPU 0           256.873           0.304        0.093        0.119        1944995370                  5400672110                  3349299880                  2898511563                  
GPU 1           267.539           0.296        0.088        0.117        234302879                   4582729506                  6239551058                  6239551931                  
GPU 2           257.578           0.307        0.092        0.121        249843123                   4890125644                  6224813108                  6224812584                  
GPU 3           248.420           0.300        0.093        0.119        2466875662                  6057183849                  2886630579                  3364836553                  
GPU 4           254.611           0.305        0.092        0.121        1998763776                  6929246231                  3345916583                  2858447279                  
GPU 5           268.440           0.305        0.092        0.121        250918208                   4904534824                  6204467888                  6205408058                  
GPU 6           272.184           0.302        0.093        0.122        245844177                   4795354861                  6200005322                  6200265290                  
GPU 7           259.557           0.307        0.093        0.121        2452340599                  6098310661                  2848337414                  3342891747                  
GPU 0           260.115           0.308        0.095        0.122        1996596166                  6950086127                  3329507681                  2857244533                  
GPU 1           276.013           0.306        0.092        0.122        232482635                   4648624761                  6150608822                  6150609987                  
GPU 2           264.109           0.316        0.096        0.126        250305588                   4992673976                  6144257153                  6144258202                  
GPU 3           248.511           0.308        0.095        0.122        2431021354                  6049211750                  2852460997                  3311644259                  
GPU 4           261.947           0.314        0.096        0.125        1985426622                  6868778242                  3302765654                  2850980074                  
GPU 5           272.356           0.313        0.096        0.125        240144657                   4750077963                  6152790978                  6151852239                  
GPU 6           276.328           0.308        0.096        0.125        241427635                   4756277043                  6149576161                  6149043108                  
GPU 7           262.476           0.314        0.095        0.124        2381493311                  5262670342                  2837868804                  3300151299                  
GPU 0           263.982           0.313        0.096        0.124        1930607808                  5697641729                  3301915944                  2843326460                  
GPU 1           277.025           0.308        0.093        0.124        239085599                   5114415180                  6158214972                  6158214448                  
GPU 2           266.397           0.318        0.097        0.127        255089197                   5002413923                  6126651976                  6126652500                  
GPU 3           249.244           0.313        0.095        0.125        2402248064                  6120533102                  2839830504                  3278905343                  
GPU 4           262.123           0.314        0.096        0.125        1980267221                  6904142694                  3280086033                  2830197213                  
GPU 5           275.416           0.315        0.096        0.126        248674919                   4824637245                  6110155077                  6110154553                  
GPU 6           277.733           0.314        0.097        0.126        248008690                   4824814383                  6115905097                  6116622094                  
GPU 7           264.276           0.316        0.096        0.126        2428450491                  6427704147                  2833877967                  3288539700                  
GPU 0           263.181           0.315        0.097        0.125        1929080280                  6849129783                  3303644651                  2826373958                  
GPU 1           282.205           0.310        0.094        0.137        258886709                   4606938324                  6730163976                  6730162927                  
GPU 2           268.179           0.318        0.097        0.126        251832879                   5011418478                  6143289275                  6143288227                  
GPU 3           251.650           0.313        0.097        0.125        2431493277                  6139508324                  2835671720                  3304123567                  
GPU 4           263.760           0.317        0.098        0.127        1977208646                  6913162801                  3308164233                  2829148777                  
GPU 5           276.157           0.317        0.097        0.127        247180585                   4865397214                  6118383108                  6118551608                  
GPU 6           279.125           0.317        0.098        0.127        244612330                   4801630539                  6115444518                  6114893004                  
GPU 7           265.209           0.319        0.098        0.127        2369789817                  5247400723                  2810303416                  3283937067                  
GPU 0           266.091           0.320        0.098        0.128        1948755776                  6645367644                  3255059111                  2804645052                  
GPU 1           285.998           0.313        0.097        0.128        237443290                   4642113093                  6088402604                  6088402604                  
GPU 2           269.693           0.323        0.099        0.129        253668000                   5041148181                  6080271276                  6080967315                  
GPU 3           253.599           0.317        0.097        0.128        2435635554                  6079372023                  2824556380                  3275382672                  
GPU 4           270.481           0.323        0.099        0.128        1965061612                  6907554121                  3264662878                  2805483289                  
GPU 5           279.428           0.321        0.099        0.129        250458387                   4922843115                  6074697201                  6075496595                  
GPU 6           283.494           0.322        0.099        0.129        246200729                   4831289279                  6065316124                  6065317172                  
GPU 7           269.940           0.321        0.098        0.128        2462427448                  6567994455                  2811244164                  3299609354                  
GPU 0           266.251           0.324        0.100        0.129        1915440563                  5780426256                  3252776767                  2810078740                  
GPU 1           285.851           0.316        0.097        0.129        235278205                   4701131396                  6094390764                  6094391288                  
GPU 2           270.437           0.323        0.099        0.129        255976301                   5031359664                  6074761362                  6074360610                  
GPU 3           254.223           0.318        0.099        0.129        2386498482                  6152327846                  2803026795                  3291434996                  
GPU 4           269.782           0.324        0.100        0.130        1972254043                  6960522019                  3250546474                  2813794888                  
GPU 5           278.308           0.322        0.100        0.129        248278730                   4839868683                  6069501286                  6069377596                  
GPU 6           283.473           0.324        0.100        0.130        245715319                   4789751118                  6057361135                  6057360087                  
GPU 7           268.390           0.325        0.100        0.130        2343914548                  5235173237                  2809561806                  3251198973                  
GPU 0           268.444           0.324        0.100        0.130        1954792557                  6712806837                  3250712830                  2814008353                  
GPU 1           289.182           0.318        0.098        0.130        241326030                   4663574809                  6057600726                  6057600202                  
GPU 2           269.657           0.323        0.099        0.129        252505792                   5047191550                  6063309980                  6063274456                  
GPU 3           254.936           0.321        0.099        0.129        2373942361                  6111863915                  2809246303                  3249463951                  
GPU 4           272.235           0.325        0.100        0.130        1966493596                  6932480268                  3249712866                  2813015513                  
GPU 5           279.935           0.320        0.099        0.129        246501363                   4868312567                  6060541608                  6060089797                  
GPU 6           285.232           0.325        0.101        0.131        249657296                   4951880395                  6094442039                  6094443087                  
GPU 7           268.813           0.323        0.099        0.129        2418457286                  6651519677                  2812644078                  3255422217                  
GPU 0           268.028           0.326        0.101        0.130        1918525601                  5834716206                  3248148578                  2811536306                  
GPU 1           289.113           0.321        0.096        0.128        239748096                   4686081720                  6054590218                  6054589781                  
GPU 2           271.691           0.324        0.099        0.130        256901814                   4955969438                  6062362479                  6062220443                  
GPU 3           255.280           0.322        0.098        0.129        2406145055                  6174051374                  2816422621                  3241031181                  
GPU 4           270.542           0.325        0.101        0.131        1969391271                  6959188213                  3247343904                  2809774584                  
GPU 5           280.013           0.322        0.099        0.130        253328140                   4942082185                  6084537855                  6084256408                  
GPU 6           286.847           0.324        0.100        0.131        249584244                   4834315457                  6057631982                  6057631982                  
GPU 7           265.201           0.324        0.100        0.130        2337859887                  5268572307                  2811963735                  3243586022                  
GPU 0           267.410           0.323        0.100        0.129        1941628783                  6378348500                  3258242635                  2810366585                  
GPU 1           286.544           0.316        0.097        0.128        240661251                   4694466803                  6059670457                  6059671505                  
GPU 2           271.085           0.323        0.099        0.129        249012273                   4985677716                  6062579944                  6062578372                  
GPU 3           253.718           0.318        0.097        0.128        2399691133                  6180921053                  2811479348                  3259415791                  
GPU 4           270.198           0.322        0.101        0.131        1965412887                  6901660212                  3247875870                  2811985167                  
GPU 5           278.733           0.319        0.098        0.128        247035874                   4875201196                  6056883698                  6056881951                  
GPU 6           283.677           0.323        0.100        0.130        247735859                   4900038710                  6061148550                  6061147597                  
GPU 7           267.709           0.323        0.099        0.129        2419028097                  6710647057                  2812358382                  3256827972                  
GPU 0           265.587           0.321        0.099        0.128        1933958943                  6328763645                  3250043963                  2805249996                  
GPU 1           286.916           0.316        0.096        0.128        233537168                   4603921131                  6076410024                  6077088258                  
GPU 2           272.584           0.323        0.099        0.130        254544985                   5082966000                  6060548707                  6060549756                  
GPU 3           254.376           0.318        0.097        0.128        2375577109                  6071365436                  2805867295                  3242608034                  
GPU 4           272.406           0.325        0.101        0.130        1971559426                  6992897287                  3281491287                  2807453921                  
GPU 5           281.582           0.323        0.100        0.130        252783201                   4929579650                  6071255164                  6071255164                  
GPU 6           283.501           0.323        0.100        0.130        248823344                   4860767898                  6057850984                  6057851567                  
GPU 7           268.435           0.324        0.100        0.130        2345657372                  5283531266                  2799227108                  3247220988                  
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       NVLTX                       NVLRX                       
ID               W                                                                                                                                                                       
GPU 0           268.407           0.326        0.101        0.131        1933198883                  6324738664                  3233822334                  2797116244                  
GPU 1           291.723           0.321        0.099        0.130        242575371                   4711353730                  6021039974                  6020361761                  
GPU 2           272.823           0.322        0.099        0.129        254792027                   5018466943                  6027321426                  6027320950                  
GPU 3           258.088           0.323        0.099        0.130        2377475108                  6152652451                  2792586291                  3230272243                  
GPU 4           273.394           0.329        0.103        0.131        1960958033                  6934930374                  3226190072                  2802359158                  
GPU 5           281.623           0.327        0.102        0.131        248473928                   4870368318                  6040679403                  6040680613                  
GPU 6           288.801           0.328        0.103        0.132        247616744                   4856504478                  6031510348                  6031510348                  
GPU 7           272.098           0.324        0.100        0.130        2434270137                  6526369191                  2791714575                  3274245509                  
GPU 0           270.228           0.325        0.101        0.131        1916342353                  6170079862                  3226159265                  2789625428                  
GPU 1           291.666           0.322        0.099        0.131        235409609                   4658145545                  6022156220                  6022155172                  
GPU 2           273.519           0.327        0.101        0.132        255785214                   5058631514                  6033182866                  6033181701                  
GPU 3           259.441           0.324        0.100        0.131        2371056426                  6138950015                  2791722993                  3228469842                  
GPU 4           273.305           0.326        0.102        0.133        1957464202                  7000613309                  3232634068                  2786751378                  
GPU 5           283.848           0.326        0.101        0.132        251055318                   4961463920                  6012806974                  6012804353                  
GPU 6           290.567           0.330        0.102        0.133        250803111                   4931028103                  6012451296                  6012682952                  
GPU 7           271.734           0.328        0.101        0.132        2338384245                  5360246811                  2793025689                  3228457322                  
GPU 0           272.034           0.326        0.101        0.131        1931203710                  6340061417                  3230281607                  2793389608                  
GPU 1           291.427           0.322        0.099        0.131        241990570                   4701002107                  6026562382                  6026562906                  
GPU 2           274.460           0.326        0.100        0.131        256763987                   5040635809                  6033370868                  6033370868                  
GPU 3           258.122           0.324        0.100        0.131        2376297702                  6129851926                  2795233752                  3231939876                  
GPU 4           276.012           0.329        0.103        0.132        1958259357                  6931556920                  3228490609                  2791741022                  
GPU 5           284.024           0.323        0.100        0.132        251602431                   4912988034                  6026578299                  6026579347                  
GPU 6           286.605           0.328        0.101        0.133        248636168                   4835669318                  6023652129                  6023421523                  
GPU 7           271.859           0.329        0.102        0.132        2375964696                  6509287403                  2794400061                  3217648254                  
GPU 0           270.209           0.326        0.101        0.131        1932465862                  6356385282                  3252809789                  2797226762                  
GPU 1           288.307           0.318        0.097        0.129        237973370                   4647167064                  6030110560                  6030111433                  
GPU 2           272.153           0.326        0.100        0.131        252911317                   4961839170                  6038156813                  6038156813                  
GPU 3           256.423           0.322        0.099        0.130        2391798184                  6175892097                  2797801568                  3245747509                  
GPU 4           272.118           0.327        0.102        0.133        1959545989                  6921425028                  3237008202                  2801192054                  
GPU 5           283.031           0.324        0.100        0.131        247736040                   4906920484                  6037333447                  6037334495                  
GPU 6           287.571           0.326        0.101        0.132        245272337                   4859086572                  6039103806                  6039102758                  
GPU 7           271.148           0.326        0.102        0.132        2387270377                  5037991159                  2802669398                  3231946963                  
GPU 0           271.544           0.327        0.101        0.131        1928216450                  6190112297                  3218763340                  2805155265                  
GPU 1           292.436           0.321        0.098        0.130        242066050                   4770557030                  6052303164                  6053475914                  
GPU 2           274.249           0.324        0.099        0.130        252483765                   5077224536                  6039985706                  6039987802                  
GPU 3           259.069           0.323        0.099        0.130        2385660383                  6157196588                  2799261079                  3244098382                  
GPU 4           277.572           0.329        0.102        0.132        1963274404                  6930831001                  3238652406                  2800986151                  
GPU 5           286.859           0.324        0.100        0.131        252487388                   4916506837                  6042042919                  6042615781                  
GPU 6           287.571           0.325        0.101        0.131        251305224                   4906080810                  6068573841                  6069512521                  
GPU 7           271.716           0.327        0.101        0.131        2334304784                  6483620354                  2799140263                  3236808980                  
GPU 0           270.801           0.328        0.102        0.132        1933675783                  6343830683                  3252293714                  2797395157                  
GPU 1           289.115           0.321        0.098        0.130        240850140                   4695443547                  6038906503                  6037967275                  
GPU 2           271.512           0.327        0.100        0.131        254735186                   4950859091                  6026770572                  6026768476                  
GPU 3           256.058           0.323        0.099        0.130        2384464784                  6178291684                  2806395667                  3243084142                  
GPU 4           273.776           0.327        0.102        0.133        1958551101                  6986323250                  3255721928                  2792493329                  
GPU 5           280.799           0.322        0.101        0.131        246399008                   4860772211                  6028427308                  6027906024                  
GPU 6           286.712           0.328        0.102        0.132        249397244                   4891419356                  6027036443                  6026315570                  
GPU 7           272.175           0.328        0.101        0.132        2405302710                  5214267657                  2806703627                  3243441758                  
GPU 0           268.429           0.324        0.100        0.129        1927189503                  6000091314                  3256309946                  2820548843                  
GPU 1           291.654           0.320        0.098        0.130        235289190                   4649422993                  6076627478                  6076626429                  
GPU 2           273.328           0.323        0.099        0.130        253238918                   5072556661                  6071733410                  6071733934                  
GPU 3           258.794           0.321        0.098        0.129        2386019610                  6113229169                  2818017393                  3254762726                  
GPU 4           274.111           0.326        0.101        0.132        1974580765                  6937344549                  3262677595                  2817870246                  
GPU 5           283.327           0.321        0.099        0.130        251061224                   4914585827                  6086198274                  6086196527                  
GPU 6           287.887           0.325        0.100        0.131        246626921                   4856691930                  6097046496                  6097985745                  
GPU 7           268.906           0.322        0.101        0.132        2379600573                  6627594517                  2812440387                  3285589591                  
GPU 0           268.450           0.322        0.099        0.129        1961252709                  6811767774                  3244966424                  2807338213                  
GPU 1           287.892           0.317        0.097        0.129        261203792                   5094181725                  6073669088                  6073668040                  
GPU 2           251.279           0.322        0.098        0.129        254684697                   7325663426                  6083072298                  6083073251                  
GPU 3           255.627           0.316        0.096        0.127        2464759320                  7455387943                  2778187830                  3245804065                  
GPU 4           245.618           0.266        0.075        0.131        1969986691                  6980407209                  3237528355                  2814345123                  
GPU 5           268.472           0.231        0.099        0.130        248137376                   4867138294                  6055835159                  6055836732                  
GPU 6           229.257           0.321        0.099        0.129        273740889                   5355148550                  6049157865                  6049105454                  
GPU 7           267.885           0.320        0.099        0.129        2421299292                  5194232908                  2780896848                  3212064369                  
