#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 6           72.263            0.000        0.000        0.000        518843                      331745                      
GPU 7           72.172            0.000        0.000        0.000        519918                      332286                      
GPU 0           100.787           0.009        0.001        0.006        1068707                     6235610                     
GPU 1           71.295            0.000        0.000        0.000        535576                      339582                      
GPU 2           70.296            0.000        0.000        0.000        530890                      344318                      
GPU 3           70.166            0.000        0.000        0.000        535053                      339059                      
GPU 4           71.677            0.000        0.000        0.000        516248                      330189                      
GPU 5           72.620            0.000        0.000        0.000        526109                      329080                      
GPU 6           72.268            0.000        0.000        0.000        516210                      330165                      
GPU 7           72.231            0.000        0.000        0.000        522526                      335423                      
GPU 0           97.601            0.001        0.000        0.000        577065                      905169                      
GPU 1           71.316            0.000        0.000        0.000        538719                      339582                      
GPU 2           70.266            0.000        0.000        0.000        532998                      344850                      
GPU 3           70.134            0.000        0.000        0.000        538711                      340624                      
GPU 4           71.704            0.000        0.000        0.000        514657                      327557                      
GPU 5           72.600            0.000        0.000        0.000        526655                      328570                      
GPU 6           72.243            0.000        0.000        0.000        510454                      324405                      
GPU 7           72.178            0.000        0.000        0.000        519911                      332806                      
GPU 0           97.508            0.000        0.000        0.000        533574                      357463                      
GPU 1           71.312            0.000        0.000        0.000        536090                      339052                      
GPU 2           70.250            0.000        0.000        0.000        519895                      333844                      
GPU 3           70.213            0.000        0.000        0.000        533480                      336962                      
GPU 4           71.697            0.000        0.000        0.000        525132                      345895                      
GPU 5           72.633            0.000        0.000        0.000        526128                      329616                      
GPU 6           72.248            0.000        0.000        0.000        521449                      335404                      
GPU 7           72.245            0.000        0.000        0.000        521476                      339090                      
GPU 0           97.471            0.000        0.000        0.000        255256                      187118                      
GPU 1           71.301            0.000        0.000        0.000        246829                      56597                       
GPU 2           70.261            0.000        0.000        0.000        211199                      31968                       
GPU 3           70.184            0.000        0.000        0.000        241585                      53452                       
GPU 4           71.666            0.000        0.000        0.000        442345                      251570                      
GPU 5           72.615            0.000        0.000        0.000        443838                      240521                      
GPU 6           72.285            0.000        0.000        0.000        242120                      62364                       
GPU 7           72.217            0.000        0.000        0.000        198637                      22536                       
GPU 0           97.471            0.000        0.000        0.000        493731                      292465                      
GPU 1           71.304            0.000        0.000        0.000        502549                      297128                      
GPU 2           70.232            0.000        0.000        0.000        515702                      322314                      
GPU 3           70.188            0.000        0.000        0.000        500992                      298184                      
GPU 4           71.713            0.000        0.000        0.000        276201                      94338                       
GPU 5           72.636            0.000        0.000        0.000        292929                      101136                      
GPU 6           72.307            0.000        0.000        0.000        472723                      279860                      
GPU 7           72.216            0.000        0.000        0.000        524112                      325998                      
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 0           98.362            0.001        0.000        0.000        633143                      1507384                     
GPU 1           71.324            0.000        0.000        0.000        530855                      333291                      
GPU 2           70.258            0.000        0.000        0.000        525598                      339568                      
GPU 3           70.182            0.000        0.000        0.000        545545                      346927                      
GPU 4           71.715            0.000        0.000        0.000        514147                      327042                      
GPU 5           72.638            0.000        0.000        0.000        528735                      331704                      
GPU 6           72.373            0.000        0.000        0.000        517701                      332209                      
GPU 7           72.194            0.000        0.000        0.000        507885                      325675                      
GPU 0           98.618            0.002        0.000        0.001        839640                      3733308                     
GPU 1           71.284            0.000        0.000        0.000        536095                      339055                      
GPU 2           70.263            0.000        0.000        0.000        517779                      340120                      
GPU 3           70.192            0.000        0.000        0.000        534523                      337483                      
GPU 4           71.694            0.000        0.000        0.000        508373                      322843                      
GPU 5           72.629            0.000        0.000        0.000        524031                      329091                      
GPU 6           72.271            0.000        0.000        0.000        513596                      328072                      
GPU 7           72.272            0.000        0.000        0.000        511489                      327542                      
GPU 0           110.316           0.036        0.001        0.023        4833763                     47057784                    
GPU 1           71.270            0.000        0.000        0.000        536614                      339052                      
GPU 2           70.284            0.000        0.000        0.000        525131                      339082                      
GPU 3           70.231            0.000        0.000        0.000        564234                      368586                      
GPU 4           71.701            0.000        0.000        0.000        515719                      333854                      
GPU 5           72.593            0.000        0.000        0.000        524033                      327520                      
GPU 6           72.335            0.000        0.000        0.000        515685                      330688                      
GPU 7           72.175            0.000        0.000        0.000        516761                      331754                      
GPU 0           110.030           0.039        0.002        0.025        5050149                     49246290                    
GPU 1           71.266            0.000        0.000        0.000        535054                      338011                      
GPU 2           70.352            0.000        0.000        0.000        535607                      347987                      
GPU 3           70.244            0.000        0.000        0.000        549169                      360523                      
GPU 4           71.745            0.000        0.000        0.000        509951                      324419                      
GPU 5           72.591            0.000        0.000        0.000        533454                      337470                      
GPU 6           72.375            0.000        0.000        0.000        516222                      331221                      
GPU 7           72.149            0.000        0.000        0.000        519915                      333857                      
GPU 0           116.538           0.050        0.002        0.031        6389209                     63605413                    
GPU 1           71.214            0.000        0.000        0.000        530331                      333815                      
GPU 2           70.277            0.000        0.000        0.000        520942                      335415                      
GPU 3           70.320            0.000        0.000        0.000        541351                      344305                      
GPU 4           71.701            0.000        0.000        0.000        516755                      331750                      
GPU 5           72.669            0.000        0.000        0.000        531363                      334329                      
GPU 6           72.324            0.000        0.000        0.000        521460                      335936                      
GPU 7           72.135            0.000        0.000        0.000        518870                      333335                      
GPU 0           124.707           0.075        0.003        0.046        9329989                     95803514                    
GPU 1           71.244            0.000        0.000        0.000        453834                      256264                      
GPU 2           70.290            0.000        0.000        0.000        247362                      68129                       
GPU 3           70.286            0.000        0.000        0.000        210145                      14149                       
GPU 4           71.727            0.000        0.000        0.000        519387                      331758                      
GPU 5           72.663            0.000        0.000        0.000        534502                      336422                      
GPU 6           72.363            0.000        0.000        0.000        432288                      242605                      
GPU 7           72.155            0.000        0.000        0.000        244744                      69702                       
GPU 0           122.488           0.075        0.003        0.046        9189815                     95823022                    
GPU 1           71.239            0.000        0.000        0.000        293992                      103237                      
GPU 2           70.287            0.000        0.000        0.000        470630                      279338                      
GPU 3           70.295            0.000        0.000        0.000        533469                      336955                      
GPU 4           71.738            0.000        0.000        0.000        196538                      19915                       
GPU 5           72.590            0.000        0.000        0.000        208036                      19912                       
GPU 6           72.318            0.000        0.000        0.000        278813                      100100                      
GPU 7           72.173            0.000        0.000        0.000        470124                      275680                      
GPU 0           123.532           0.074        0.003        0.046        9362307                     95400158                    
GPU 1           71.252            0.000        0.000        0.000        534518                      336956                      
GPU 2           70.320            0.000        0.000        0.000        520938                      335413                      
GPU 3           70.287            0.000        0.000        0.000        536112                      339590                      
GPU 4           71.699            0.000        0.000        0.000        520949                      326510                      
GPU 5           72.634            0.000        0.000        0.000        530316                      327517                      
GPU 6           72.388            0.000        0.000        0.000        525119                      338549                      
GPU 7           72.174            0.000        0.000        0.000        517801                      331749                      
GPU 0           124.376           0.076        0.003        0.047        9433246                     96090288                    
GPU 1           71.297            0.000        0.000        0.000        533481                      339059                      
GPU 2           70.291            0.000        0.000        0.000        523026                      338028                      
GPU 3           70.252            0.000        0.000        0.000        538195                      343250                      
GPU 4           71.689            0.000        0.000        0.000        519386                      334378                      
GPU 5           72.638            0.000        0.000        0.000        529258                      333799                      
GPU 6           72.385            0.000        0.000        0.000        523038                      338560                      
GPU 7           72.166            0.000        0.000        0.000        517286                      332803                      
GPU 0           124.027           0.075        0.003        0.046        9427811                     96018605                    
GPU 1           71.283            0.000        0.000        0.000        534523                      338531                      
GPU 2           70.346            0.000        0.000        0.000        522515                      336988                      
GPU 3           70.248            0.000        0.000        0.000        549209                      356881                      
GPU 4           71.748            0.000        0.000        0.000        516762                      331230                      
GPU 5           72.654            0.000        0.000        0.000        531366                      334855                      
GPU 6           72.379            0.000        0.000        0.000        517718                      336936                      
GPU 7           72.134            0.000        0.000        0.000        522003                      336996                      
GPU 0           123.303           0.076        0.003        0.047        9442647                     96182194                    
GPU 1           71.255            0.000        0.000        0.000        530864                      334344                      
GPU 2           70.301            0.000        0.000        0.000        521978                      335932                      
GPU 3           70.275            0.000        0.000        0.000        536106                      339586                      
GPU 4           71.681            0.000        0.000        0.000        517296                      332285                      
GPU 5           72.686            0.000        0.000        0.000        532400                      335894                      
GPU 6           72.316            0.000        0.000        0.000        521452                      336454                      
GPU 7           72.166            0.000        0.000        0.000        527757                      344850                      
GPU 0           123.500           0.076        0.003        0.047        9444699                     96302816                    
GPU 1           71.277            0.000        0.000        0.000        531209                      336327                      
GPU 2           70.351            0.000        0.000        0.000        523562                      338560                      
GPU 3           70.258            0.000        0.000        0.000        535569                      339054                      
GPU 4           71.736            0.000        0.000        0.000        518330                      332800                      
GPU 5           72.615            0.000        0.000        0.000        529791                      333805                      
GPU 6           72.416            0.000        0.000        0.000        538698                      355289                      
GPU 7           72.215            0.000        0.000        0.000        523577                      338045                      
GPU 0           123.887           0.075        0.003        0.046        9398113                     95814321                    
GPU 1           71.238            0.000        0.000        0.000        540284                      342721                      
GPU 2           70.312            0.000        0.000        0.000        521471                      335943                      
GPU 3           70.274            0.000        0.000        0.000        258363                      72844                       
GPU 4           71.729            0.000        0.000        0.000        524105                      338047                      
GPU 5           72.623            0.000        0.000        0.000        530322                      334333                      
GPU 6           72.422            0.000        0.000        0.000        514639                      330690                      
GPU 7           72.164            0.000        0.000        0.000        518321                      332794                      
GPU 0           124.306           0.076        0.003        0.047        9112512                     95507119                    
GPU 1           71.253            0.000        0.000        0.000        247874                      56073                       
GPU 2           70.354            0.000        0.000        0.000        198624                      13101                       
GPU 3           70.267            0.000        0.000        0.000        485253                      280880                      
GPU 4           71.679            0.000        0.000        0.000        437630                      245806                      
GPU 5           72.705            0.000        0.000        0.000        449081                      244715                      
GPU 6           72.414            0.000        0.000        0.000        198627                      22535                       
GPU 7           72.187            0.000        0.000        0.000        198631                      20439                       
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 0           124.738           0.076        0.003        0.047        9407795                     96261804                    
GPU 1           71.265            0.000        0.000        0.000        498881                      296603                      
GPU 2           70.313            0.000        0.000        0.000        523042                      338038                      
GPU 3           70.315            0.000        0.000        0.000        538721                      342203                      
GPU 4           71.679            0.000        0.000        0.000        284586                      104819                      
GPU 5           72.657            0.000        0.000        0.000        297643                      107948                      
GPU 6           72.465            0.000        0.000        0.000        526706                      336987                      
GPU 7           72.201            0.000        0.000        0.000        529333                      335943                      
GPU 0           126.071           0.079        0.003        0.050        9249733                     94046992                    
GPU 1           71.329            0.000        0.000        0.000        531906                      335389                      
GPU 2           70.325            0.000        0.000        0.000        520410                      334886                      
GPU 3           70.269            0.000        0.000        0.000        538214                      341165                      
GPU 4           71.708            0.000        0.000        0.000        518337                      333329                      
GPU 5           72.654            0.000        0.000        0.000        532406                      337470                      
GPU 6           72.444            0.000        0.000        0.000        517642                      333743                      
GPU 7           72.191            0.000        0.000        0.000        522498                      336977                      
GPU 0           124.022           0.074        0.003        0.045        9359503                     95391044                    
GPU 1           71.318            0.000        0.000        0.000        528762                      332245                      
GPU 2           70.341            0.000        0.000        0.000        520418                      335415                      
GPU 3           70.256            0.000        0.000        0.000        533466                      339049                      
GPU 4           71.705            0.000        0.000        0.000        519376                      334371                      
GPU 5           72.653            0.000        0.000        0.000        532411                      336425                      
GPU 6           72.417            0.000        0.000        0.000        519891                      334890                      
GPU 7           72.177            0.000        0.000        0.000        519366                      333840                      
GPU 0           123.323           0.075        0.003        0.046        9415893                     95942756                    
GPU 1           71.265            0.000        0.000        0.000        533467                      336430                      
GPU 2           70.267            0.000        0.000        0.000        528809                      342756                      
GPU 3           70.271            0.000        0.000        0.000        535584                      339063                      
GPU 4           71.667            0.000        0.000        0.000        522533                      337524                      
GPU 5           72.671            0.000        0.000        0.000        523506                      328042                      
GPU 6           72.410            0.000        0.000        0.000        522503                      339076                      
GPU 7           72.204            0.000        0.000        0.000        516207                      332259                      
GPU 0           124.413           0.076        0.003        0.047        9431099                     96053609                    
GPU 1           71.318            0.000        0.000        0.000        533477                      336436                      
GPU 2           70.350            0.000        0.000        0.000        515687                      337503                      
GPU 3           70.199            0.000        0.000        0.000        538708                      342194                      
GPU 4           71.723            0.000        0.000        0.000        517818                      332284                      
GPU 5           72.643            0.000        0.000        0.000        531349                      334844                      
GPU 6           72.378            0.000        0.000        0.000        520937                      335936                      
GPU 7           72.234            0.000        0.000        0.000        529846                      343797                      
GPU 0           125.777           0.077        0.003        0.049        9421018                     95878361                    
GPU 1           71.311            0.000        0.000        0.000        542378                      345864                      
GPU 2           70.384            0.000        0.000        0.000        520943                      335940                      
GPU 3           70.280            0.000        0.000        0.000        535003                      339551                      
GPU 4           71.711            0.000        0.000        0.000        521472                      336992                      
GPU 5           72.664            0.000        0.000        0.000        530844                      334332                      
GPU 6           72.407            0.000        0.000        0.000        514121                      329645                      
GPU 7           72.253            0.000        0.000        0.000        516746                      331744                      
GPU 0           125.756           0.079        0.003        0.050        9389207                     96247369                    
GPU 1           71.365            0.000        0.000        0.000        484219                      290321                      
GPU 2           70.354            0.000        0.000        0.000        433933                      242122                      
GPU 3           70.267            0.000        0.000        0.000        209620                      19389                       
GPU 4           71.705            0.000        0.000        0.000        515191                      330183                      
GPU 5           72.622            0.000        0.000        0.000        530828                      334322                      
GPU 6           72.420            0.000        0.000        0.000        472186                      289810                      
GPU 7           72.227            0.000        0.000        0.000        413488                      237926                      
GPU 0           125.971           0.079        0.003        0.050        12735065                    95989902                    
GPU 1           71.297            0.000        0.000        0.000        261499                      62361                       
GPU 2           70.315            0.000        0.000        0.000        279864                      106914                      
GPU 3           70.261            0.000        0.000        0.000        536088                      333286                      
GPU 4           71.714            0.000        0.000        0.000        235321                      55030                       
GPU 5           72.624            0.000        0.000        0.000        209610                      22009                       
GPU 6           72.419            0.000        0.000        0.000        246682                      59706                       
GPU 7           72.230            0.000        0.000        0.000        308164                      112679                      
GPU 0           125.497           0.079        0.003        0.050        9477245                     96379855                    
GPU 1           71.269            0.000        0.000        0.000        542379                      344293                      
GPU 2           70.257            0.000        0.000        0.000        521474                      340661                      
GPU 3           70.233            0.000        0.000        0.000        542398                      345877                      
GPU 4           71.773            0.000        0.000        0.000        481134                      290357                      
GPU 5           72.649            0.000        0.000        0.000        529267                      324373                      
GPU 6           72.377            0.000        0.000        0.000        519884                      334885                      
GPU 7           72.265            0.000        0.000        0.000        513130                      333534                      
GPU 0           126.251           0.079        0.003        0.050        9454011                     96133596                    
GPU 1           71.305            0.000        0.000        0.000        540297                      343778                      
GPU 2           70.325            0.000        0.000        0.000        520420                      335416                      
GPU 3           70.382            0.000        0.000        0.000        538711                      342197                      
GPU 4           71.724            0.000        0.000        0.000        518866                      333332                      
GPU 5           72.669            0.000        0.000        0.000        536595                      341136                      
GPU 6           72.362            0.000        0.000        0.000        515175                      330697                      
GPU 7           72.220            0.000        0.000        0.000        521467                      336464                      
GPU 0           125.962           0.079        0.003        0.050        9463247                     96196844                    
GPU 1           71.344            0.000        0.000        0.000        541331                      342721                      
GPU 2           70.320            0.000        0.000        0.000        521467                      335416                      
GPU 3           70.320            0.000        0.000        0.000        532442                      335397                      
GPU 4           71.714            0.000        0.000        0.000        512042                      325988                      
GPU 5           72.680            0.000        0.000        0.000        526128                      328568                      
GPU 6           72.376            0.000        0.000        0.000        522512                      334890                      
GPU 7           72.197            0.000        0.000        0.000        513077                      327027                      
GPU 0           126.817           0.079        0.003        0.055        10240180                    104385384                   
GPU 1           71.277            0.000        0.000        0.000        532437                      336442                      
GPU 2           70.276            0.000        0.000        0.000        528273                      342224                      
GPU 3           70.282            0.000        0.000        0.000        536102                      345872                      
GPU 4           71.706            0.000        0.000        0.000        510194                      330526                      
GPU 5           72.674            0.000        0.000        0.000        529029                      337845                      
GPU 6           72.370            0.000        0.000        0.000        520403                      335406                      
GPU 7           72.210            0.000        0.000        0.000        520401                      334880                      
GPU 0           124.720           0.075        0.003        0.046        9425407                     96053205                    
GPU 1           71.306            0.000        0.000        0.000        540821                      342730                      
GPU 2           70.297            0.000        0.000        0.000        519898                      333846                      
GPU 3           70.279            0.000        0.000        0.000        530854                      335910                      
GPU 4           71.749            0.000        0.000        0.000        514658                      328605                      
GPU 5           72.632            0.000        0.000        0.000        517746                      324377                      
GPU 6           72.348            0.000        0.000        0.000        519890                      332792                      
GPU 7           72.182            0.000        0.000        0.000        513075                      326502                      
GPU 0           125.785           0.079        0.003        0.050        9435956                     95911960                    
GPU 1           71.337            0.000        0.000        0.000        547042                      356311                      
GPU 2           70.299            0.000        0.000        0.000        523036                      336462                      
GPU 3           70.337            0.000        0.000        0.000        254691                      70223                       
GPU 4           71.691            0.000        0.000        0.000        519909                      334901                      
GPU 5           72.669            0.000        0.000        0.000        530842                      334331                      
GPU 6           72.420            0.000        0.000        0.000        524599                      339076                      
