#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       NVLTX                       NVLRX                       
ID               W                                                                                                                                                                       
GPU 3           230.150           0.118        0.029        0.187        3677203335                  6737915742                  4914406910                  4914406910                  
GPU 4           71.337            0.000        0.000        0.000        3704249                     3149368                     0                           0                           
GPU 5           73.604            0.000        0.000        0.000        4908290                     4207854                     0                           0                           
GPU 6           73.305            0.000        0.000        0.000        2413384                     1974730                     0                           0                           
GPU 7           73.128            0.000        0.000        0.000        3544669                     2974504                     0                           0                           
GPU 0           173.989           0.281        0.029        0.125        4795867045                  4527909577                  2702020163                  2702018591                  
GPU 1           237.871           0.353        0.032        0.054        3539501650                  8376073716                  4824315694                  4824316859                  
GPU 2           231.828           0.247        0.030        0.100        5682396325                  5372295164                  4093274592                  4093276165                  
GPU 3           169.737           0.361        0.031        0.187        7833779415                  3445055958                  4914406910                  4914406910                  
GPU 4           71.337            0.000        0.000        0.000        1222041                     919985                      0                           0                           
GPU 5           73.604            0.000        0.000        0.000        4908290                     431437                      0                           0                           
GPU 6           73.305            0.000        0.000        0.000        2189507                     1801705                     0                           0                           
GPU 7           73.028            0.000        0.000        0.000        1005703                     2974504                     0                           0                           
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       NVLTX                       NVLRX                       
ID               W                                                                                                                                                                       
GPU 0           170.535           0.124        0.036        0.045        11524159280                 10865444647                 67869454                    67868799                    
GPU 1           176.126           0.135        0.045        0.043        8959130433                  10606988025                 0                           0                           
GPU 2           169.454           0.127        0.038        0.045        11470567515                 10612556224                 54297413                    54296365                    
GPU 3           169.784           0.186        0.042        0.043        11524987641                 7358237981                  1261787                     1262952                     
GPU 4           71.660            0.000        0.000        0.000        3751403                     3201849                     0                           0                           
GPU 5           73.910            0.000        0.000        0.000        4773847                     4085412                     0                           0                           
GPU 6           73.542            0.000        0.000        0.000        2732339                     2257336                     0                           0                           
GPU 7           73.090            0.000        0.000        0.000        2981954                     2476751                     0                           0                           
GPU 0           179.207           0.131        0.047        0.042        11389165208                 10511403024                 0                           0                           
GPU 1           185.592           0.131        0.059        0.042        11489162674                 10350195723                 0                           0                           
GPU 2           182.939           0.139        0.054        0.042        11321496521                 10448588325                 0                           0                           
GPU 3           181.068           0.129        0.057        0.042        11254439557                 10637450007                 0                           0                           
GPU 4           71.791            0.000        0.000        0.000        1246348                     945719                      0                           0                           
GPU 5           73.980            0.000        0.000        0.000        271054                      77648                       0                           0                           
GPU 6           73.659            0.000        0.000        0.000        1815610                     1482535                     0                           0                           
GPU 7           73.361            0.000        0.000        0.000        1616761                     1302318                     0                           0                           
GPU 0           191.445           0.146        0.062        0.042        11181000987                 10319477009                 0                           0                           
GPU 1           191.180           0.144        0.061        0.043        11216035415                 10270701966                 0                           0                           
GPU 2           192.658           0.150        0.066        0.042        11093721323                 10242797293                 0                           0                           
GPU 3           188.256           0.142        0.065        0.042        11055661093                 10387482254                 0                           0                           
GPU 4           71.840            0.000        0.000        0.000        3505469                     2991886                     0                           0                           
GPU 5           74.028            0.000        0.000        0.000        5019170                     4312294                     0                           0                           
GPU 6           73.613            0.000        0.000        0.000        2815177                     2341694                     0                           0                           
GPU 7           73.274            0.000        0.000        0.000        2508076                     2067354                     0                           0                           
GPU 0           230.878           0.201        0.047        0.076        7705931881                  7142503895                  1855636244                  1855635196                  
GPU 1           205.067           0.148        0.028        0.134        11120474903                 1937755450                  4806714872                  4806716445                  
GPU 2           224.828           0.251        0.036        0.101        5091441030                  4735105114                  3142865525                  3142866050                  
GPU 3           217.438           0.150        0.027        0.125        2897429147                  10212989731                 4402249542                  4402249106                  
GPU 4           71.655            0.000        0.000        0.000        2782418                     2308440                     0                           0                           
GPU 5           73.896            0.000        0.000        0.000        273909                      80981                       0                           0                           
GPU 6           73.742            0.000        0.000        0.000        1887546                     1559075                     0                           0                           
GPU 7           73.192            0.000        0.000        0.000        2254008                     1865675                     0                           0                           
GPU 0           240.601           0.313        0.030        0.149        2083388477                  1963723530                  4838276269                  4838276269                  
GPU 1           238.484           0.284        0.030        0.153        2051393583                  2058066196                  4959695848                  4959692704                  
GPU 2           231.279           0.318        0.030        0.155        2214495594                  2087165233                  4927294115                  4927293590                  
GPU 3           224.248           0.292        0.028        0.148        2198407759                  2717294702                  4929437387                  4929437969                  
GPU 4           71.716            0.000        0.000        0.000        1845546                     1507186                     0                           0                           
GPU 5           73.862            0.000        0.000        0.000        4952755                     4249960                     0                           0                           
GPU 6           73.579            0.000        0.000        0.000        4152177                     3524870                     0                           0                           
GPU 7           73.320            0.000        0.000        0.000        4420317                     3787271                     0                           0                           
GPU 0           240.658           0.316        0.031        0.158        2197778567                  2072686238                  4909406862                  4909406862                  
GPU 1           247.711           0.318        0.030        0.157        2182531095                  2061265474                  4893904858                  4893907478                  
GPU 2           228.003           0.322        0.030        0.159        2172369068                  2048125129                  4923924429                  4923926334                  
GPU 3           223.357           0.316        0.029        0.151        2185880820                  2072930247                  4896244162                  4896243638                  
GPU 4           71.665            0.000        0.000        0.000        4303595                     3669034                     0                           0                           
GPU 5           73.801            0.000        0.000        0.000        1240332                     928820                      0                           0                           
GPU 6           73.626            0.000        0.000        0.000        502071                      309733                      0                           0                           
GPU 7           73.164            0.000        0.000        0.000        289160                      97657                       0                           0                           
GPU 0           214.003           0.286        0.030        0.133        3294463525                  3087291548                  4909406862                  4909406862                  
GPU 1           232.668           0.320        0.030        0.098        2186200262                  3360248351                  4893904858                  4893907478                  
GPU 2           202.108           0.283        0.029        0.118        3193843633                  2993685577                  4923924429                  4923926334                  
GPU 3           203.308           0.318        0.028        0.103        2791327331                  2061139785                  4896244162                  4896243638                  
GPU 4           71.429            0.000        0.000        0.000        515159                      329639                      0                           0                           
GPU 5           73.634            0.000        0.000        0.000        1240332                     3281888                     0                           0                           
GPU 6           73.626            0.000        0.000        0.000        4567560                     3936612                     0                           0                           
GPU 7           73.216            0.000        0.000        0.000        4912000                     97657                       0                           0                           
GPU 0           223.321           0.256        0.032        0.098        4669416791                  4375232799                  4215442816                  4215444245                  
GPU 1           212.378           0.212        0.032        0.133        3588514408                  4982230736                  4289007835                  4289008490                  
GPU 2           235.457           0.261        0.032        0.095        5047390138                  4714533052                  4387587803                  4387586755                  
GPU 3           210.003           0.278        0.032        0.117        5780828855                  2628572768                  4278930468                  4278930468                  
GPU 4           71.698            0.000        0.000        0.000        4429044                     3810173                     0                           0                           
GPU 5           73.603            0.000        0.000        0.000        1336613                     1028897                     0                           0                           
GPU 6           73.661            0.000        0.000        0.000        204368                      20008                       0                           0                           
GPU 7           73.124            0.000        0.000        0.000        727990                      484056                      0                           0                           
GPU 0           227.771           0.361        0.032        0.179        3228379100                  3035697780                  1232345512                  1232344988                  
GPU 1           260.966           0.271        0.032        0.141        5351562515                  5412430694                  3227318772                  3227317343                  
GPU 2           198.114           0.367        0.031        0.194        3557936146                  3338734112                  5061530994                  5061530994                  
GPU 3           210.464           0.277        0.031        0.139        5787564670                  5388285897                  3253071684                  3253072637                  
GPU 4           71.439            0.000        0.000        0.000        469567                      276709                      0                           0                           
GPU 5           73.479            0.000        0.000        0.000        3762295                     3206190                     0                           0                           
GPU 6           73.411            0.000        0.000        0.000        4627752                     4010369                     0                           0                           
GPU 7           73.345            0.000        0.000        0.000        4393136                     946669                      0                           0                           
GPU 0           187.267           0.184        0.033        0.077        2828007092                  8462360801                  5180454859                  5180455383                  
GPU 1           219.275           0.170        0.031        0.071        6660141697                  6185351164                  2799553631                  2799555728                  
GPU 2           199.806           0.167        0.033        0.063        9578854727                  8867019946                  955440091                   955441996                   
GPU 3           181.588           0.201        0.032        0.067        7356102702                  6829548409                  2720179000                  2720179000                  
GPU 4           71.249            0.000        0.000        0.000        4398157                     3763560                     0                           0                           
GPU 5           73.661            0.000        0.000        0.000        1785516                     1417265                     0                           0                           
GPU 6           73.422            0.000        0.000        0.000        3998189                     534548                      0                           0                           
GPU 7           73.142            0.000        0.000        0.000        1247774                     3178164                     0                           0                           
GPU 0           226.475           0.277        0.029        0.099        2828007092                  2656909749                  5023119171                  5023118218                  
GPU 1           219.275           0.170        0.026        0.129        6660141697                  1714404704                  5493791194                  5493790146                  
GPU 2           222.260           0.311        0.027        0.113        1432245926                  1370428850                  5947080911                  5947080911                  
GPU 3           218.075           0.201        0.024        0.121        1731733038                  6829548409                  5306746856                  5306744474                  
GPU 4           71.533            0.000        0.000        0.000        466424                      270421                      0                           0                           
GPU 5           73.770            0.000        0.000        0.000        3195717                     2696186                     0                           0                           
GPU 6           73.322            0.000        0.000        0.000        3998189                     3418559                     0                           0                           
GPU 7           73.140            0.000        0.000        0.000        3720863                     1375026                     0                           0                           
GPU 0           239.368           0.315        0.026        0.148        2230251497                  1963186722                  5018511920                  5018510755                  
GPU 1           244.654           0.327        0.026        0.153        2243084901                  2114019201                  5031109618                  5031108570                  
GPU 2           228.065           0.320        0.026        0.146        2085748051                  1970866049                  5033577078                  5033547538                  
GPU 3           225.188           0.323        0.024        0.147        2238048400                  2113842702                  5017853731                  5017857807                  
GPU 4           71.320            0.000        0.000        0.000        4536195                     3895803                     0                           0                           
GPU 5           73.492            0.000        0.000        0.000        2438992                     1995206                     0                           0                           
GPU 6           73.553            0.000        0.000        0.000        3750828                     651412                      0                           0                           
GPU 7           73.186            0.000        0.000        0.000        1727951                     2572527                     0                           0                           
GPU 0           240.395           0.323        0.027        0.158        2116195182                  2100703177                  4952508438                  4952508962                  
GPU 1           242.336           0.326        0.026        0.153        2224997912                  2097139403                  5019236903                  5019236426                  
GPU 2           229.777           0.328        0.026        0.156        2230653928                  2102264466                  5020800612                  5020835552                  
GPU 3           221.587           0.325        0.025        0.149        2211761214                  2085062538                  5025282189                  5025278521                  
GPU 4           71.607            0.000        0.000        0.000        763057                      514644                      0                           0                           
GPU 5           73.778            0.000        0.000        0.000        2278727                     1881469                     0                           0                           
GPU 6           73.524            0.000        0.000        0.000        2434341                     3187444                     0                           0                           
GPU 7           73.005            0.000        0.000        0.000        3038459                     2509422                     0                           0                           
GPU 0           213.030           0.323        0.027        0.153        4421273088                  1997047389                  3952712263                  3952714359                  
GPU 1           219.019           0.228        0.029        0.106        4636196984                  4318543730                  3873999179                  3874000926                  
GPU 2           206.108           0.315        0.027        0.145        2669548515                  2502646343                  4607795460                  4607796508                  
GPU 3           204.643           0.274        0.027        0.104        4273278663                  3982919906                  3975794418                  3975795991                  
GPU 4           71.626            0.000        0.000        0.000        3947719                     3362871                     0                           0                           
GPU 5           73.658            0.000        0.000        0.000        4229041                     3594423                     0                           0                           
GPU 6           73.538            0.000        0.000        0.000        2227855                     1995164                     0                           0                           
GPU 7           72.993            0.000        0.000        0.000        3001455                     1321734                     0                           0                           
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       NVLTX                       NVLRX                       
ID               W                                                                                                                                                                       
GPU 0           251.997           0.275        0.029        0.103        5212850380                  4129295742                  4098127028                  4098125980                  
GPU 1           239.181           0.318        0.029        0.167        2985860973                  2809793460                  4885819332                  4885823142                  
GPU 2           239.090           0.308        0.029        0.127        3927073095                  3679184631                  4388027194                  4388025010                  
GPU 3           236.138           0.344        0.028        0.167        3045941630                  2869286224                  4877159085                  4877158211                  
GPU 4           71.661            0.000        0.000        0.000        2118326                     1721822                     0                           0                           
GPU 5           73.511            0.000        0.000        0.000        456356                      252949                      0                           0                           
GPU 6           73.483            0.000        0.000        0.000        3708540                     1850519                     0                           0                           
GPU 7           73.040            0.000        0.000        0.000        1638279                     3657576                     0                           0                           
GPU 0           204.985           0.309        0.032        0.157        3838954773                  4845270069                  5022016411                  5022015458                  
GPU 1           229.327           0.194        0.033        0.087        6125138599                  5683813220                  3740729468                  3740726847                  
GPU 2           201.546           0.255        0.033        0.122        7073442742                  6554743785                  3027847418                  3027850911                  
GPU 3           188.896           0.231        0.031        0.086        6698971235                  6214703462                  3160511537                  3160512701                  
GPU 4           71.406            0.000        0.000        0.000        2892601                     2452322                     0                           0                           
GPU 5           73.442            0.000        0.000        0.000        5133385                     485427                      0                           0                           
GPU 6           73.376            0.000        0.000        0.000        1125716                     3153674                     0                           0                           
GPU 7           72.910            0.000        0.000        0.000        4278615                     279328                      0                           0                           
GPU 0           242.251           0.287        0.031        0.110        3290725806                  3603179538                  5069982792                  5069983374                  
GPU 1           257.976           0.319        0.031        0.164        2827219014                  2663989311                  5612261783                  5612261259                  
GPU 2           243.190           0.352        0.031        0.135        2408085764                  2284290784                  5990790391                  5990788644                  
GPU 3           232.664           0.353        0.031        0.150        2568964178                  2432133237                  6041629732                  6041629732                  
GPU 4           71.139            0.000        0.000        0.000        3956731                     3358815                     0                           0                           
GPU 5           73.653            0.000        0.000        0.000        733143                      3857639                     0                           0                           
GPU 6           73.424            0.000        0.000        0.000        4594489                     873111                      0                           0                           
GPU 7           72.936            0.000        0.000        0.000        468517                      3869233                     0                           0                           
