#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       NVLTX                       NVLRX                       
ID               W                                                                                                                                                                       
GPU 6           103.007           0.000        0.000        0.000        3684850                     3031163                     0                           0                           
GPU 7           103.676           0.000        0.000        0.000        4212994                     3445661                     0                           0                           
GPU 0           98.921            0.000        0.000        0.000        3215547                     3414818                     0                           0                           
GPU 1           101.479           0.000        0.000        0.000        506347                      5020061                     0                           0                           
GPU 2           100.887           0.000        0.000        0.000        3421782                     2772817                     0                           0                           
GPU 3           99.483            0.000        0.000        0.000        536376                      324388                      0                           0                           
GPU 4           98.625            0.000        0.000        0.000        4022912                     3280704                     0                           0                           
GPU 5           102.544           0.000        0.000        0.000        4240923                     873786                      0                           0                           
GPU 6           103.007           0.000        0.000        0.000        285367                      98422                       0                           0                           
GPU 7           103.676           0.000        0.000        0.000        293525                      3445661                     0                           0                           
GPU 0           98.796            0.000        0.000        0.000        4943941                     4054462                     0                           0                           
GPU 1           101.422           0.000        0.000        0.000        6003282                     854946                      0                           0                           
GPU 2           100.640           0.000        0.000        0.000        4965186                     4111449                     0                           0                           
GPU 3           99.355            0.000        0.000        0.000        4085396                     3434043                     0                           0                           
GPU 4           98.594            0.000        0.000        0.000        4082665                     3408598                     0                           0                           
GPU 5           102.489           0.000        0.000        0.000        1187282                     5642963                     0                           0                           
GPU 6           103.021           0.000        0.000        0.000        4499475                     3720417                     0                           0                           
GPU 7           103.607           0.000        0.000        0.000        5584058                     107689                      0                           0                           
GPU 0           98.822            0.000        0.000        0.000        310284                      120549                      0                           0                           
GPU 1           101.362           0.000        0.000        0.000        3772346                     3111910                     0                           0                           
GPU 2           100.601           0.000        0.000        0.000        1131222                     818635                      0                           0                           
GPU 3           99.320            0.000        0.000        0.000        3435600                     2808996                     0                           0                           
GPU 4           98.563            0.000        0.000        0.000        1678249                     1272743                     0                           0                           
GPU 5           102.386           0.000        0.000        0.000        266266                      75477                       0                           0                           
GPU 6           102.915           0.000        0.000        0.000        3283507                     2704612                     0                           0                           
GPU 7           103.604           0.000        0.000        0.000        2696033                     2200974                     0                           0                           
GPU 0           98.902            0.000        0.000        0.000        4117174                     3421631                     0                           0                           
GPU 1           101.338           0.000        0.000        0.000        498992                      294573                      0                           0                           
GPU 2           100.609           0.000        0.000        0.000        3369176                     2779206                     0                           0                           
GPU 3           99.258            0.000        0.000        0.000        533456                      321471                      0                           0                           
GPU 4           98.525            0.000        0.000        0.000        2967319                     2400645                     0                           0                           
GPU 5           102.094           0.000        0.000        0.000        4282796                     3516589                     0                           0                           
GPU 6           102.922           0.000        0.000        0.000        337196                      2998344                     0                           0                           
GPU 7           103.531           0.000        0.000        0.000        4058268                     3319258                     0                           0                           
GPU 0           98.733            0.000        0.000        0.000        3509244                     2876007                     0                           0                           
GPU 1           101.273           0.000        0.000        0.000        4061773                     3400883                     0                           0                           
GPU 2           100.593           0.000        0.000        0.000        3444156                     2820891                     0                           0                           
GPU 3           99.272            0.000        0.000        0.000        4003262                     3337099                     0                           0                           
GPU 4           98.528            0.000        0.000        0.000        4122972                     3350373                     0                           0                           
GPU 5           102.181           0.000        0.000        0.000        1696284                     1291748                     0                           0                           
GPU 6           102.792           0.000        0.000        0.000        4268692                     133364                      0                           0                           
GPU 7           103.436           0.000        0.000        0.000        436941                      219185                      0                           0                           
GPU 0           98.777            0.000        0.000        0.000        3501686                     336611                      0                           0                           
GPU 1           101.259           0.000        0.000        0.000        243736                      56085                       0                           0                           
GPU 2           100.550           0.000        0.000        0.000        505820                      300347                      0                           0                           
GPU 3           99.246            0.000        0.000        0.000        281987                      94869                       0                           0                           
GPU 4           98.557            0.000        0.000        0.000        495332                      290385                      0                           0                           
GPU 5           102.039           0.000        0.000        0.000        2988382                     2429953                     0                           0                           
GPU 6           102.716           0.000        0.000        0.000        707107                      3513913                     0                           0                           
GPU 7           103.274           0.000        0.000        0.000        4841907                     4003963                     0                           0                           
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       NVLTX                       NVLRX                       
ID               W                                                                                                                                                                       
GPU 0           100.244           0.000        0.000        0.000        1864355365                  2869390                     0                           0                           
GPU 1           105.714           0.000        0.000        0.000        4100746                     3428819                     0                           0                           
GPU 2           106.893           0.000        0.000        0.000        4011398                     3332086                     0                           0                           
GPU 3           99.215            0.000        0.000        0.000        4052676                     3374435                     0                           0                           
GPU 4           100.460           0.000        0.000        0.000        4367782                     3588364                     0                           0                           
GPU 5           104.631           0.000        0.000        0.000        4019752                     3267064                     0                           0                           
GPU 6           105.030           0.000        0.000        0.000        4075394                     441703                      0                           0                           
GPU 7           105.231           0.021        0.000        0.000        1699474                     1287163                     0                           0                           
GPU 0           201.538           0.058        0.009        0.022        8965444226                  2151933054                  3271312686                  3068780388                  
GPU 1           228.457           0.169        0.035        0.064        30591292                    357512295                   23845370132                 23845370939                 
GPU 2           218.507           0.113        0.021        0.042        30300794                    369900958                   14770503414                 14770502462                 
GPU 3           199.050           0.155        0.031        0.056        6724110162                  6219010020                  10657523736                 10988882821                 
GPU 4           205.404           0.128        0.025        0.047        5218386965                  5529936770                  8975171473                  8675641955                  
GPU 5           222.008           0.059        0.009        0.021        24391376                    269936716                   6138959497                  6140313292                  
GPU 6           220.613           0.174        0.038        0.000        32381703                    382913144                   25229065747                 25229945367                 
GPU 7           202.200           0.186        0.043        0.072        263185076                   8369948465                  14872545921                 15212180487                 
GPU 0           214.725           0.192        0.049        0.073        6929500663                  8933941578                  15293875051                 14999326785                 
GPU 1           238.557           0.219        0.067        0.074        16699167                    226976400                   28456552623                 28456552099                 
GPU 2           226.977           0.213        0.057        0.075        18214884                    184521935                   29458654652                 29458653488                 
GPU 3           215.501           0.223        0.069        0.070        8834744939                  7950246058                  14454769902                 14662932150                 
GPU 4           221.303           0.212        0.061        0.070        8627905748                  8245949229                  14690607236                 14454417249                 
GPU 5           234.313           0.202        0.049        0.076        18821818                    192574826                   30276732347                 30277390665                 
GPU 6           234.783           0.214        0.071        0.068        13649815                    129444223                   29239871710                 29240541600                 
GPU 7           216.585           0.213        0.068        0.071        9224590790                  7979508165                  14311811514                 14534777787                 
GPU 0           175.154           0.209        0.058        0.073        1050575528                  9243353502                  13480880387                 11233100732                 
GPU 1           193.435           0.212        0.017        0.088        105673648                   1087228378                  9842354089                  9842354613                  
GPU 2           183.535           0.217        0.045        0.078        47942580                    548824599                   19664263792                 19664263792                 
GPU 3           170.018           0.212        0.024        0.081        10364170438                 2145253395                  2437447280                  10531372872                 
GPU 4           176.121           0.218        0.039        0.078        4140601304                  10837709100                 11714536902                 5875081432                  
GPU 5           190.673           0.219        0.059        0.075        28551934                    332215917                   24860998353                 24858869826                 
GPU 6           191.148           0.204        0.019        0.074        113549976                   1250441816                  11474402103                 11476810979                 
GPU 7           177.017           0.210        0.016        0.083        8754789546                  1019415564                  3536590                     9819332620                  
GPU 0           172.228           0.202        0.017        0.081        1050575528                  12720240354                 13480880387                 11233100732                 
GPU 1           193.435           0.212        0.017        0.085        105673648                   1226848763                  9842354089                  9842354613                  
GPU 2           183.535           0.208        0.017        0.086        80641934                    785955787                   19664263792                 19664263792                 
GPU 3           169.702           0.212        0.016        0.081        10473074211                 2145253395                  2437447280                  10531372872                 
GPU 4           176.121           0.218        0.039        0.085        1049263750                  12044903052                 11714536902                 3464423                     
GPU 5           190.673           0.219        0.059        0.075        28551934                    755688628                   24860998353                 24858869826                 
GPU 6           191.148           0.202        0.019        0.082        113549976                   1405248944                  11474402103                 11476810979                 
GPU 7           173.563           0.210        0.016        0.083        10834680320                 1019415564                  3361881                     9819332620                  
GPU 0           172.637           0.204        0.016        0.083        1109143956                  12774370167                 9305093975                  3351707                     
GPU 1           192.909           0.206        0.017        0.086        120884934                   1263896618                  9317261994                  9317272475                  
GPU 2           182.036           0.203        0.016        0.083        79510133                    782964361                   9274988319                  9274988319                  
GPU 3           168.857           0.209        0.016        0.084        10278257826                 785243948                   3344889                     9323408807                  
GPU 4           174.148           0.206        0.017        0.083        1014761157                  11645571865                 9345013889                  3355993                     
GPU 5           188.937           0.209        0.017        0.085        73578672                    721334316                   9308965260                  9308965784                  
GPU 6           191.580           0.202        0.016        0.083        137029580                   1456934209                  9344230163                  9344274189                  
GPU 7           173.764           0.205        0.016        0.082        10358154968                 1139771896                  3360889                     9323518469                  
GPU 0           173.912           0.194        0.017        0.078        1180018455                  13653727085                 8768524365                  3149140                     
GPU 1           184.842           0.206        0.017        0.086        128367883                   1360965724                  9200123191                  9200117473                  
GPU 2           174.727           0.180        0.017        0.084        76612689                    845386681                   8105525853                  8105525853                  
GPU 3           170.277           0.208        0.017        0.084        10135850185                 791028019                   3320410                     9195653852                  
GPU 4           164.713           0.207        0.017        0.084        1000072652                  11506104665                 9267115027                  3345047                     
GPU 5           180.512           0.185        0.015        0.074        79230751                    874404060                   8158721816                  8158453475                  
GPU 6           181.700           0.201        0.016        0.083        137922147                   1502514196                  9193186503                  9193261192                  
GPU 7           174.119           0.204        0.016        0.082        10307555566                 1156144790                  3302763                     9182623001                  
GPU 0           164.538           0.186        0.016        0.074        1180018455                  13732538445                 8768524365                  3149140                     
GPU 1           184.842           0.206        0.015        0.075        128367883                   1240650597                  9200123191                  9200117473                  
GPU 2           178.020           0.180        0.015        0.073        76757711                    1066896632                  8105525853                  8105525853                  
GPU 3           162.606           0.208        0.014        0.072        8910291401                  791028019                   3320410                     9195653852                  
GPU 4           164.713           0.207        0.017        0.072        869258906                   9961272970                  9267115027                  2908372                     
GPU 5           184.428           0.185        0.015        0.074        79230751                    874404060                   8158721816                  8158453475                  
GPU 6           181.700           0.173        0.016        0.083        137922147                   1413411945                  9193186503                  9193261192                  
GPU 7           167.380           0.204        0.016        0.082        10153491790                 1156144790                  2975203                     9182623001                  
GPU 0           178.068           0.163        0.016        0.062        1306385155                  7140903126                  8573399316                  239455586                   
GPU 1           195.156           0.183        0.027        0.070        106484489                   768302566                   8269735438                  8269864896                  
GPU 2           195.331           0.196        0.018        0.080        82697297                    166722110                   10452526302                 10452899859                 
GPU 3           175.505           0.187        0.023        0.071        8635813697                  3448219411                  4897443835                  10073675507                 
GPU 4           184.956           0.170        0.020        0.074        2338572906                  9889067381                  9410771067                  2720410986                  
GPU 5           198.491           0.191        0.021        0.076        68497526                    857558034                   12836132115                 12836324169                 
GPU 6           188.983           0.179        0.023        0.071        87239972                    1139162104                  15130442548                 15131374520                 
GPU 7           178.818           0.182        0.014        0.071        9113054321                  1157155631                  8470652508                  8239266800                  
GPU 0           170.278           0.180        0.034        0.067        6960827245                  10681775816                 12115453921                 11612301272                 
GPU 1           199.054           0.180        0.024        0.066        56242825                    556989550                   17922340366                 17923065170                 
GPU 2           180.537           0.174        0.034        0.064        18856939                    1066704697                  23036408709                 23035804234                 
GPU 3           173.345           0.174        0.026        0.063        7791832221                  4569653832                  7645297901                  10583485645                 
GPU 4           172.254           0.197        0.029        0.063        5505367010                  7636244831                  11103628252                 8859973217                  
GPU 5           186.048           0.169        0.027        0.063        33033920                    372743753                   18304848668                 18304848086                 
GPU 6           192.527           0.167        0.027        0.064        32754644                    374009349                   18561308321                 18560151596                 
GPU 7           171.553           0.169        0.028        0.065        7941110913                  5260479372                  5051861780                  11083332190                 
GPU 0           169.593           0.203        0.017        0.078        2313056723                  13316000473                 9216068727                  2556045535                  
GPU 1           187.434           0.176        0.014        0.081        45123083                    1558318059                  16360317653                 16359593860                 
GPU 2           178.069           0.187        0.016        0.071        86669056                    1349016497                  11341081031                 11341080078                 
GPU 3           166.173           0.206        0.013        0.077        10538234902                 1295608810                  3423949                     9538724827                  
GPU 4           170.082           0.207        0.017        0.074        2047743113                  11019963976                 9923902610                  2018093371                  
GPU 5           184.621           0.205        0.017        0.078        111298698                   1369163012                  12115459531                 12115342673                 
GPU 6           188.988           0.199        0.013        0.077        111980449                   1358018463                  9546829160                  9546839118                  
GPU 7           171.340           0.171        0.020        0.063        8193505933                  3387087477                  3415201                     9765136660                  
GPU 0           170.988           0.206        0.014        0.080        1133254577                  13221893714                 9524897750                  3428707                     
GPU 1           189.902           0.207        0.014        0.083        124559975                   1543754982                  9536405041                  9536404517                  
GPU 2           180.193           0.204        0.014        0.080        104904488                   1367910077                  9527687680                  9527835594                  
GPU 3           168.001           0.210        0.014        0.081        10443581712                 1385115475                  3400964                     9452668903                  
GPU 4           173.168           0.208        0.014        0.079        1009298139                  11852062147                 9485274209                  3397436                     
GPU 5           186.233           0.208        0.014        0.080        119427829                   1516686735                  9452259374                  9452376772                  
GPU 6           185.829           0.202        0.013        0.080        109877870                   1379304466                  9420801873                  9420789818                  
GPU 7           171.596           0.207        0.013        0.077        10448890016                 1359620715                  3396421                     9467070895                  
GPU 0           172.095           0.206        0.014        0.080        1134307576                  13266853797                 9408857000                  3387229                     
GPU 1           191.763           0.209        0.015        0.084        117816684                   1503390996                  9421938513                  9421886581                  
GPU 2           180.056           0.206        0.014        0.082        108936276                   1343968248                  9411869700                  9411871272                  
GPU 3           169.228           0.213        0.014        0.083        10418806226                 1358269908                  3388494                     9420911718                  
GPU 4           169.289           0.209        0.014        0.081        1012704476                  11853123269                 9409255049                  3387372                     
GPU 5           185.392           0.211        0.014        0.082        123213806                   1528946209                  9416642460                  9416640363                  
GPU 6           187.697           0.205        0.014        0.081        114200251                   1378071819                  9423024870                  9423150649                  
GPU 7           173.492           0.208        0.013        0.079        10407930751                 1400363034                  3388308                     9450924140                  
GPU 0           166.294           0.192        0.014        0.073        1179548042                  11950162934                 9415827903                  3390703                     
GPU 1           190.581           0.209        0.015        0.084        119835922                   1486748510                  9470671388                  9470734853                  
GPU 2           176.564           0.206        0.014        0.082        103992036                   1207782866                  9413328599                  9413193902                  
GPU 3           164.191           0.213        0.014        0.083        10400983581                 1322550490                  3388157                     9411338787                  
GPU 4           168.266           0.192        0.014        0.082        1006935476                  11826203463                 9419279777                  3404501                     
GPU 5           182.253           0.196        0.014        0.082        129566407                   1635084983                  9439707060                  9439707060                  
GPU 6           183.679           0.205        0.014        0.081        104606216                   1295678004                  9463235137                  9463120788                  
GPU 7           168.507           0.204        0.013        0.080        10195590515                 1405401855                  62336686                    9410911258                  
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       NVLTX                       NVLRX                       
ID               W                                                                                                                                                                       
GPU 0           171.819           0.191        0.014        0.074        1296094229                  11904458549                 8687078693                  284230369                   
GPU 1           186.706           0.196        0.014        0.078        102657446                   1303994594                  9414221122                  9414107922                  
GPU 2           186.517           0.192        0.017        0.075        90171444                    1176459651                  8978345331                  8978479502                  
GPU 3           171.634           0.198        0.014        0.076        9391402562                  1347629572                  284234650                   8627532356                  
GPU 4           175.941           0.183        0.019        0.071        2869006389                  9505240781                  8557345275                  3765785670                  
GPU 5           189.706           0.188        0.014        0.076        106620514                   1314795132                  8859045895                  8859047060                  
GPU 6           190.298           0.189        0.013        0.074        98532724                    1208636055                  8820717522                  8820736159                  
GPU 7           173.616           0.198        0.013        0.079        9653249638                  1365076730                  225289640                   9246884693                  
GPU 0           179.020           0.177        0.030        0.066        6035279100                  9446267870                  8625198773                  511935397                   
GPU 1           198.430           0.180        0.025        0.068        87154991                    1423955365                  8912528014                  8912528539                  
GPU 2           189.155           0.192        0.025        0.073        95837472                    1484647285                  11373272641                 11373272641                 
GPU 3           175.234           0.180        0.024        0.066        8282407115                  5259107711                  7122664406                  10747720063                 
GPU 4           181.102           0.199        0.023        0.076        3920996647                  11052154909                 9698697964                  5464318025                  
GPU 5           195.146           0.204        0.022        0.072        76739060                    989592599                   15818678852                 15820034169                 
GPU 6           199.184           0.177        0.025        0.069        48904881                    619014576                   17728414618                 17730220746                 
GPU 7           179.065           0.164        0.013        0.076        7657960346                  1370457911                  8501124395                  8838839426                  
GPU 0           180.462           0.234        0.016        0.099        1289377637                  15093111505                 12100156027                 9628819632                  
GPU 1           199.601           0.220        0.018        0.092        121767053                   1572397446                  17870932666                 17870956252                 
GPU 2           188.649           0.235        0.016        0.102        162959074                   2024879565                  18473609701                 18473610225                 
GPU 3           177.496           0.220        0.018        0.089        11374338915                 2814373761                  2106955496                  11239376987                 
GPU 4           180.581           0.240        0.017        0.102        1275153660                  14930955939                 11402304182                 3926168                     
GPU 5           196.374           0.237        0.020        0.081        158553247                   2422025567                  14550285754                 14548628146                 
GPU 6           195.973           0.208        0.018        0.085        171466120                   2567644137                  13243311319                 13241623614                 
GPU 7           181.767           0.224        0.026        0.060        12025629624                 6138878839                  1435514352                  10810651232                 
GPU 0           165.662           0.182        0.019        0.070        2731670988                  9204891291                  11655713102                 3914126                     
GPU 1           188.448           0.213        0.015        0.090        135160604                   1714449795                  13211047768                 13211130197                 
GPU 2           177.717           0.179        0.019        0.067        65056169                    823602461                   11708897480                 11711140164                 
GPU 3           163.893           0.216        0.015        0.091        11143918551                 2053552628                  501753292                   10282665536                 
GPU 4           168.666           0.160        0.019        0.059        3122336435                  7199714650                  11720096285                 4571133185                  
GPU 5           182.540           0.166        0.017        0.101        175877654                   2203703454                  11597303508                 11597302984                 
GPU 6           184.299           0.216        0.016        0.091        162332148                   2009716217                  10933715245                 10933715769                 
GPU 7           167.910           0.194        0.018        0.093        9434229306                  2867565736                  1188699071                  11501749850                 
GPU 0           175.618           0.186        0.021        0.071        3464720285                  9414566945                  9229563131                  3562567367                  
GPU 1           195.163           0.182        0.022        0.067        66765997                    845169648                   10664486663                 10664485498                 
GPU 2           185.024           0.185        0.019        0.070        71036807                    840815339                   13378630850                 13376386051                 
GPU 3           171.912           0.179        0.023        0.063        7562592424                  4106219165                  6690426138                  9932760307                  
GPU 4           178.082           0.194        0.020        0.075        3109821230                  10299180378                 8232648361                  4062317739                  
GPU 5           192.077           0.200        0.019        0.061        59251266                    801218857                   13058790825                 13058790300                 
GPU 6           192.761           0.173        0.021        0.065        65536362                    873608193                   14747351537                 14747974295                 
GPU 7           175.955           0.179        0.015        0.078        8215429758                  2273873094                  7160140923                  10735954835                 
GPU 0           176.981           0.221        0.015        0.091        1282687646                  13689784852                 10875809013                 212101510                   
GPU 1           195.050           0.215        0.015        0.090        165166014                   2088178318                  10695277213                 10695135699                 
GPU 2           184.556           0.224        0.015        0.094        130333756                   1664258669                  11344321681                 11344192219                 
GPU 3           172.921           0.210        0.015        0.084        10697213814                 1914027753                  1549387887                  10061672665                 
GPU 4           177.306           0.219        0.015        0.089        1374884842                  13744795209                 10358371301                 371637217                   
GPU 5           191.855           0.219        0.016        0.090        132575681                   1477978604                  14274698442                 14274577913                 
GPU 6           193.231           0.203        0.016        0.082        143767490                   1794630849                  13077751867                 13076988980                 
GPU 7           177.009           0.216        0.014        0.088        11485697361                 2147123384                  289048770                   10486792002                 
GPU 0           171.862           0.176        0.018        0.066        2803286663                  10844855927                 9327619102                  3431168327                  
GPU 1           185.270           0.186        0.017        0.072        107336588                   1326866151                  11951263417                 11951390769                 
GPU 2           182.636           0.184        0.021        0.069        62480670                    735521818                   14776676447                 14776936403                 
GPU 3           171.565           0.197        0.016        0.077        10148525708                 2012906393                  6760069165                  9894772360                  
GPU 4           173.498           0.179        0.021        0.067        3454370268                  8986345723                  10945939265                 4894126820                  
GPU 5           189.385           0.178        0.022        0.066        62519202                    1695365851                  11789445464                 11790008663                 
GPU 6           188.312           0.209        0.020        0.086        160521080                   2021330061                  12255681183                 12255573215                 
GPU 7           171.705           0.184        0.016        0.071        9310051131                  2589930505                  2326838874                  9481139034                  
GPU 0           176.198           0.173        0.023        0.064        4363805136                  10531651531                 10588294022                 6351946674                  
GPU 1           196.382           0.190        0.025        0.072        71980782                    939486170                   17487411299                 17487493063                 
GPU 2           185.943           0.178        0.024        0.066        39045613                    471136006                   17272117496                 17273119096                 
GPU 3           171.803           0.182        0.024        0.065        7956661650                  4283551921                  4486122354                  10306913301                 
GPU 4           177.207           0.183        0.024        0.068        4309738985                  9762561142                  9866636180                  6349335104                  
GPU 5           193.923           0.188        0.023        0.072        76181110                    798262868                   15633735212                 15635419774                 
GPU 6           194.215           0.167        0.024        0.062        60088518                    771748341                   14259041396                 14259149891                 
GPU 7           177.174           0.184        0.023        0.069        8718617802                  4411867977                  6431057738                  10849651366                 
GPU 0           181.600           0.222        0.021        0.092        2554486772                  14113094087                 11928191622                 2489828781                  
GPU 1           207.563           0.206        0.020        0.084        98753376                    1202809181                  14696937737                 14695520521                 
GPU 2           188.098           0.226        0.017        0.096        131483214                   1644417552                  12401664678                 12400659953                 
GPU 3           175.210           0.205        0.022        0.079        10687794603                 3498019237                  522341685                   11744903110                 
GPU 4           182.014           0.227        0.016        0.094        1351616618                  14526297458                 11132543756                 211202289                   
GPU 5           196.191           0.228        0.016        0.096        168488902                   948086343                   16647054329                 16645110765                 
GPU 6           197.038           0.194        0.015        0.077        68351460                    842629617                   17647075810                 17646959471                 
GPU 7           180.581           0.203        0.020        0.081        10982428096                 3271118706                  3516440869                  11548058497                 
GPU 0           159.468           0.170        0.015        0.066        1934121081                  9982445983                  8272660360                  1989692417                  
GPU 1           182.511           0.197        0.016        0.079        93024191                    1175941145                  11131079394                 11132174211                 
GPU 2           168.743           0.166        0.014        0.063        67789582                    800713523                   9809075140                  9809290023                  
GPU 3           157.329           0.212        0.015        0.087        10831879332                 1726174076                  3841786465                  10032199698                 
GPU 4           160.000           0.163        0.014        0.061        1935968561                  8148282670                  11032090188                 2247183998                  
GPU 5           174.033           0.160        0.014        0.060        70829493                    2098261341                  11231129872                 11231122885                 
GPU 6           176.111           0.208        0.017        0.087        130363754                   1623411229                  10539513497                 10540652377                 
GPU 7           160.697           0.199        0.016        0.079        9819801602                  2324085088                  1773249433                  9693412868                  
GPU 0           168.622           0.173        0.019        0.064        3090966263                  8106840900                  8851620798                  4390707568                  
GPU 1           188.116           0.159        0.017        0.057        48400316                    556170927                   11700767601                 11702452463                 
GPU 2           179.941           0.179        0.020        0.066        53936857                    661151301                   13744536902                 13744301050                 
GPU 3           166.449           0.165        0.017        0.059        7168676768                  2656197669                  3135245050                  8263922026                  
GPU 4           171.170           0.175        0.020        0.065        3241340809                  8264504193                  7694023591                  4617178791                  
