#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       NVLTX                       NVLRX                       
ID               W                                                                                                                                                                       
GPU 2           71.071            0.000        0.000        0.000        6398236                     5511498                     0                           0                           
GPU 3           71.096            0.000        0.000        0.000        6402542                     5543422                     0                           0                           
GPU 4           71.558            0.000        0.000        0.000        6314280                     3449009                     0                           0                           
GPU 5           73.442            0.000        0.000        0.000        5153346                     4391329                     0                           0                           
GPU 6           73.197            0.000        0.000        0.000        6299662                     3702535                     0                           0                           
GPU 7           73.037            0.000        0.000        0.000        4126660                     3536389                     0                           0                           
GPU 0           105.732           0.000        0.000        0.000        541620                      336037                      0                           0                           
GPU 1           106.546           0.000        0.000        0.000        4133399                     3460398                     0                           0                           
GPU 2           71.081            0.000        0.000        0.000        546210                      358705                      0                           0                           
GPU 3           71.071            0.000        0.000        0.000        4267027                     3615761                     0                           0                           
GPU 4           71.537            0.000        0.000        0.000        4073825                     1337443                     0                           0                           
GPU 5           73.448            0.000        0.000        0.000        1676023                     1347946                     0                           0                           
GPU 6           73.142            0.000        0.000        0.000        4343994                     89568                       0                           0                           
GPU 7           73.077            0.000        0.000        0.000        4809242                     4123871                     0                           0                           
GPU 0           129.520           0.000        0.000        0.000        3625193                     2998599                     0                           0                           
GPU 1           106.335           0.000        0.000        0.000        2623996                     11012156                    0                           0                           
GPU 2           71.077            0.000        0.000        0.000        4364828                     3725484                     0                           0                           
GPU 3           71.105            0.000        0.000        0.000        483164                      283505                      0                           0                           
GPU 4           71.548            0.000        0.000        0.000        4617505                     3986678                     0                           0                           
GPU 5           73.458            0.000        0.000        0.000        4558019                     3909793                     0                           0                           
GPU 6           73.198            0.000        0.000        0.000        266800                      4342476                     0                           0                           
GPU 7           73.023            0.000        0.000        0.000        1618507                     1274803                     0                           0                           
GPU 0           129.520           0.288        0.000        0.106        3625193                     34471100                    0                           0                           
GPU 1           106.335           0.000        0.007        0.024        2623996                     11012156                    0                           0                           
GPU 2           71.195            0.000        0.000        0.000        4364828                     329641                      0                           0                           
GPU 3           71.105            0.000        0.000        0.000        4637479                     283505                      0                           0                           
GPU 4           71.752            0.000        0.000        0.000        4617505                     3986678                     0                           0                           
GPU 5           73.356            0.000        0.000        0.000        1433484                     3909793                     0                           0                           
GPU 6           73.229            0.000        0.000        0.000        266800                      4342476                     0                           0                           
GPU 7           73.099            0.000        0.000        0.000        1618507                     1274803                     0                           0                           
GPU 0           403.801           0.649        0.262        0.186        25430464                    310981992                   16409832301                 16409823918                 
GPU 1           414.452           0.569        0.232        0.200        9191174                     62361421                    10119307991                 10116128970                 
GPU 2           71.051            0.000        0.000        0.000        4668297                     4025044                     0                           0                           
GPU 3           71.061            0.000        0.000        0.000        3165568                     328579                      0                           0                           
GPU 4           71.676            0.000        0.000        0.000        4962223                     4270460                     0                           0                           
GPU 5           73.495            0.000        0.000        0.000        3150398                     2661242                     0                           0                           
GPU 6           73.330            0.000        0.000        0.000        2493826                     2091389                     0                           0                           
GPU 7           72.871            0.000        0.000        0.000        2472069                     2030272                     0                           0                           
GPU 0           334.849           0.557        0.134        0.244        12513754                    79720990                    7831397725                  7831397248                  
GPU 1           341.684           0.526        0.188        0.213        15581084                    85197590                    4383487956                  4383489004                  
GPU 2           71.200            0.000        0.000        0.000        1163723                     872901                      0                           0                           
GPU 3           71.085            0.000        0.000        0.000        530339                      3997647                     0                           0                           
GPU 4           71.567            0.000        0.000        0.000        2375271                     1944722                     0                           0                           
GPU 5           73.458            0.000        0.000        0.000        3049275                     2534687                     0                           0                           
GPU 6           73.225            0.000        0.000        0.000        4207813                     3572108                     0                           0                           
GPU 7           72.926            0.000        0.000        0.000        2207379                     1824284                     0                           0                           
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       NVLTX                       NVLRX                       
ID               W                                                                                                                                                                       
GPU 0           334.849           0.551        0.134        0.312        12513754                    87337175                    4352258334                  4352258334                  
GPU 1           341.684           0.526        0.059        0.304        13742209                    85197590                    4361085768                  4361085070                  
GPU 2           71.036            0.000        0.000        0.000        1163723                     3318424                     0                           0                           
GPU 3           71.085            0.000        0.000        0.000        4652131                     2367998                     0                           0                           
GPU 4           71.664            0.000        0.000        0.000        2375271                     1944722                     0                           0                           
GPU 5           73.486            0.000        0.000        0.000        1719857                     2534687                     0                           0                           
GPU 6           73.272            0.000        0.000        0.000        4207813                     3572108                     0                           0                           
GPU 7           72.927            0.000        0.000        0.000        2207379                     466426                      0                           0                           
GPU 0           326.627           0.550        0.057        0.287        11882741                    87865677                    3979579328                  3979578163                  
GPU 1           328.653           0.481        0.060        0.309        10860797                    77182643                    3952481680                  3952481680                  
GPU 2           71.134            0.000        0.000        0.000        506251                      318634                      0                           0                           
GPU 3           71.251            0.000        0.000        0.000        2864446                     333823                      0                           0                           
GPU 4           71.655            0.000        0.000        0.000        4139604                     3493953                     0                           0                           
GPU 5           73.466            0.000        0.000        0.000        4401061                     3753923                     0                           0                           
GPU 6           73.372            0.000        0.000        0.000        5457615                     4719975                     0                           0                           
GPU 7           72.969            0.000        0.000        0.000        4203067                     3600466                     0                           0                           
GPU 0           327.179           0.526        0.082        0.252        14749491                    81618657                    6812914965                  6812915489                  
GPU 1           334.690           0.468        0.055        0.282        12289446                    69119619                    7746992336                  7746992860                  
GPU 2           71.127            0.000        0.000        0.000        4397082                     3758449                     0                           0                           
GPU 3           71.087            0.000        0.000        0.000        532965                      3755847                     0                           0                           
GPU 4           71.750            0.000        0.000        0.000        514099                      329107                      0                           0                           
GPU 5           73.455            0.000        0.000        0.000        230092                      30012                       0                           0                           
GPU 6           73.258            0.000        0.000        0.000        1147786                     857019                      0                           0                           
GPU 7           72.833            0.000        0.000        0.000        1356797                     1050221                     0                           0                           
GPU 0           327.179           0.517        0.082        0.252        14749491                    83069654                    10823907778                 10823908826                 
GPU 1           334.690           0.468        0.089        0.234        10419588                    69119619                    9939429884                  9939429360                  
GPU 2           71.130            0.000        0.000        0.000        4397082                     3758449                     0                           0                           
GPU 3           71.087            0.000        0.000        0.000        4405141                     997722                      0                           0                           
GPU 4           71.640            0.000        0.000        0.000        514099                      329107                      0                           0                           
GPU 5           73.546            0.000        0.000        0.000        5053821                     30012                       0                           0                           
GPU 6           72.935            0.000        0.000        0.000        1147786                     857019                      0                           0                           
GPU 7           72.833            0.000        0.000        0.000        1356797                     2822621                     0                           0                           
GPU 0           353.916           0.573        0.063        0.330        16692439                    92346106                    4704113116                  4704113116                  
GPU 1           360.440           0.578        0.061        0.328        16802835                    92242406                    4691937081                  4691937605                  
GPU 2           71.261            0.000        0.000        0.000        5046945                     4370962                     0                           0                           
GPU 3           71.015            0.000        0.000        0.000        3851760                     3295938                     0                           0                           
GPU 4           71.539            0.000        0.000        0.000        2560085                     2153011                     0                           0                           
GPU 5           73.275            0.000        0.000        0.000        822721                      591101                      0                           0                           
GPU 6           73.207            0.000        0.000        0.000        2260322                     1877225                     0                           0                           
GPU 7           72.863            0.000        0.000        0.000        2204218                     2079881                     0                           0                           
GPU 0           339.264           0.574        0.063        0.335        12873375                    87307984                    4583996503                  4583996503                  
GPU 1           341.102           0.573        0.060        0.324        12738053                    87743731                    4535025363                  4535025363                  
GPU 2           71.001            0.000        0.000        0.000        2391037                     1973970                     0                           0                           
GPU 3           70.948            0.000        0.000        0.000        2772150                     2307744                     0                           0                           
GPU 4           71.570            0.000        0.000        0.000        4298833                     3663230                     0                           0                           
GPU 5           73.430            0.000        0.000        0.000        4542115                     3893915                     0                           0                           
GPU 6           73.215            0.000        0.000        0.000        4256006                     3627117                     0                           0                           
GPU 7           72.971            0.000        0.000        0.000        4230073                     1826891                     0                           0                           
GPU 0           339.264           0.574        0.067        0.335        12203898                    87307984                    4250421708                  4250421125                  
GPU 1           329.212           0.524        0.060        0.324        16170247                    87743731                    4265648094                  4265646929                  
GPU 2           71.001            0.000        0.000        0.000        3959582                     1973970                     0                           0                           
GPU 3           70.991            0.000        0.000        0.000        2772150                     1711638                     0                           0                           
GPU 4           71.570            0.000        0.000        0.000        510978                      327026                      0                           0                           
GPU 5           73.430            0.000        0.000        0.000        4542115                     20960                       0                           0                           
GPU 6           73.215            0.000        0.000        0.000        834079                      591797                      0                           0                           
GPU 7           72.971            0.000        0.000        0.000        1204610                     3614847                     0                           0                           
GPU 0           371.476           0.529        0.096        0.274        10623723                    77530179                    8948058250                  8948056154                  
GPU 1           371.436           0.542        0.092        0.247        11786459                    84443772                    8743946693                  8743963988                  
GPU 2           71.171            0.000        0.000        0.000        517254                      327018                      0                           0                           
GPU 3           70.947            0.000        0.000        0.000        4364273                     3711598                     0                           0                           
GPU 4           71.508            0.000        0.000        0.000        4590693                     3945061                     0                           0                           
GPU 5           73.215            0.000        0.000        0.000        4535554                     3877361                     0                           0                           
GPU 6           73.159            0.000        0.000        0.000        4885056                     4209651                     0                           0                           
GPU 7           72.784            0.000        0.000        0.000        3688301                     3145596                     0                           0                           
GPU 0           373.546           0.639        0.071        0.392        18799782                    103525346                   5902677522                  5902680142                  
GPU 1           399.612           0.660        0.072        0.407        19249147                    106329869                   5926013457                  5925997213                  
GPU 2           71.119            0.000        0.000        0.000        4635660                     3991615                     0                           0                           
GPU 3           71.121            0.000        0.000        0.000        532963                      332250                      0                           0                           
GPU 4           71.528            0.000        0.000        0.000        717995                      475010                      0                           0                           
GPU 5           73.239            0.000        0.000        0.000        1345680                     1022885                     0                           0                           
GPU 6           73.253            0.000        0.000        0.000        1244378                     950434                      0                           0                           
GPU 7           72.793            0.000        0.000        0.000        1903443                     1527681                     0                           0                           
GPU 0           373.546           0.639        0.071        0.392        18799782                    103525346                   5902677522                  5902680142                  
GPU 1           399.612           0.660        0.072        0.407        9755227                     106329869                   5926013457                  5925997213                  
GPU 2           71.119            0.000        0.000        0.000        4635660                     3991615                     0                           0                           
GPU 3           71.121            0.000        0.000        0.000        532963                      3993270                     0                           0                           
GPU 4           71.528            0.000        0.000        0.000        717995                      475010                      0                           0                           
GPU 5           73.239            0.000        0.000        0.000        1345680                     1022885                     0                           0                           
GPU 6           73.253            0.000        0.000        0.000        1244378                     950434                      0                           0                           
GPU 7           72.793            0.000        0.000        0.000        1903443                     1527681                     0                           0                           
GPU 0           376.297           0.500        0.093        0.249        13311298                    84000662                    8599859876                  8599858263                  
GPU 1           401.636           0.491        0.097        0.218        19507805                    79420587                    9240550707                  9240552136                  
GPU 2           71.090            0.000        0.000        0.000        2992104                     2508267                     0                           0                           
GPU 3           70.926            0.000        0.000        0.000        940594                      666363                      0                           0                           
GPU 4           71.599            0.000        0.000        0.000        2472874                     2032240                     0                           0                           
GPU 5           73.370            0.000        0.000        0.000        2807360                     2911769                     0                           0                           
GPU 6           73.045            0.000        0.000        0.000        3726071                     2308273                     0                           0                           
GPU 7           72.764            0.000        0.000        0.000        2764441                     2317414                     0                           0                           
GPU 0           366.956           0.646        0.070        0.399        13205327                    100193094                   5769586809                  5769585645                  
GPU 1           341.287           0.499        0.068        0.388        12603179                    103835700                   5731401220                  5731400055                  
GPU 2           71.064            0.000        0.000        0.000        544950                      358060                      0                           0                           
GPU 3           71.048            0.000        0.000        0.000        4190190                     3591591                     0                           0                           
GPU 4           71.484            0.000        0.000        0.000        1632509                     1315965                     0                           0                           
GPU 5           73.304            0.000        0.000        0.000        1681093                     2323825                     0                           0                           
GPU 6           73.148            0.000        0.000        0.000        1680669                     1360990                     0                           0                           
GPU 7           72.682            0.000        0.000        0.000        4189648                     3573384                     0                           0                           
GPU 0           343.803           0.512        0.095        0.213        13033400                    85168338                    8937363745                  8937365174                  
GPU 1           398.677           0.528        0.090        0.258        12934927                    85287406                    8330436777                  8330437253                  
GPU 2           71.068            0.000        0.000        0.000        4324630                     3683478                     0                           0                           
GPU 3           71.053            0.000        0.000        0.000        1940566                     1555388                     0                           0                           
GPU 4           71.564            0.000        0.000        0.000        4528870                     3881140                     0                           0                           
GPU 5           73.013            0.000        0.000        0.000        4607239                     1343616                     0                           0                           
GPU 6           73.228            0.000        0.000        0.000        4535364                     3898610                     0                           0                           
GPU 7           72.725            0.000        0.000        0.000        478336                      283952                      0                           0                           
GPU 0           365.890           0.605        0.097        0.331        15603136                    91414607                    8544915095                  8544916143                  
GPU 1           363.348           0.597        0.070        0.339        16620099                    84929747                    6002149390                  6002150700                  
GPU 2           70.994            0.000        0.000        0.000        513600                      323882                      0                           0                           
GPU 3           70.891            0.000        0.000        0.000        2921675                     3670388                     0                           0                           
GPU 4           71.489            0.000        0.000        0.000        272521                      87664                       0                           0                           
GPU 5           73.204            0.000        0.000        0.000        2709491                     3965904                     0                           0                           
GPU 6           73.207            0.000        0.000        0.000        207246                      20486                       0                           0                           
GPU 7           72.757            0.000        0.000        0.000        4948430                     855555                      0                           0                           
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       NVLTX                       NVLRX                       
ID               W                                                                                                                                                                       
GPU 0           333.173           0.481        0.064        0.284        9738538                     91016285                    5630890068                  5630888496                  
GPU 1           339.097           0.490        0.082        0.218        10170526                    99863394                    7721661122                  7721660467                  
GPU 2           71.020            0.000        0.000        0.000        4662517                     4021074                     0                           0                           
GPU 3           70.989            0.000        0.000        0.000        4328061                     338541                      0                           0                           
GPU 4           71.523            0.000        0.000        0.000        5101127                     4419308                     0                           0                           
GPU 5           73.256            0.000        0.000        0.000        569602                      2232637                     0                           0                           
GPU 6           72.956            0.000        0.000        0.000        4544441                     3919862                     0                           0                           
GPU 7           72.643            0.000        0.000        0.000        1147291                     3130435                     0                           0                           
GPU 0           354.971           0.461        0.085        0.231        18951911                    81087235                    7853664257                  7853665306                  
GPU 1           377.524           0.596        0.069        0.335        16972369                    82498203                    6044032320                  6044031796                  
GPU 2           71.152            0.000        0.000        0.000        221157                      36160                       0                           0                           
GPU 3           70.718            0.000        0.000        0.000        531394                      3547604                     0                           0                           
GPU 4           71.620            0.000        0.000        0.000        1223016                     921431                      0                           0                           
GPU 5           73.226            0.000        0.000        0.000        4481379                     369429                      0                           0                           
GPU 6           72.983            0.000        0.000        0.000        2085659                     1701011                     0                           0                           
GPU 7           72.719            0.000        0.000        0.000        3671390                     1806952                     0                           0                           
GPU 0           342.892           0.625        0.069        0.384        18951911                    102426020                   8146444007                  8146443570                  
GPU 1           377.524           0.596        0.079        0.278        16972369                    98697882                    7201254983                  7201254459                  
GPU 2           70.816            0.000        0.000        0.000        4428474                     3785504                     0                           0                           
GPU 3           70.994            0.000        0.000        0.000        4192147                     3547604                     0                           0                           
GPU 4           71.521            0.000        0.000        0.000        3728506                     3171822                     0                           0                           
GPU 5           73.138            0.000        0.000        0.000        688214                      3831600                     0                           0                           
GPU 6           73.101            0.000        0.000        0.000        2085659                     2012992                     0                           0                           
GPU 7           72.754            0.000        0.000        0.000        2219507                     1782374                     0                           0                           
GPU 0           338.537           0.472        0.088        0.239        11183271                    83476959                    6114497898                  6114498481                  
GPU 1           351.087           0.520        0.086        0.238        14621342                    87661338                    7931689115                  7931690687                  
GPU 2           70.824            0.000        0.000        0.000        3648991                     3083476                     0                           0                           
GPU 3           70.928            0.000        0.000        0.000        469019                      3969721                     0                           0                           
GPU 4           71.498            0.000        0.000        0.000        3492272                     428696                      0                           0                           
GPU 5           73.136            0.000        0.000        0.000        4392698                     3756851                     0                           0                           
GPU 6           73.023            0.000        0.000        0.000        3457242                     2924270                     0                           0                           
GPU 7           72.622            0.000        0.000        0.000        2162851                     3580983                     0                           0                           
GPU 0           359.322           0.463        0.068        0.261        15524738                    84886880                    6267492356                  6267491919                  
GPU 1           362.819           0.536        0.063        0.309        12769633                    86458959                    5397939565                  5397939129                  
GPU 2           70.929            0.000        0.000        0.000        549120                      359869                      0                           0                           
GPU 3           70.915            0.000        0.000        0.000        4631603                     1316889                     0                           0                           
GPU 4           71.503            0.000        0.000        0.000        639899                      3963893                     0                           0                           
GPU 5           73.074            0.000        0.000        0.000        3342445                     2803510                     0                           0                           
GPU 6           73.151            0.000        0.000        0.000        1286600                     1004649                     0                           0                           
GPU 7           72.580            0.000        0.000        0.000        4209869                     244414                      0                           0                           
GPU 0           326.835           0.541        0.119        0.245        13057274                    120751622                   11129087602                 11129086553                 
GPU 1           332.611           0.505        0.076        0.267        14592281                    89161226                    10073404925                 10081831526                 
GPU 2           71.000            0.000        0.000        0.000        516723                      332778                      0                           0                           
GPU 3           70.831            0.000        0.000        0.000        3846058                     3230060                     0                           0                           
GPU 4           71.406            0.000        0.000        0.000        204918                      23583                       0                           0                           
GPU 5           73.178            0.000        0.000        0.000        574974                      378854                      0                           0                           
GPU 6           72.883            0.000        0.000        0.000        660338                      424066                      0                           0                           
GPU 7           72.743            0.000        0.000        0.000        1116288                     4264672                     0                           0                           
GPU 0           343.340           0.512        0.058        0.302        15975607                    94115434                    4897210698                  4897198646                  
GPU 1           359.486           0.546        0.073        0.308        12530495                    91578478                    6942075243                  6935756026                  
GPU 2           70.893            0.000        0.000        0.000        4419473                     3766483                     0                           0                           
GPU 3           70.797            0.000        0.000        0.000        545023                      354032                      0                           0                           
GPU 4           71.419            0.000        0.000        0.000        4437752                     3786868                     0                           0                           
GPU 5           73.097            0.000        0.000        0.000        4185687                     3547983                     0                           0                           
GPU 6           72.877            0.000        0.000        0.000        4228633                     3607324                     0                           0                           
GPU 7           72.588            0.000        0.000        0.000        3596876                     827171                      0                           0                           
GPU 0           337.154           0.517        0.080        0.277        12109644                    87098156                    7120123538                  7120135449                  
GPU 1           357.529           0.521        0.094        0.243        14099133                    84466429                    6375694741                  6375695265                  
GPU 2           71.018            0.000        0.000        0.000        728461                      493502                      0                           0                           
GPU 3           70.638            0.000        0.000        0.000        4211409                     3561041                     0                           0                           
GPU 4           71.327            0.000        0.000        0.000        1200130                     898073                      0                           0                           
GPU 5           73.081            0.000        0.000        0.000        467938                      258335                      0                           0                           
GPU 6           73.009            0.000        0.000        0.000        2052631                     1653896                     0                           0                           
GPU 7           72.800            0.000        0.000        0.000        2198470                     3060576                     0                           0                           
GPU 0           337.154           0.517        0.080        0.277        12109644                    87098156                    7953950528                  7953951110                  
GPU 1           357.529           0.521        0.094        0.243        12593234                    84466429                    8794144048                  8794143524                  
GPU 2           71.018            0.000        0.000        0.000        728461                      493502                      0                           0                           
GPU 3           70.638            0.000        0.000        0.000        4211409                     288703                      0                           0                           
GPU 4           71.422            0.000        0.000        0.000        1200130                     898073                      0                           0                           
GPU 5           73.081            0.000        0.000        0.000        4406745                     258335                      0                           0                           
GPU 6           72.914            0.000        0.000        0.000        2052631                     1653896                     0                           0                           
GPU 7           72.800            0.000        0.000        0.000        2198470                     1783071                     0                           0                           
GPU 0           329.508           0.514        0.064        0.299        10181147                    92537499                    5496159452                  5496159452                  
GPU 1           346.227           0.471        0.063        0.295        14438826                    90509128                    5486237886                  5486238323                  
GPU 2           70.917            0.000        0.000        0.000        3276271                     2740505                     0                           0                           
GPU 3           70.812            0.000        0.000        0.000        491176                      4286322                     0                           0                           
GPU 4           71.351            0.000        0.000        0.000        2402084                     1960339                     0                           0                           
GPU 5           72.988            0.000        0.000        0.000        2175095                     1751380                     0                           0                           
GPU 6           72.884            0.000        0.000        0.000        3784337                     1973995                     0                           0                           
GPU 7           72.680            0.000        0.000        0.000        2147384                     1775772                     0                           0                           
GPU 0           347.261           0.490        0.099        0.230        10181147                    78703577                    9117102888                  9117103470                  
GPU 1           346.227           0.471        0.062        0.241        13831326                    88642312                    5592725621                  5592725621                  
GPU 2           70.880            0.000        0.000        0.000        505735                      320735                      0                           0                           
GPU 3           70.881            0.000        0.000        0.000        4986154                     491146                      0                           0                           
GPU 4           71.460            0.000        0.000        0.000        2258507                     1872742                     0                           0                           
GPU 5           72.932            0.000        0.000        0.000        1834106                     1486500                     0                           0                           
GPU 6           72.920            0.000        0.000        0.000        3784337                     3186893                     0                           0                           
GPU 7           72.725            0.000        0.000        0.000        4081727                     3466507                     0                           0                           
GPU 0           326.814           0.441        0.070        0.240        14912743                    86007373                    6344051539                  6344051539                  
GPU 1           392.438           0.604        0.097        0.244        14066527                    85088447                    8885122496                  8885121623                  
GPU 2           70.832            0.000        0.000        0.000        4462496                     3823275                     0                           0                           
GPU 3           70.856            0.000        0.000        0.000        732194                      3746354                     0                           0                           
GPU 4           71.309            0.000        0.000        0.000        4194960                     3561392                     0                           0                           
GPU 5           72.974            0.000        0.000        0.000        4133694                     3481254                     0                           0                           
GPU 6           72.783            0.000        0.000        0.000        4392698                     567051                      0                           0                           
GPU 7           72.535            0.000        0.000        0.000        433517                      237719                      0                           0                           
GPU 0           226.207           0.641        0.070        0.399        9778162                     99321830                    5368311708                  5368309961                  
GPU 1           173.587           0.309        0.029        0.195        12459430                    95969390                    1592146120                  1592147168                  
GPU 2           70.827            0.000        0.000        0.000        277714                      94318                       0                           0                           
GPU 3           70.812            0.000        0.000        0.000        1756764                     1389025                     0                           0                           
GPU 4           71.401            0.000        0.000        0.000        876524                      630206                      0                           0                           
GPU 5           72.878            0.000        0.000        0.000        511962                      312312                      0                           0                           
GPU 6           72.971            0.000        0.000        0.000        673437                      435856                      0                           0                           
GPU 7           72.649            0.000        0.000        0.000        4828566                     1150314                     0                           0                           
