#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       NVLTX                       NVLRX                       
ID               W                                                                                                                                                                       
GPU 0           146.365           0.130        0.006        0.063        168069344                   2073062451                  730105875                   873443                      
GPU 1           150.859           0.128        0.006        0.060        948714950                   1942631818                  876649                      729469723                   
GPU 2           71.473            0.000        0.000        0.000        4151291                     322838                      0                           0                           
GPU 3           71.559            0.000        0.000        0.000        4426553                     273041                      0                           0                           
GPU 4           148.304           0.130        0.006        0.060        381399313                   4515403944                  728422471                   855876                      
GPU 5           149.741           0.128        0.006        0.062        922357682                   2061068935                  876200                      727965596                   
GPU 6           73.744            0.000        0.000        0.000        4489779                     3878775                     0                           0                           
GPU 7           73.445            0.000        0.000        0.000        1182983                     3115361                     0                           0                           
GPU 0           147.661           0.130        0.006        0.064        180526739                   2081975945                  727305606                   876223                      
GPU 1           151.510           0.124        0.006        0.062        1001869674                  2046193306                  886248                      775751673                   
GPU 2           71.464            0.000        0.000        0.000        4439053                     3792925                     0                           0                           
GPU 3           71.545            0.000        0.000        0.000        3037184                     316914                      0                           0                           
GPU 4           148.171           0.128        0.006        0.062        377731580                   4620956902                  731300235                   882072                      
GPU 5           148.934           0.128        0.006        0.061        937970586                   1806685814                  881588                      732158098                   
GPU 6           73.781            0.000        0.000        0.000        3692494                     3134049                     0                           0                           
GPU 7           73.505            0.000        0.000        0.000        2174698                     1855281                     0                           0                           
GPU 0           147.152           0.128        0.006        0.062        178799344                   2101819668                  772511635                   879935                      
GPU 1           152.099           0.124        0.006        0.061        926764575                   2023155963                  848493                      706787903                   
GPU 2           71.629            0.000        0.000        0.000        754684                      506267                      0                           0                           
GPU 3           71.488            0.000        0.000        0.000        514920                      3797255                     0                           0                           
GPU 4           146.389           0.123        0.006        0.059        385614023                   4723074634                  757416930                   863313                      
GPU 5           147.993           0.122        0.006        0.058        962388549                   1899359801                  862165                      750232404                   
GPU 6           73.779            0.000        0.000        0.000        2440349                     2019563                     0                           0                           
GPU 7           73.358            0.000        0.000        0.000        4421359                     1797834                     0                           0                           
GPU 0           147.929           0.126        0.006        0.061        216423809                   2516428653                  702338440                   846324                      
GPU 1           150.896           0.121        0.006        0.060        954404637                   1756843020                  855318                      753828845                   
GPU 2           71.467            0.000        0.000        0.000        3507289                     2946542                     0                           0                           
GPU 3           71.408            0.000        0.000        0.000        220631                      34588                       0                           0                           
GPU 4           147.406           0.126        0.006        0.061        304470982                   3754030947                  749984748                   864687                      
GPU 5           148.080           0.120        0.006        0.057        964749420                   1847429157                  850779                      754234106                   
GPU 6           73.665            0.000        0.000        0.000        2227885                     1834821                     0                           0                           
GPU 7           73.366            0.000        0.000        0.000        666765                      3787865                     0                           0                           
GPU 0           147.707           0.129        0.006        0.063        185425687                   2176579791                  751473611                   859498                      
GPU 1           151.863           0.123        0.006        0.061        910437999                   1748840945                  858452                      711720427                   
GPU 2           71.435            0.000        0.000        0.000        542138                      359872                      0                           0                           
GPU 3           71.537            0.000        0.000        0.000        4420466                     3787998                     0                           0                           
GPU 4           147.612           0.125        0.006        0.061        317661463                   3938035250                  719806896                   855368                      
GPU 5           148.329           0.124        0.006        0.059        916625719                   1711264724                  865823                      718680849                   
GPU 6           73.675            0.000        0.000        0.000        4174800                     3555340                     0                           0                           
GPU 7           73.448            0.000        0.000        0.000        4281012                     430100                      0                           0                           
GPU 0           146.777           0.125        0.006        0.061        231157940                   2677631142                  710367167                   857169                      
GPU 1           150.451           0.120        0.006        0.060        948896545                   1759930668                  853331                      747393474                   
GPU 2           71.528            0.000        0.000        0.000        4271804                     3628230                     0                           0                           
GPU 3           71.471            0.000        0.000        0.000        1874501                     1489330                     0                           0                           
GPU 4           145.961           0.122        0.006        0.059        433757692                   5266175687                  711794033                   846968                      
GPU 5           147.821           0.124        0.006        0.060        911168698                   1770597196                  856362                      712579177                   
GPU 6           73.682            0.000        0.000        0.000        434982                      237739                      0                           0                           
GPU 7           73.456            0.000        0.000        0.000        1731836                     3687576                     0                           0                           
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       NVLTX                       NVLRX                       
ID               W                                                                                                                                                                       
GPU 0           149.267           0.134        0.006        0.066        184063377                   2162662791                  744633964                   844799                      
GPU 1           153.299           0.125        0.006        0.063        921111103                   1805060742                  863597                      719847542                   
GPU 2           71.392            0.000        0.000        0.000        357805                      170088                      0                           0                           
GPU 3           71.442            0.000        0.000        0.000        2776460                     2323674                     0                           0                           
GPU 4           145.961           0.122        0.006        0.065        376937090                   4620800853                  744362775                   885266                      
GPU 5           147.821           0.122        0.006        0.058        1072294599                  3221032561                  847991                      747006553                   
GPU 6           73.739            0.000        0.000        0.000        4933308                     4255582                     0                           0                           
GPU 7           73.340            0.000        0.000        0.000        3003606                     1372605                     0                           0                           
GPU 0           146.172           0.131        0.006        0.064        214666366                   2491471769                  731916679                   879943                      
GPU 1           151.555           0.128        0.007        0.064        968175354                   1809721912                  887151                      761078252                   
GPU 2           71.425            0.000        0.000        0.000        4933160                     4242645                     0                           0                           
GPU 3           71.550            0.000        0.000        0.000        4168292                     3531047                     0                           0                           
GPU 4           144.395           0.121        0.005        0.058        380689839                   4625582673                  735290569                   875537                      
GPU 5           145.670           0.117        0.006        0.063        1054128969                  3170886895                  886598                      736110574                   
GPU 6           73.745            0.000        0.000        0.000        1917319                     1536355                     0                           0                           
GPU 7           73.368            0.000        0.000        0.000        4079373                     2534929                     0                           0                           
GPU 0           145.899           0.122        0.005        0.058        178813406                   2098246186                  779162937                   885143                      
GPU 1           148.467           0.117        0.006        0.057        931315594                   1674982353                  872624                      739080370                   
GPU 2           71.418            0.000        0.000        0.000        1212766                     912671                      0                           0                           
GPU 3           71.601            0.000        0.000        0.000        506768                      320726                      0                           0                           
GPU 4           145.180           0.119        0.005        0.056        334126027                   4120678669                  776114199                   878105                      
GPU 5           144.819           0.116        0.005        0.054        1019205217                  2183589488                  875828                      776446991                   
GPU 6           73.605            0.000        0.000        0.000        2427104                     2016569                     0                           0                           
GPU 7           73.444            0.000        0.000        0.000        513076                      3451012                     0                           0                           
GPU 0           145.400           0.123        0.005        0.058        178398591                   2051184172                  725621755                   873574                      
GPU 1           148.776           0.118        0.006        0.057        939678403                   1864008240                  876776                      730548107                   
GPU 2           71.544            0.000        0.000        0.000        3743175                     3195706                     0                           0                           
GPU 3           71.506            0.000        0.000        0.000        4505733                     3861158                     0                           0                           
GPU 4           144.008           0.119        0.005        0.056        335312469                   4121792919                  730456510                   869968                      
GPU 5           145.011           0.115        0.005        0.053        963019949                   2165431682                  877355                      728290623                   
GPU 6           73.699            0.000        0.000        0.000        4128015                     3518534                     0                           0                           
GPU 7           73.357            0.000        0.000        0.000        4320015                     317069                      0                           0                           
GPU 0           147.056           0.127        0.005        0.060        201641579                   2329505424                  725721256                   873693                      
GPU 1           150.612           0.119        0.006        0.057        937097682                   1896819532                  877870                      728492898                   
GPU 2           71.457            0.000        0.000        0.000        3800953                     3204464                     0                           0                           
GPU 3           71.479            0.000        0.000        0.000        1509138                     1179014                     0                           0                           
GPU 4           146.324           0.122        0.005        0.058        336422403                   4093375798                  722875483                   896173                      
GPU 5           146.887           0.119        0.005        0.053        969180493                   2357435058                  868416                      721189695                   
GPU 6           73.653            0.000        0.000        0.000        441656                      248223                      0                           0                           
GPU 7           73.379            0.000        0.000        0.000        1795350                     3695908                     0                           0                           
GPU 0           146.329           0.126        0.006        0.060        286115574                   3504763144                  739834183                   892702                      
GPU 1           149.402           0.121        0.006        0.059        1010101169                  1608842668                  915211                      813109291                   
GPU 2           71.486            0.000        0.000        0.000        502600                      312880                      0                           0                           
GPU 3           71.593            0.000        0.000        0.000        3066275                     2571921                     0                           0                           
GPU 4           145.409           0.123        0.005        0.058        374541466                   4606610931                  781031201                   906647                      
GPU 5           147.202           0.122        0.005        0.055        1036828032                  2204976023                  900417                      791668689                   
GPU 6           73.706            0.000        0.000        0.000        4901336                     4208965                     0                           0                           
GPU 7           73.347            0.000        0.000        0.000        2386926                     1432237                     0                           0                           
GPU 0           146.648           0.126        0.005        0.058        286684441                   3508438786                  792655267                   900909                      
GPU 1           150.248           0.120        0.006        0.057        952581408                   1678127036                  908864                      756077975                   
GPU 2           71.440            0.000        0.000        0.000        4444565                     3797349                     0                           0                           
GPU 3           71.491            0.000        0.000        0.000        4150292                     3498403                     0                           0                           
GPU 4           145.693           0.122        0.005        0.057        381016369                   4651270502                  755832419                   917204                      
GPU 5           147.569           0.122        0.005        0.056        1061117266                  2943556260                  912878                      758306886                   
GPU 6           73.632            0.000        0.000        0.000        761290                      511893                      0                           0                           
GPU 7           73.486            0.000        0.000        0.000        4122594                     1981049                     0                           0                           
GPU 0           148.955           0.129        0.005        0.060        298275925                   3685170492                  759926674                   914501                      
GPU 1           150.853           0.122        0.006        0.059        964623715                   1779267541                  920668                      763128310                   
GPU 2           71.503            0.000        0.000        0.000        1127587                     841978                      0                           0                           
GPU 3           71.483            0.000        0.000        0.000        511977                      311273                      0                           0                           
GPU 4           146.304           0.124        0.005        0.058        357275525                   4381202292                  760899597                   930034                      
GPU 5           149.117           0.125        0.006        0.056        1079240201                  3125104216                  914808                      760023201                   
GPU 6           73.737            0.000        0.000        0.000        3898152                     1809209                     0                           0                           
GPU 7           73.461            0.000        0.000        0.000        462813                      3492258                     0                           0                           
GPU 0           146.978           0.130        0.006        0.061        299467382                   3667945192                  770755631                   928954                      
GPU 1           151.688           0.124        0.006        0.060        981492484                   1805892230                  930280                      773711228                   
GPU 2           71.454            0.000        0.000        0.000        3693908                     3148905                     0                           0                           
GPU 3           71.346            0.000        0.000        0.000        4489201                     3851480                     0                           0                           
GPU 4           145.631           0.124        0.005        0.058        355337036                   4334206418                  772860621                   928723                      
GPU 5           147.496           0.122        0.006        0.058        1090953121                  3136433179                  930452                      772138092                   
GPU 6           73.551            0.000        0.000        0.000        2226022                     2040034                     0                           0                           
GPU 7           73.363            0.000        0.000        0.000        4388574                     276744                      0                           0                           
GPU 0           150.340           0.131        0.006        0.063        306711824                   3750164581                  772381207                   927707                      
GPU 1           152.515           0.122        0.006        0.059        994128040                   1601154880                  914544                      801876669                   
GPU 2           71.507            0.000        0.000        0.000        3835560                     3228616                     0                           0                           
GPU 3           71.378            0.000        0.000        0.000        714104                      461619                      0                           0                           
GPU 4           149.815           0.129        0.006        0.062        349832732                   4298563586                  772564299                   907733                      
GPU 5           151.521           0.133        0.007        0.057        1097535942                  2792730309                  913453                      802919200                   
GPU 6           73.754            0.000        0.000        0.000        2436045                     3492141                     0                           0                           
GPU 7           73.377            0.000        0.000        0.000        720853                      3759689                     0                           0                           
GPU 0           150.020           0.139        0.006        0.068        262670288                   3272331573                  767615401                   923546                      
GPU 1           155.009           0.131        0.007        0.066        964415747                   1720911292                  926758                      805661643                   
GPU 2           71.371            0.000        0.000        0.000        503643                      316545                      0                           0                           
GPU 3           71.412            0.000        0.000        0.000        4383165                     3743274                     0                           0                           
GPU 4           150.769           0.138        0.006        0.067        304576434                   3792330885                  765537322                   922387                      
GPU 5           152.473           0.135        0.007        0.065        1075109306                  2070707314                  926665                      808011054                   
GPU 6           73.618            0.000        0.000        0.000        4118358                     302915                      0                           0                           
GPU 7           73.401            0.000        0.000        0.000        4236751                     3621269                     0                           0                           
GPU 0           149.746           0.135        0.006        0.065        317670333                   3882068482                  814123943                   928684                      
GPU 1           154.172           0.132        0.007        0.066        1014964435                  1807716974                  919523                      764456147                   
GPU 2           71.445            0.000        0.000        0.000        4390892                     3748578                     0                           0                           
GPU 3           71.493            0.000        0.000        0.000        2677230                     2200385                     0                           0                           
GPU 4           148.962           0.130        0.006        0.062        383289338                   4652128754                  816294891                   929676                      
GPU 5           150.768           0.130        0.006        0.062        1087795822                  2517329049                  926500                      771243679                   
GPU 6           73.563            0.000        0.000        0.000        499443                      3828965                     0                           0                           
GPU 7           73.290            0.000        0.000        0.000        2220628                     1804230                     0                           0                           
GPU 0           147.950           0.133        0.006        0.065        253225367                   3146993423                  746512075                   898285                      
GPU 1           153.067           0.131        0.006        0.061        965385612                   1732176866                  868576                      760629945                   
GPU 2           71.366            0.000        0.000        0.000        865611                      617981                      0                           0                           
GPU 3           71.425            0.000        0.000        0.000        1607876                     1285253                     0                           0                           
GPU 4           147.138           0.126        0.006        0.061        392754120                   4801060145                  762359859                   878833                      
GPU 5           148.687           0.125        0.006        0.060        1032221232                  3080352697                  870325                      757111818                   
GPU 6           73.498            0.000        0.000        0.000        4468873                     873320                      0                           0                           
GPU 7           73.383            0.000        0.000        0.000        2215834                     1832203                     0                           0                           
GPU 0           147.627           0.125        0.006        0.060        205969186                   2573927348                  768439826                   874544                      
GPU 1           151.199           0.123        0.006        0.061        937381760                   1695682221                  883401                      734217429                   
GPU 2           71.305            0.000        0.000        0.000        4585064                     3931927                     0                           0                           
GPU 3           71.549            0.000        0.000        0.000        4146007                     315480                      0                           0                           
