#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 2           219.618           0.369        0.025        0.104        11285648                    67807445                    
GPU 3           202.150           0.363        0.023        0.077        12358126                    70629982                    
GPU 4           71.540            0.000        0.000        0.000        1115656                     1801859                     
GPU 5           73.536            0.000        0.000        0.000        1257659                     974686                      
GPU 6           73.669            0.000        0.000        0.000        1645298                     2222057                     
GPU 7           73.058            0.000        0.000        0.000        233895                      42872                       
GPU 0           243.058           0.415        0.030        0.147        12633993                    112239563                   
GPU 1           251.259           0.286        0.030        0.144        7403582                     55119113                    
GPU 2           239.650           0.428        0.031        0.158        12806222                    109440136                   
GPU 3           231.775           0.446        0.033        0.176        13664113                    77424153                    
GPU 4           71.500            0.000        0.000        0.000        2301795                     1909253                     
GPU 5           73.689            0.000        0.000        0.000        4218267                     3576881                     
GPU 6           73.797            0.000        0.000        0.000        4407347                     3769041                     
GPU 7           73.016            0.000        0.000        0.000        4892785                     4215447                     
GPU 0           232.107           0.359        0.035        0.093        12430955                    69543652                    
GPU 1           230.621           0.205        0.035        0.093        9128138                     48309223                    
GPU 2           220.033           0.366        0.034        0.093        11988272                    67274898                    
GPU 3           225.455           0.356        0.029        0.083        14194646                    112186658                   
GPU 4           71.610            0.000        0.000        0.000        4237715                     3599385                     
GPU 5           73.746            0.000        0.000        0.000        492038                      289249                      
GPU 6           73.724            0.000        0.000        0.000        249181                      61938                       
GPU 7           73.237            0.000        0.000        0.000        1211080                     912360                      
GPU 0           232.107           0.359        0.035        0.093        12430955                    69543652                    
GPU 1           230.621           0.205        0.035        0.093        5217157                     48309223                    
GPU 2           220.033           0.366        0.034        0.093        11988272                    67274898                    
GPU 3           225.455           0.356        0.029        0.083        14194646                    62573427                    
GPU 4           71.610            0.000        0.000        0.000        4237715                     3599385                     
GPU 5           73.746            0.000        0.000        0.000        4519908                     289249                      
GPU 6           73.723            0.000        0.000        0.000        249181                      61938                       
GPU 7           73.237            0.000        0.000        0.000        1211080                     3115109                     
GPU 0           208.104           0.340        0.022        0.074        11640712                    64417105                    
GPU 1           281.107           0.417        0.024        0.076        12606790                    43705962                    
GPU 2           194.462           0.240        0.023        0.078        7680968                     47552194                    
GPU 3           201.693           0.391        0.031        0.078        8699168                     71560813                    
GPU 4           71.685            0.000        0.000        0.000        1866774                     1508653                     
GPU 5           73.795            0.000        0.000        0.000        2283914                     1858250                     
GPU 6           73.615            0.000        0.000        0.000        2049982                     1650380                     
GPU 7           73.210            0.000        0.000        0.000        2431186                     1988342                     
GPU 0           256.443           0.485        0.040        0.220        11640712                    77260633                    
GPU 1           281.107           0.417        0.036        0.197        8605857                     67242624                    
GPU 2           248.357           0.343        0.032        0.176        8372345                     60384135                    
GPU 3           242.001           0.391        0.024        0.121        13165277                    102374382                   
GPU 4           71.514            0.000        0.000        0.000        2292361                     1896150                     
GPU 5           73.470            0.000        0.000        0.000        1983039                     1615659                     
GPU 6           73.679            0.000        0.000        0.000        2049982                     1850022                     
GPU 7           73.227            0.000        0.000        0.000        2170711                     1790234                     
GPU 0           245.905           0.362        0.043        0.096        12616005                    97756774                    
GPU 1           217.116           0.175        0.041        0.091        5192255                     48273230                    
GPU 2           245.827           0.289        0.049        0.107        9106584                     49068955                    
GPU 3           233.283           0.363        0.032        0.136        11672867                    66292732                    
GPU 4           71.617            0.000        0.000        0.000        4218814                     3580489                     
GPU 5           73.591            0.000        0.000        0.000        4162502                     3512684                     
GPU 6           73.681            0.000        0.000        0.000        4194443                     3578322                     
GPU 7           73.324            0.000        0.000        0.000        4338828                     3696310                     
GPU 0           220.571           0.350        0.028        0.081        12789703                    128405615                   
GPU 1           223.314           0.228        0.025        0.104        9039391                     51042638                    
GPU 2           214.638           0.272        0.023        0.075        5768073                     45378485                    
GPU 3           211.650           0.354        0.023        0.086        14935948                    120518044                   
GPU 4           71.399            0.000        0.000        0.000        1226267                     949646                      
GPU 5           73.867            0.000        0.000        0.000        543935                      342186                      
GPU 6           73.658            0.000        0.000        0.000        2131231                     1738196                     
GPU 7           73.299            0.000        0.000        0.000        1726999                     1375171                     
GPU 0           253.760           0.368        0.021        0.101        9896351                     68673447                    
GPU 1           254.703           0.355        0.033        0.155        7781833                     57846988                    
GPU 2           242.741           0.340        0.032        0.174        12329689                    64408395                    
GPU 3           237.785           0.435        0.032        0.165        10633602                    73875995                    
GPU 4           71.608            0.000        0.000        0.000        4207605                     3611478                     
GPU 5           73.527            0.000        0.000        0.000        4495842                     3840253                     
GPU 6           73.613            0.000        0.000        0.000        1679323                     1362746                     
GPU 7           73.199            0.000        0.000        0.000        2185414                     1808076                     
GPU 0           238.439           0.419        0.032        0.151        12782426                    70235586                    
GPU 1           244.088           0.258        0.039        0.102        9470313                     50210113                    
GPU 2           232.810           0.236        0.030        0.112        8810816                     52206525                    
GPU 3           224.995           0.385        0.039        0.104        12797308                    68132023                    
GPU 4           71.353            0.000        0.000        0.000        2218306                     1800944                     
GPU 5           73.568            0.000        0.000        0.000        716941                      463987                      
GPU 6           73.665            0.000        0.000        0.000        4392569                     3759826                     
GPU 7           73.143            0.000        0.000        0.000        4137610                     3518750                     
GPU 0           209.020           0.271        0.023        0.096        12782426                    57509589                    
GPU 1           244.088           0.258        0.023        0.092        9470313                     50398979                    
GPU 2           201.814           0.242        0.040        0.097        5525713                     45647739                    
GPU 3           203.026           0.385        0.023        0.089        10978562                    68132023                    
GPU 4           71.656            0.000        0.000        0.000        2296576                     1900886                     
GPU 5           73.900            0.000        0.000        0.000        716941                      3734104                     
GPU 6           73.665            0.000        0.000        0.000        4392569                     62413                       
GPU 7           73.396            0.000        0.000        0.000        482682                      3518750                     
GPU 0           256.263           0.337        0.032        0.174        8261162                     58652221                    
GPU 1           259.172           0.347        0.031        0.156        8085149                     58695690                    
GPU 2           246.022           0.324        0.021        0.096        9601897                     52332727                    
GPU 3           239.559           0.424        0.030        0.154        10706622                    72271406                    
GPU 4           71.495            0.000        0.000        0.000        4248110                     3612491                     
GPU 5           73.745            0.000        0.000        0.000        1437920                     1128222                     
GPU 6           73.543            0.000        0.000        0.000        4931019                     4236903                     
GPU 7           73.071            0.000        0.000        0.000        4419540                     3784882                     
GPU 0           221.069           0.346        0.021        0.075        11102792                    64034967                    
GPU 1           231.943           0.228        0.035        0.097        9275875                     49446878                    
GPU 2           222.943           0.355        0.031        0.158        8232313                     59568576                    
GPU 3           207.548           0.353        0.021        0.081        12247960                    67387105                    
GPU 4           71.525            0.000        0.000        0.000        1379222                     1063897                     
GPU 5           73.672            0.000        0.000        0.000        4492639                     3841775                     
GPU 6           73.740            0.000        0.000        0.000        2048279                     1651725                     
GPU 7           73.208            0.000        0.000        0.000        1585619                     1241944                     
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 0           221.069           0.346        0.046        0.075        11102792                    64034967                    
GPU 1           231.943           0.228        0.035        0.097        9275875                     49446878                    
GPU 2           222.943           0.209        0.031        0.091        9201962                     59568576                    
GPU 3           207.548           0.353        0.043        0.081        12247960                    67387105                    
GPU 4           71.525            0.000        0.000        0.000        1379222                     3589216                     
GPU 5           73.672            0.000        0.000        0.000        4492639                     3841775                     
GPU 6           73.740            0.000        0.000        0.000        2048279                     1651725                     
GPU 7           73.208            0.000        0.000        0.000        3380041                     1241944                     
GPU 0           214.042           0.382        0.022        0.111        8779194                     65102619                    
GPU 1           220.599           0.309        0.029        0.087        9899663                     59600987                    
GPU 2           207.412           0.263        0.024        0.099        6641222                     47451645                    
GPU 3           218.284           0.378        0.019        0.106        8617927                     64868643                    
GPU 4           71.580            0.000        0.000        0.000        3279015                     2747696                     
GPU 5           73.681            0.000        0.000        0.000        2259910                     1835805                     
GPU 6           73.469            0.000        0.000        0.000        2228357                     3686916                     
GPU 7           73.424            0.000        0.000        0.000        2425852                     1984597                     
GPU 0           264.374           0.349        0.043        0.076        12625311                    66290090                    
GPU 1           282.789           0.447        0.044        0.169        10488296                    72923848                    
GPU 2           265.980           0.231        0.045        0.151        10420062                    53458760                    
GPU 3           249.516           0.350        0.043        0.079        13287547                    68245280                    
GPU 4           71.363            0.000        0.000        0.000        568917                      378501                      
GPU 5           73.589            0.000        0.000        0.000        1411652                     1105113                     
GPU 6           73.645            0.000        0.000        0.000        4332585                     133877                      
GPU 7           72.995            0.000        0.000        0.000        2190653                     1809123                     
GPU 0           251.293           0.437        0.025        0.165        12550154                    71909417                    
GPU 1           243.847           0.388        0.029        0.122        12349685                    64836505                    
GPU 2           235.140           0.326        0.022        0.099        5966072                     57965942                    
GPU 3           196.336           0.435        0.020        0.159        12386161                    71394253                    
GPU 4           71.509            0.000        0.000        0.000        4422708                     3764988                     
GPU 5           73.506            0.000        0.000        0.000        4511694                     3862676                     
GPU 6           73.435            0.000        0.000        0.000        314445                      4238608                     
GPU 7           73.074            0.000        0.000        0.000        4123948                     3497678                     
GPU 0           208.235           0.374        0.022        0.113        11085766                    60487642                    
GPU 1           219.153           0.351        0.019        0.085        7620197                     57877385                    
GPU 2           201.185           0.210        0.023        0.098        9549273                     48160453                    
GPU 3           217.155           0.358        0.023        0.092        7882913                     58452317                    
GPU 4           71.344            0.000        0.000        0.000        286679                      109011                      
GPU 5           73.485            0.000        0.000        0.000        1686616                     1320546                     
GPU 6           73.646            0.000        0.000        0.000        2066458                     1679526                     
GPU 7           73.134            0.000        0.000        0.000        2112350                     1719948                     
GPU 0           230.974           0.357        0.028        0.092        8795245                     61090163                    
GPU 1           241.884           0.385        0.026        0.120        12521371                    65488700                    
GPU 2           230.238           0.211        0.023        0.127        6693581                     51321318                    
GPU 3           217.155           0.369        0.023        0.102        11785064                    63998448                    
GPU 4           71.686            0.000        0.000        0.000        4523029                     3880026                     
GPU 5           73.415            0.000        0.000        0.000        2967770                     2496488                     
GPU 6           73.550            0.000        0.000        0.000        2058806                     1679526                     
GPU 7           73.127            0.000        0.000        0.000        1640398                     1321752                     
GPU 0           220.864           0.390        0.023        0.129        11756571                    62129587                    
GPU 1           232.335           0.375        0.023        0.112        10885413                    62971873                    
GPU 2           211.748           0.268        0.024        0.111        10125390                    51933825                    
GPU 3           245.305           0.377        0.025        0.114        8139910                     61063148                    
GPU 4           71.579            0.000        0.000        0.000        2837145                     1659109                     
GPU 5           73.682            0.000        0.000        0.000        3683705                     3092216                     
GPU 6           73.707            0.000        0.000        0.000        4406271                     3771638                     
GPU 7           73.179            0.000        0.000        0.000        4401539                     3766384                     
GPU 0           265.405           0.370        0.034        0.110        11926164                    63325131                    
GPU 1           288.473           0.423        0.033        0.162        9411126                     64818695                    
GPU 2           248.762           0.411        0.024        0.197        11608852                    53201931                    
GPU 3           245.305           0.450        0.033        0.117        12862655                    69413508                    
GPU 4           71.497            0.000        0.000        0.000        2837145                     3168798                     
GPU 5           73.536            0.000        0.000        0.000        667073                      451702                      
GPU 6           73.625            0.000        0.000        0.000        257423                      3771638                     
GPU 7           73.225            0.000        0.000        0.000        1042465                     759878                      
GPU 0           279.005           0.436        0.028        0.181        9124246                     67885006                    
GPU 1           242.495           0.448        0.034        0.191        13900314                    70954335                    
GPU 2           263.089           0.280        0.029        0.136        7040960                     64618460                    
GPU 3           224.783           0.419        0.031        0.190        12010449                    69627935                    
GPU 4           71.542            0.000        0.000        0.000        523564                      334892                      
GPU 5           73.624            0.000        0.000        0.000        4618070                     3931994                     
GPU 6           73.625            0.000        0.000        0.000        4878265                     4183534                     
GPU 7           73.161            0.000        0.000        0.000        4052280                     3469920                     
GPU 0           222.910           0.393        0.028        0.126        12729929                    65817622                    
GPU 1           218.554           0.366        0.028        0.097        9557130                     64326539                    
GPU 2           214.568           0.164        0.026        0.072        8498847                     53269995                    
