#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       NVLTX                       NVLRX                       
ID               W                                                                                                                                                                       
GPU 1           99.062            0.000        0.000        0.000        4628736                     2847962                     0                           0                           
GPU 2           99.432            0.000        0.000        0.000        4938277                     3389707                     0                           0                           
GPU 3           97.540            0.000        0.000        0.000        1162640                     3162965                     0                           0                           
GPU 4           72.064            0.000        0.000        0.000        4146886                     4842531                     0                           0                           
GPU 5           74.007            0.000        0.000        0.000        3722152                     4572594                     0                           0                           
GPU 6           73.977            0.000        0.000        0.000        4247565                     3101411                     0                           0                           
GPU 7           73.343            0.000        0.000        0.000        4480419                     3354563                     0                           0                           
GPU 0           97.310            0.000        0.000        0.000        8070737                     4523422                     0                           0                           
GPU 1           99.134            0.000        0.000        0.000        6442089                     5436618                     0                           0                           
GPU 2           99.458            0.000        0.000        0.000        7071836                     4165791                     0                           0                           
GPU 3           97.539            0.000        0.000        0.000        7038532                     5972814                     0                           0                           
GPU 4           72.062            0.000        0.000        0.000        5601105                     6528308                     0                           0                           
GPU 5           74.010            0.000        0.000        0.000        5304434                     5613674                     0                           0                           
GPU 6           74.041            0.000        0.000        0.000        7098147                     6134453                     0                           0                           
GPU 7           73.348            0.000        0.000        0.000        7541714                     3849919                     0                           0                           
GPU 0           97.435            0.000        0.000        0.000        4468197                     3752517                     0                           0                           
GPU 1           99.113            0.000        0.000        0.000        5823125                     4925675                     0                           0                           
GPU 2           99.506            0.000        0.000        0.000        4038611                     5985878                     0                           0                           
GPU 3           97.570            0.000        0.000        0.000        5256606                     4449954                     0                           0                           
GPU 4           72.062            0.000        0.000        0.000        7521645                     4435784                     0                           0                           
GPU 5           74.005            0.000        0.000        0.000        6519118                     6304608                     0                           0                           
GPU 6           74.026            0.000        0.000        0.000        6352850                     5510091                     0                           0                           
GPU 7           73.428            0.000        0.000        0.000        6041608                     5251256                     0                           0                           
GPU 0           97.364            0.000        0.000        0.000        273080                      78621                       0                           0                           
GPU 1           99.012            0.000        0.000        0.000        287544                      105582                      0                           0                           
GPU 2           99.557            0.000        0.000        0.000        3472180                     3391280                     0                           0                           
GPU 3           97.587            0.000        0.000        0.000        4148320                     3457031                     0                           0                           
GPU 4           72.062            0.000        0.000        0.000        5146431                     2828690                     0                           0                           
GPU 5           73.992            0.000        0.000        0.000        7228289                     458331                      0                           0                           
GPU 6           74.054            0.000        0.000        0.000        4113976                     3494987                     0                           0                           
GPU 7           73.364            0.000        0.000        0.000        1803883                     1441744                     0                           0                           
GPU 0           97.464            0.000        0.000        0.000        5674000                     4800529                     0                           0                           
GPU 1           99.104            0.000        0.000        0.000        4075336                     3400219                     0                           0                           
GPU 2           99.442            0.000        0.000        0.000        4141666                     3483884                     0                           0                           
GPU 3           97.559            0.000        0.000        0.000        3768186                     3120938                     0                           0                           
GPU 4           72.067            0.000        0.000        0.000        3396000                     4025417                     0                           0                           
GPU 5           73.995            0.000        0.000        0.000        6106619                     5280409                     0                           0                           
GPU 6           74.065            0.000        0.000        0.000        4042994                     3423575                     0                           0                           
GPU 7           73.391            0.000        0.000        0.000        3982989                     3392281                     0                           0                           
GPU 0           97.392            0.000        0.000        0.000        4321939                     3612097                     0                           0                           
GPU 1           99.112            0.000        0.000        0.000        3767445                     3148055                     0                           0                           
GPU 2           99.574            0.000        0.000        0.000        4074231                     3397551                     0                           0                           
GPU 3           97.555            0.000        0.000        0.000        4179555                     3516508                     0                           0                           
GPU 4           72.062            0.000        0.000        0.000        4677366                     3887036                     0                           0                           
GPU 5           73.999            0.000        0.000        0.000        5054021                     4343995                     0                           0                           
GPU 6           74.079            0.000        0.000        0.000        4634480                     3991428                     0                           0                           
GPU 7           73.351            0.000        0.000        0.000        5347859                     4601171                     0                           0                           
GPU 0           97.450            0.000        0.000        0.000        555603                      345941                      0                           0                           
GPU 1           99.052            0.000        0.000        0.000        4513032                     2664095                     0                           0                           
GPU 2           99.507            0.000        0.000        0.000        287237                      104831                      0                           0                           
GPU 3           97.599            0.000        0.000        0.000        4098385                     3431657                     0                           0                           
GPU 4           72.052            0.000        0.000        0.000        701324                      458338                      0                           0                           
GPU 5           74.020            0.000        0.000        0.000        279340                      96432                       0                           0                           
GPU 6           74.043            0.000        0.000        0.000        4405296                     1528020                     0                           0                           
GPU 7           73.381            0.000        0.000        0.000        3605464                     3062111                     0                           0                           
GPU 0           97.396            0.000        0.000        0.000        4177528                     3502414                     0                           0                           
GPU 1           99.190            0.000        0.000        0.000        3239808                     318694                      0                           0                           
GPU 2           99.511            0.000        0.000        0.000        4126111                     3469875                     0                           0                           
GPU 3           97.617            0.000        0.000        0.000        2683660                     2178727                     0                           0                           
GPU 4           72.070            0.000        0.000        0.000        4424946                     3801878                     0                           0                           
GPU 5           73.981            0.000        0.000        0.000        4520893                     3889424                     0                           0                           
GPU 6           74.061            0.000        0.000        0.000        1908514                     2379042                     0                           0                           
GPU 7           73.350            0.000        0.000        0.000        2999143                     2498762                     0                           0                           
GPU 0           112.334           0.000        0.000        0.000        3271955                     2874481                     0                           0                           
GPU 1           99.201            0.000        0.000        0.000        510539                      8684995                     0                           0                           
GPU 2           99.563            0.000        0.000        0.000        3220368                     2838187                     0                           0                           
GPU 3           111.910           0.000        0.003        0.000        527293                      388394                      0                           0                           
GPU 4           72.085            0.000        0.000        0.000        3186131                     2659238                     0                           0                           
GPU 5           73.989            0.000        0.000        0.000        2476200                     2035987                     0                           0                           
GPU 6           74.035            0.000        0.000        0.000        2806235                     2880852                     0                           0                           
GPU 7           73.377            0.000        0.000        0.000        1682555                     1372252                     0                           0                           
GPU 0           112.334           0.054        0.005        0.014        2447086                     16959917                    1476217821                  1476217165                  
GPU 1           118.438           0.020        0.001        0.007        4865064                     8684995                     295481676                   293874664                   
GPU 2           117.105           0.027        0.000        0.015        1223069                     5979744                     1476039128                  1482109276                  
GPU 3           111.910           0.036        0.001        0.010        4869642                     10161206                    863664252                   862020072                   
GPU 4           72.012            0.000        0.000        0.000        3186131                     841964                      0                           0                           
GPU 5           73.919            0.000        0.000        0.000        1638820                     1309170                     0                           0                           
GPU 6           74.084            0.000        0.000        0.000        3444759                     2880852                     0                           0                           
GPU 7           73.396            0.000        0.000        0.000        4313135                     3686942                     0                           0                           
GPU 0           100.211           0.003        0.000        0.000        8466651                     88055590                    41203159                    41204368                    
GPU 1           101.313           0.019        0.002        0.004        4688697                     7188771                     670789591                   671936774                   
GPU 2           101.375           0.001        0.000        0.000        3790690                     3586270                     53567617                    48711843                    
GPU 3           99.735            0.010        0.000        0.002        2178883                     28121562                    335473790                   336969421                   
GPU 4           72.048            0.000        0.000        0.000        4067296                     3427408                     0                           0                           
GPU 5           73.979            0.000        0.000        0.000        4192853                     3544090                     0                           0                           
GPU 6           74.065            0.000        0.000        0.000        1089583                     3590389                     0                           0                           
GPU 7           73.460            0.000        0.000        0.000        1979535                     1584397                     0                           0                           
GPU 0           100.211           0.004        0.000        0.001        1983377                     17112922                    9888060                     9887011                     
GPU 1           101.767           0.002        0.000        0.001        936270                      7188771                     8928962                     8933549                     
GPU 2           102.384           0.003        0.000        0.001        1030925                     7438701                     9889442                     9888394                     
GPU 3           99.735            0.002        0.000        0.001        5137615                     22362575                    9942739                     9939245                     
GPU 4           72.069            0.000        0.000        0.000        4067296                     273049                      0                           0                           
GPU 5           74.027            0.000        0.000        0.000        295064                      116348                      0                           0                           
GPU 6           74.061            0.000        0.000        0.000        4216127                     3590389                     0                           0                           
GPU 7           73.356            0.000        0.000        0.000        1710857                     1378934                     0                           0                           
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       NVLTX                       NVLRX                       
ID               W                                                                                                                                                                       
GPU 0           130.168           0.005        0.000        0.000        4217685                     4411614                     51534176                    51534700                    
GPU 1           101.709           0.002        0.000        0.000        3615555                     4564051                     49346521                    49342709                    
GPU 2           102.593           0.009        0.000        0.000        4082629                     4280759                     51534750                    51536322                    
GPU 3           128.791           0.000        0.015        0.000        1617542                     1581332                     2494684                     2496113                     
GPU 4           72.040            0.000        0.000        0.000        4339834                     3689986                     0                           0                           
GPU 5           74.008            0.000        0.000        0.000        4293808                     3648663                     0                           0                           
GPU 6           74.062            0.000        0.000        0.000        249658                      4082679                     0                           0                           
GPU 7           73.460            0.000        0.000        0.000        4018400                     3398451                     0                           0                           
GPU 0           97.517            0.048        0.011        0.015        7939986                     81803147                    3175648668                  3175648668                  
GPU 1           99.423            0.050        0.014        0.019        1037760                     3381304                     4128370803                  4128372376                  
GPU 2           99.672            0.041        0.009        0.013        5618847                     49555228                    2752377326                  2752375579                  
GPU 3           97.788            0.057        0.000        0.022        3673910                     10766630                    4644842900                  4644844065                  
GPU 4           72.029            0.000        0.000        0.000        3104590                     2568815                     0                           0                           
GPU 5           73.981            0.000        0.000        0.000        2632877                     2152339                     0                           0                           
GPU 6           74.030            0.000        0.000        0.000        2406845                     1955261                     0                           0                           
GPU 7           73.438            0.000        0.000        0.000        448112                      257249                      0                           0                           
GPU 0           97.343            0.000        0.000        0.000        541044                      329053                      0                           0                           
GPU 1           99.393            0.000        0.000        0.000        4050122                     447928                      0                           0                           
GPU 2           99.522            0.000        0.000        0.000        505806                      297718                      0                           0                           
GPU 3           97.678            0.000        0.000        0.000        3767413                     3102298                     0                           0                           
GPU 4           72.068            0.000        0.000        0.000        556567                      360563                      0                           0                           
GPU 5           73.997            0.000        0.000        0.000        1123118                     856882                      0                           0                           
GPU 6           74.107            0.000        0.000        0.000        1631457                     1306004                     0                           0                           
GPU 7           73.513            0.000        0.000        0.000        5244649                     4494571                     0                           0                           
GPU 0           97.452            0.000        0.000        0.000        3824171                     3151691                     0                           0                           
GPU 1           99.338            0.000        0.000        0.000        693813                      3341208                     0                           0                           
GPU 2           99.593            0.000        0.000        0.000        4025843                     3352335                     0                           0                           
GPU 3           97.734            0.000        0.000        0.000        510518                      299811                      0                           0                           
GPU 4           72.055            0.000        0.000        0.000        4462921                     3819447                     0                           0                           
GPU 5           74.026            0.000        0.000        0.000        4496516                     3850338                     0                           0                           
GPU 6           74.084            0.000        0.000        0.000        4384688                     3741684                     0                           0                           
GPU 7           73.382            0.000        0.000        0.000        1591078                     1246920                     0                           0                           
GPU 0           97.452            0.000        0.000        0.000        524676                      316063                      0                           0                           
GPU 1           99.283            0.000        0.000        0.000        3208798                     3341208                     0                           0                           
GPU 2           99.601            0.000        0.000        0.000        269943                      85438                       0                           0                           
GPU 3           97.734            0.000        0.000        0.000        4092551                     2274028                     0                           0                           
GPU 4           72.053            0.000        0.000        0.000        4462921                     505980                      0                           0                           
GPU 5           74.004            0.000        0.000        0.000        1474710                     1143324                     0                           0                           
GPU 6           74.094            0.000        0.000        0.000        2099831                     3741684                     0                           0                           
GPU 7           73.507            0.000        0.000        0.000        2396158                     1954346                     0                           0                           
GPU 0           97.446            0.000        0.000        0.000        4094939                     3412537                     0                           0                           
GPU 1           99.398            0.000        0.000        0.000        501625                      302443                      0                           0                           
GPU 2           99.609            0.000        0.000        0.000        4081955                     3406346                     0                           0                           
GPU 3           97.670            0.000        0.000        0.000        2825875                     305580                      0                           0                           
GPU 4           72.076            0.000        0.000        0.000        4376022                     3751791                     0                           0                           
GPU 5           73.991            0.000        0.000        0.000        3063517                     2576126                     0                           0                           
GPU 6           74.057            0.000        0.000        0.000        1820323                     1486655                     0                           0                           
GPU 7           73.520            0.000        0.000        0.000        2154055                     1769889                     0                           0                           
GPU 0           97.540            0.000        0.000        0.000        2034653                     1601514                     0                           0                           
GPU 1           99.320            0.000        0.000        0.000        4027699                     3345234                     0                           0                           
GPU 2           99.649            0.000        0.000        0.000        2499248                     2006545                     0                           0                           
GPU 3           97.709            0.000        0.000        0.000        515765                      3157463                     0                           0                           
GPU 4           72.068            0.000        0.000        0.000        3130772                     2596211                     0                           0                           
GPU 5           73.996            0.000        0.000        0.000        2843692                     2337948                     0                           0                           
GPU 6           74.095            0.000        0.000        0.000        3829550                     3223054                     0                           0                           
GPU 7           73.431            0.000        0.000        0.000        3966206                     3345782                     0                           0                           
GPU 0           97.900            0.000        0.000        0.000        2395981                     1935305                     0                           0                           
GPU 1           99.406            0.000        0.000        0.000        276235                      98018                       0                           0                           
GPU 2           99.528            0.000        0.000        0.000        1712229                     1348235                     0                           0                           
GPU 3           97.694            0.000        0.000        0.000        3833089                     856450                      0                           0                           
GPU 4           72.068            0.000        0.000        0.000        552608                      360447                      0                           0                           
GPU 5           74.011            0.000        0.000        0.000        1637279                     1312339                     0                           0                           
GPU 6           74.090            0.000        0.000        0.000        291737                      114133                      0                           0                           
GPU 7           73.427            0.000        0.000        0.000        472263                      279374                      0                           0                           
GPU 0           98.764            0.000        0.000        0.000        3517475                     2883739                     0                           2608802                     
GPU 1           100.780           0.000        0.000        0.000        4152805                     4046403                     0                           8570828                     
GPU 2           100.121           0.000        0.000        0.000        3801622                     3707276                     0                           2852396                     
GPU 3           102.302           0.164        0.000        0.000        514708                      72735362                    11457082                    2868594                     
GPU 4           72.079            0.000        0.000        0.000        4233012                     3595283                     0                           0                           
GPU 5           73.997            0.000        0.000        0.000        4333225                     3693905                     0                           0                           
GPU 6           74.060            0.000        0.000        0.000        4384346                     3752472                     0                           0                           
GPU 7           73.439            0.000        0.000        0.000        4382352                     3758698                     0                           0                           
GPU 0           98.764            0.000        0.000        0.000        3517475                     1015621                     0                           15895290                    
GPU 1           100.780           0.000        0.000        0.000        4152805                     4046403                     0                           8570828                     
GPU 2           104.880           0.000        0.000        0.000        3801622                     57768037                    0                           2852396                     
GPU 3           102.302           0.164        0.000        0.000        17890848                    72735362                    11457082                    2868594                     
GPU 4           72.038            0.000        0.000        0.000        4233012                     3595283                     0                           0                           
GPU 5           73.974            0.000        0.000        0.000        735408                      3693905                     0                           0                           
GPU 6           74.020            0.000        0.000        0.000        4384346                     3752472                     0                           0                           
GPU 7           73.439            0.000        0.000        0.000        4382352                     3758698                     0                           0                           
GPU 0           170.988           0.002        0.000        0.001        3994233                     3750522                     195416073                   195415549                   
GPU 1           167.540           0.180        0.000        0.001        16115949                    167535011                   6242205977                  6247942580                  
GPU 2           122.802           0.126        0.000        0.000        16941353                    92029117                    76312086                    70594039                    
GPU 3           172.517           0.214        0.029        0.001        17720424                    245298644                   8406488904                  8412207601                  
GPU 4           72.011            0.000        0.000        0.000        4615779                     3982282                     0                           0                           
GPU 5           74.024            0.000        0.000        0.000        4950102                     4283843                     0                           0                           
GPU 6           73.991            0.000        0.000        0.000        3491638                     2986562                     0                           0                           
GPU 7           73.513            0.000        0.000        0.000        1671376                     1354816                     0                           0                           
GPU 0           359.272           0.103        0.031        0.043        1778274                     11774450                    8868575478                  8868575478                  
GPU 1           396.073           0.512        0.021        0.029        10749897                    63706976                    32412467274                 32412468322                 
GPU 2           284.873           0.335        0.090        0.096        21428853                    286111396                   20435137678                 20439905080                 
GPU 3           351.434           0.501        0.175        0.039        21044032                    270685132                   30487299778                 30487301351                 
GPU 4           72.019            0.000        0.000        0.000        2086061                     1695661                     0                           0                           
GPU 5           73.683            0.000        0.000        0.000        2109450                     1722062                     0                           0                           
GPU 6           73.797            0.000        0.000        0.000        2776869                     2307707                     0                           0                           
GPU 7           73.991            0.000        0.000        0.000        4490789                     3856659                     0                           0                           
GPU 0           359.272           0.439        0.031        0.145        1778274                     44363440                    5959959779                  5959960528                  
GPU 1           396.073           0.512        0.184        0.156        10749897                    63706976                    5812891983                  5812892333                  
GPU 2           287.199           0.335        0.090        0.096        21428853                    213001398                   5941038109                  5941040729                  
GPU 3           351.434           0.501        0.175        0.147        24414112                    270685132                   5943771984                  5943770935                  
GPU 4           72.002            0.000        0.000        0.000        2086061                     1695661                     0                           0                           
GPU 5           74.119            0.000        0.000        0.000        2272388                     1722062                     0                           0                           
GPU 6           74.110            0.000        0.000        0.000        2776869                     2307707                     0                           0                           
GPU 7           73.991            0.000        0.000        0.000        4490789                     70038                       0                           0                           
GPU 0           282.127           0.444        0.042        0.213        9973874                     65321177                    7716104052                  7716102742                  
GPU 1           289.682           0.458        0.041        0.211        10458679                    68581263                    7750111493                  7750109397                  
GPU 2           267.852           0.434        0.042        0.213        9484883                     63767994                    7732710595                  7732709547                  
GPU 3           259.986           0.457        0.040        0.208        10450370                    68336441                    7718370923                  7718370923                  
GPU 4           72.287            0.000        0.000        0.000        3617224                     3042305                     0                           0                           
GPU 5           74.166            0.000        0.000        0.000        4466769                     3823193                     0                           0                           
GPU 6           74.049            0.000        0.000        0.000        4551924                     3927325                     0                           0                           
GPU 7           73.637            0.000        0.000        0.000        4922834                     4240369                     0                           0                           
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       NVLTX                       NVLRX                       
ID               W                                                                                                                                                                       
GPU 0           283.315           0.458        0.043        0.218        14026246                    70675179                    7770738867                  7770739915                  
GPU 1           292.011           0.461        0.042        0.214        14463571                    72195747                    7772264245                  7772264769                  
GPU 2           270.214           0.437        0.042        0.216        13419478                    67250423                    7768955732                  7768958353                  
GPU 3           261.484           0.458        0.040        0.208        14350416                    72123655                    7769864178                  7769866799                  
GPU 4           72.159            0.000        0.000        0.000        1167147                     904578                      0                           0                           
GPU 5           74.161            0.000        0.000        0.000        746391                      517975                      0                           0                           
GPU 6           74.061            0.000        0.000        0.000        1424987                     1103083                     0                           0                           
GPU 7           73.644            0.000        0.000        0.000        2081971                     1684531                     0                           0                           
GPU 0           283.315           0.458        0.044        0.218        11366878                    70675179                    9676452035                  9676452559                  
GPU 1           284.633           0.392        0.042        0.214        13107156                    72195747                    15805649113                 15805647803                 
GPU 2           270.214           0.323        0.042        0.133        8896361                     67250423                    14937463921                 14937460926                 
GPU 3           261.484           0.381        0.057        0.208        14350416                    122585469                   14969297209                 14969296835                 
GPU 4           72.159            0.000        0.000        0.000        1167147                     2115907                     0                           0                           
GPU 5           74.161            0.000        0.000        0.000        4941278                     1910318                     0                           0                           
GPU 6           74.046            0.000        0.000        0.000        2413920                     1103083                     0                           0                           
GPU 7           73.644            0.000        0.000        0.000        2232114                     1851098                     0                           0                           
GPU 0           283.097           0.353        0.070        0.139        12124498                    71685165                    18343324473                 18343324473                 
GPU 1           298.431           0.424        0.047        0.163        12701330                    73929266                    11578078093                 11578078749                 
GPU 2           274.281           0.468        0.047        0.204        10328155                    73636946                    11010011017                 11010013346                 
GPU 3           267.181           0.463        0.044        0.199        10710059                    73123564                    10749429167                 10749428119                 
GPU 4           72.145            0.000        0.000        0.000        945955                      704881                      0                           0                           
GPU 5           74.087            0.000        0.000        0.000        2338417                     1338488                     0                           0                           
GPU 6           74.059            0.000        0.000        0.000        2184865                     1798623                     0                           0                           
GPU 7           73.659            0.000        0.000        0.000        4316642                     3689348                     0                           0                           
GPU 0           286.961           0.474        0.042        0.226        12910464                    72659824                    8614299831                  8614299831                  
GPU 1           302.273           0.481        0.041        0.224        13386409                    73908441                    8547894778                  8547895584                  
GPU 2           272.688           0.485        0.041        0.226        14191972                    74514011                    8571957940                  8571958464                  
GPU 3           263.310           0.477        0.039        0.218        14175175                    74348397                    8460388145                  8460387621                  
GPU 4           72.110            0.000        0.000        0.000        4485020                     3838389                     0                           0                           
GPU 5           74.109            0.000        0.000        0.000        1663939                     3822630                     0                           0                           
GPU 6           73.919            0.000        0.000        0.000        4385066                     3746800                     0                           0                           
GPU 7           73.590            0.000        0.000        0.000        705798                      463398                      0                           0                           
GPU 0           286.961           0.474        0.042        0.226        12910464                    72659824                    8006653066                  8006652483                  
GPU 1           302.273           0.481        0.041        0.224        10559862                    73908441                    8081328721                  8081327673                  
GPU 2           272.688           0.485        0.041        0.226        14191972                    74514011                    8049144683                  8049145207                  
GPU 3           263.310           0.477        0.039        0.218        14175175                    70622459                    8216350463                  8216350900                  
GPU 4           72.110            0.000        0.000        0.000        4485020                     3838389                     0                           0                           
GPU 5           74.109            0.000        0.000        0.000        4464627                     3822630                     0                           0                           
GPU 6           73.919            0.000        0.000        0.000        4385066                     3746800                     0                           0                           
GPU 7           73.590            0.000        0.000        0.000        705798                      4164489                     0                           0                           
GPU 0           259.965           0.307        0.055        0.137        7515332                     61442824                    9845532832                  15061667228                 
GPU 1           271.993           0.433        0.049        0.179        13587362                    80781024                    11837736506                 11837322481                 
GPU 2           256.766           0.435        0.049        0.179        13666323                    82588550                    11940115479                 11940112859                 
GPU 3           253.692           0.410        0.060        0.146        13790142                    91726164                    16496877513                 16496877513                 
GPU 4           71.708            0.000        0.000        0.000        3479906                     2953203                     0                           0                           
GPU 5           74.102            0.000        0.000        0.000        1681796                     1357386                     0                           0                           
GPU 6           73.854            0.000        0.000        0.000        2221603                     1834827                     0                           0                           
GPU 7           73.137            0.000        0.000        0.000        2149822                     1515255                     0                           0                           
GPU 0           308.684           0.479        0.044        0.247        16008509                    85194074                    15066608271                 10522444312                 
GPU 1           320.710           0.439        0.051        0.184        10589006                    80471113                    13503311927                 13503689238                 
GPU 2           282.656           0.467        0.050        0.208        13142658                    85101793                    12993706560                 12993708057                 
GPU 3           284.377           0.466        0.044        0.212        13742165                    80490467                    11090040498                 11090041621                 
GPU 4           71.736            0.000        0.000        0.000        3596844                     3031726                     0                           0                           
GPU 5           74.065            0.000        0.000        0.000        4287420                     3656440                     0                           0                           
GPU 6           73.789            0.000        0.000        0.000        4225062                     3589888                     0                           0                           
GPU 7           73.392            0.000        0.000        0.000        4246952                     1768808                     0                           0                           
GPU 0           308.684           0.479        0.042        0.247        10106167                    85194074                    10522443788                 10522444312                 
GPU 1           257.455           0.398        0.051        0.184        12838355                    80471113                    9552893269                  9552894433                  
GPU 2           282.656           0.405        0.050        0.135        14138395                    85101793                    10581088898                 10581087151                 
GPU 3           284.377           0.383        0.037        0.212        13742165                    87096820                    10173664796                 10173661302                 
GPU 4           71.736            0.000        0.000        0.000        3596844                     350612                      0                           0                           
GPU 5           74.065            0.000        0.000        0.000        4287420                     290340                      0                           0                           
GPU 6           73.789            0.000        0.000        0.000        454649                      3589888                     0                           0                           
GPU 7           73.392            0.000        0.000        0.000        1613434                     3636427                     0                           0                           
GPU 0           282.145           0.419        0.042        0.212        10778951                    77798369                    10487250249                 10487251297                 
GPU 1           292.226           0.482        0.044        0.222        11773249                    86173522                    10982395170                 10982394587                 
GPU 2           269.175           0.473        0.042        0.209        12182213                    96019634                    10451957017                 11320490033                 
GPU 3           265.124           0.434        0.043        0.163        14600948                    93464099                    11854684530                 11854686626                 
GPU 4           72.226            0.000        0.000        0.000        4594357                     3952394                     0                           0                           
GPU 5           74.413            0.000        0.000        0.000        4551600                     3908035                     0                           0                           
GPU 6           74.033            0.000        0.000        0.000        5621383                     4878504                     0                           0                           
GPU 7           73.300            0.000        0.000        0.000        3455110                     2945425                     0                           0                           
GPU 0           254.503           0.289        0.054        0.127        11301853                    69061643                    15022821048                 15022819476                 
GPU 1           266.176           0.397        0.052        0.121        13950504                    107604180                   14625553606                 14625554654                 
GPU 2           241.194           0.404        0.054        0.125        14269296                    107716735                   14924252193                 10451957541                 
GPU 3           239.338           0.447        0.046        0.178        11328204                    89647844                    12318866080                 12318864770                 
GPU 4           72.069            0.000        0.000        0.000        1479912                     1146519                     0                           0                           
GPU 5           73.737            0.000        0.000        0.000        2314406                     1883856                     0                           0                           
GPU 6           73.858            0.000        0.000        0.000        1890696                     1509816                     0                           0                           
GPU 7           72.960            0.000        0.000        0.000        2703422                     2239516                     0                           0                           
GPU 0           254.503           0.289        0.054        0.127        11301853                    69061643                    15022821048                 15022819476                 
GPU 1           266.176           0.397        0.052        0.121        12078259                    107604180                   14625553606                 14625554654                 
GPU 2           241.194           0.404        0.054        0.125        14269296                    107716735                   14924252193                 14924250097                 
GPU 3           239.338           0.447        0.046        0.178        11328204                    105376544                   14815343446                 14815344101                 
GPU 4           72.069            0.000        0.000        0.000        1479912                     1146519                     0                           0                           
GPU 5           73.737            0.000        0.000        0.000        2314406                     1883856                     0                           0                           
GPU 6           73.858            0.000        0.000        0.000        1890696                     1509816                     0                           0                           
GPU 7           72.960            0.000        0.000        0.000        2703422                     2239516                     0                           0                           
GPU 0           270.229           0.386        0.045        0.192        7819142                     75959822                    11254051721                 11254052096                 
GPU 1           245.833           0.386        0.046        0.202        14816265                    93428877                    11662705394                 11662703647                 
GPU 2           264.447           0.457        0.044        0.187        14614962                    108112851                   11168482972                 11168482622                 
GPU 3           253.002           0.461        0.041        0.191        14826606                    102659074                   10483930850                 10483931253                 
GPU 4           71.830            0.000        0.000        0.000        3918823                     3324759                     0                           0                           
GPU 5           73.772            0.000        0.000        0.000        1689131                     1361577                     0                           0                           
GPU 6           73.883            0.000        0.000        0.000        4462724                     1858543                     0                           0                           
GPU 7           73.361            0.000        0.000        0.000        1661524                     1350709                     0                           0                           
GPU 0           237.608           0.260        0.039        0.121        12524986                    66203294                    10364043231                 10364044541                 
GPU 1           262.625           0.409        0.030        0.121        12634840                    102100732                   8060013169                  8060013169                  
GPU 2           234.573           0.390        0.041        0.122        9803983                     89683593                    11039619912                 11039621077                 
GPU 3           225.502           0.384        0.038        0.116        9194367                     83119326                    10516788504                 10516788504                 
GPU 4           71.496            0.000        0.000        0.000        541903                      361618                      0                           0                           
GPU 5           73.695            0.000        0.000        0.000        4557855                     3920583                     0                           0                           
GPU 6           73.925            0.000        0.000        0.000        1126785                     3821299                     0                           0                           
GPU 7           73.754            0.000        0.000        0.000        4482956                     3848298                     0                           0                           
GPU 0           265.011           0.323        0.037        0.159        9276410                     78646203                    9515919041                  9515919041                  
GPU 1           271.739           0.440        0.040        0.142        10168075                    88195982                    10717960351                 10717961963                 
GPU 2           259.733           0.452        0.036        0.184        14812096                    89614729                    9142973962                  9142974486                  
