#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       NVLTX                       NVLRX                       
ID               W                                                                                                                                                                       
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       NVLTX                       NVLRX                       
ID               W                                                                                                                                                                       
GPU 0           145.629           0.000        0.000        0.000        4168335                     3487502                     0                           0                           
GPU 1           72.365            0.000        0.000        0.000        4461369                     533618                      0                           0                           
GPU 2           71.280            0.000        0.000        0.000        4179031                     3537554                     0                           0                           
GPU 3           71.539            0.000        0.000        0.000        1741505                     1374246                     0                           0                           
GPU 4           71.820            0.000        0.000        0.000        4427840                     3777998                     0                           0                           
GPU 5           73.848            0.000        0.000        0.000        4400193                     3740321                     0                           0                           
GPU 6           73.609            0.000        0.000        0.000        698938                      3635604                     0                           0                           
GPU 7           73.405            0.000        0.000        0.000        4362593                     3735847                     0                           0                           
GPU 0           353.030           0.180        0.040        0.082        4743101                     17019753                    0                           0                           
GPU 1           72.352            0.000        0.000        0.000        771841                      3658693                     0                           0                           
GPU 2           71.283            0.000        0.000        0.000        504682                      314967                      0                           0                           
GPU 3           71.491            0.000        0.000        0.000        3709752                     3094715                     0                           0                           
GPU 4           71.864            0.000        0.000        0.000        2124411                     1708887                     0                           0                           
GPU 5           73.840            0.000        0.000        0.000        1994368                     1582695                     0                           0                           
GPU 6           73.642            0.000        0.000        0.000        1532075                     1186616                     0                           0                           
GPU 7           73.321            0.000        0.000        0.000        1084792                     794816                      0                           0                           
GPU 0           563.365           0.807        0.268        0.238        7968395                     45086288                    0                           0                           
GPU 1           72.447            0.000        0.000        0.000        4291671                     1872990                     0                           0                           
GPU 2           71.324            0.000        0.000        0.000        4386961                     3741311                     0                           0                           
GPU 3           71.525            0.000        0.000        0.000        523507                      318611                      0                           0                           
GPU 4           71.818            0.000        0.000        0.000        1620964                     1281887                     0                           0                           
GPU 5           73.865            0.000        0.000        0.000        1769652                     1406498                     0                           0                           
GPU 6           73.613            0.000        0.000        0.000        2672575                     2221381                     0                           0                           
GPU 7           73.468            0.000        0.000        0.000        3891189                     3302925                     0                           0                           
GPU 0           563.617           0.879        0.398        0.199        11052008                    44605800                    0                           0                           
GPU 1           72.421            0.000        0.000        0.000        2295985                     1989411                     0                           0                           
GPU 2           71.381            0.000        0.000        0.000        693694                      452139                      0                           0                           
GPU 3           71.591            0.000        0.000        0.000        4286271                     3615476                     0                           0                           
GPU 4           71.772            0.000        0.000        0.000        4021195                     3378768                     0                           0                           
GPU 5           73.793            0.000        0.000        0.000        3972064                     3329616                     0                           0                           
GPU 6           73.696            0.000        0.000        0.000        3162813                     2626681                     0                           0                           
GPU 7           73.488            0.000        0.000        0.000        1528164                     1184447                     0                           0                           
GPU 0           392.104           0.711        0.206        0.304        8209399                     54270605                    0                           0                           
GPU 1           72.445            0.000        0.000        0.000        2393001                     2907253                     0                           0                           
GPU 2           71.341            0.000        0.000        0.000        4238650                     3604512                     0                           0                           
GPU 3           71.542            0.000        0.000        0.000        292928                      105328                      0                           0                           
GPU 4           71.819            0.000        0.000        0.000        491629                      304516                      0                           0                           
GPU 5           73.867            0.000        0.000        0.000        512497                      308127                      0                           0                           
GPU 6           73.610            0.000        0.000        0.000        1271961                     986857                      0                           0                           
GPU 7           73.488            0.000        0.000        0.000        2895813                     2432087                     0                           0                           
GPU 0           409.557           0.662        0.076        0.448        15491471                    76133124                    0                           0                           
GPU 1           72.436            0.000        0.000        0.000        3481979                     404131                      0                           0                           
GPU 2           71.382            0.000        0.000        0.000        744109                      502011                      0                           0                           
GPU 3           71.480            0.000        0.000        0.000        4372934                     3708193                     0                           0                           
GPU 4           71.746            0.000        0.000        0.000        4322602                     3669600                     0                           0                           
GPU 5           73.871            0.000        0.000        0.000        4269233                     3612106                     0                           0                           
GPU 6           73.616            0.000        0.000        0.000        4019944                     3399476                     0                           0                           
GPU 7           73.478            0.000        0.000        0.000        2636758                     2168001                     0                           0                           
GPU 0           407.888           0.661        0.076        0.451        14729502                    73867123                    0                           0                           
GPU 1           72.478            0.000        0.000        0.000        3787608                     3170633                     0                           0                           
GPU 2           71.391            0.000        0.000        0.000        3209047                     3259296                     0                           0                           
GPU 3           71.532            0.000        0.000        0.000        1491025                     1148803                     0                           0                           
GPU 4           71.887            0.000        0.000        0.000        1619041                     1264417                     0                           0                           
GPU 5           73.930            0.000        0.000        0.000        1868817                     1480708                     0                           0                           
GPU 6           73.621            0.000        0.000        0.000        460152                      258901                      0                           0                           
GPU 7           73.413            0.000        0.000        0.000        1720160                     1386493                     0                           0                           
GPU 0           381.833           0.662        0.076        0.452        11313974                    71189940                    0                           0                           
GPU 1           72.398            0.000        0.000        0.000        511497                      318113                      0                           0                           
GPU 2           71.226            0.000        0.000        0.000        528787                      2676557                     0                           0                           
GPU 3           71.513            0.000        0.000        0.000        3372918                     2834456                     0                           0                           
GPU 4           71.824            0.000        0.000        0.000        2397216                     1976815                     0                           0                           
GPU 5           73.908            0.000        0.000        0.000        1625061                     1284432                     0                           0                           
GPU 6           73.630            0.000        0.000        0.000        4244839                     3604969                     0                           0                           
GPU 7           73.439            0.000        0.000        0.000        3433244                     2871430                     0                           0                           
GPU 0           409.585           0.603        0.071        0.412        13729245                    69853805                    0                           0                           
GPU 1           72.382            0.000        0.000        0.000        4170255                     3523282                     0                           0                           
GPU 2           71.299            0.000        0.000        0.000        4266800                     336453                      0                           0                           
GPU 3           71.510            0.000        0.000        0.000        3402938                     2827338                     0                           0                           
GPU 4           71.792            0.000        0.000        0.000        2893961                     2382984                     0                           0                           
GPU 5           73.927            0.000        0.000        0.000        3989169                     3350860                     0                           0                           
GPU 6           73.653            0.000        0.000        0.000        685598                      443566                      0                           0                           
GPU 7           73.402            0.000        0.000        0.000        1014625                     760445                      0                           0                           
GPU 0           388.833           0.661        0.076        0.453        11197651                    70089691                    0                           0                           
GPU 1           72.398            0.000        0.000        0.000        473760                      284885                      0                           0                           
GPU 2           71.299            0.000        0.000        0.000        316547                      3621173                     0                           0                           
GPU 3           71.639            0.000        0.000        0.000        561884                      362750                      0                           0                           
GPU 4           71.801            0.000        0.000        0.000        1603567                     1279709                     0                           0                           
GPU 5           73.839            0.000        0.000        0.000        477687                      268698                      0                           0                           
GPU 6           73.651            0.000        0.000        0.000        4094106                     3482289                     0                           0                           
GPU 7           73.325            0.000        0.000        0.000        4131139                     3498602                     0                           0                           
GPU 0           399.277           0.573        0.142        0.259        9592322                     49198754                    0                           0                           
GPU 1           72.434            0.000        0.000        0.000        4402649                     3759100                     0                           0                           
GPU 2           71.299            0.000        0.000        0.000        4378438                     132593                      0                           0                           
GPU 3           71.583            0.000        0.000        0.000        4061995                     3407967                     0                           0                           
GPU 4           71.846            0.000        0.000        0.000        4017056                     3374013                     0                           0                           
GPU 5           73.884            0.000        0.000        0.000        4275823                     3625018                     0                           0                           
GPU 6           73.593            0.000        0.000        0.000        744712                      495776                      0                           0                           
GPU 7           73.470            0.000        0.000        0.000        662077                      427992                      0                           0                           
GPU 0           399.277           0.635        0.142        0.276        14021576                    53467672                    0                           0                           
GPU 1           72.421            0.000        0.000        0.000        2860051                     3759100                     0                           0                           
GPU 2           71.332            0.000        0.000        0.000        4378438                     3733409                     0                           0                           
GPU 3           71.583            0.000        0.000        0.000        519306                      317033                      0                           0                           
GPU 4           71.730            0.000        0.000        0.000        4017056                     301867                      0                           0                           
GPU 5           73.831            0.000        0.000        0.000        695075                      441627                      0                           0                           
GPU 6           73.612            0.000        0.000        0.000        1978377                     495776                      0                           0                           
GPU 7           73.470            0.000        0.000        0.000        669505                      433672                      0                           0                           
GPU 0           410.560           0.644        0.070        0.446        11204847                    71695215                    0                           0                           
GPU 1           72.414            0.000        0.000        0.000        542717                      350553                      0                           0                           
GPU 2           71.434            0.000        0.000        0.000        511496                      2290262                     0                           0                           
GPU 3           71.545            0.000        0.000        0.000        4115953                     3463500                     0                           0                           
GPU 4           71.842            0.000        0.000        0.000        4293238                     3634997                     0                           0                           
GPU 5           73.917            0.000        0.000        0.000        4134685                     3487785                     0                           0                           
GPU 6           73.625            0.000        0.000        0.000        2112033                     1718975                     0                           0                           
GPU 7           73.379            0.000        0.000        0.000        4038114                     3422821                     0                           0                           
GPU 0           417.570           0.657        0.072        0.461        15839613                    70774328                    0                           0                           
GPU 1           72.389            0.000        0.000        0.000        4359129                     3720377                     0                           0                           
GPU 2           71.312            0.000        0.000        0.000        4305393                     318112                      0                           0                           
GPU 3           71.533            0.000        0.000        0.000        476349                      273023                      0                           0                           
GPU 4           71.868            0.000        0.000        0.000        684648                      441662                      0                           0                           
GPU 5           73.882            0.000        0.000        0.000        1211463                     899903                      0                           0                           
GPU 6           73.703            0.000        0.000        0.000        4223208                     3603874                     0                           0                           
GPU 7           73.351            0.000        0.000        0.000        1730799                     1377876                     0                           0                           
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       NVLTX                       NVLRX                       
ID               W                                                                                                                                                                       
GPU 0           417.570           0.675        0.072        0.461        15839613                    76950835                    0                           0                           
GPU 1           72.389            0.000        0.000        0.000        512494                      3720377                     0                           0                           
GPU 2           71.339            0.000        0.000        0.000        4305393                     3671245                     0                           0                           
GPU 3           71.533            0.000        0.000        0.000        4594902                     808327                      0                           0                           
GPU 4           71.844            0.000        0.000        0.000        684648                      441662                      0                           0                           
GPU 5           73.891            0.000        0.000        0.000        3755646                     899903                      0                           0                           
