#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       NVLTX                       NVLRX                       
ID               W                                                                                                                                                                       
GPU 3           97.911            0.000        0.000        0.000        2816509                     2288999                     0                           0                           
GPU 4           72.068            0.000        0.000        0.000        3810350                     3216740                     0                           0                           
GPU 5           74.146            0.000        0.000        0.000        2357683                     1915492                     0                           0                           
GPU 6           74.132            0.000        0.000        0.000        212963                      30015                       0                           0                           
GPU 7           73.736            0.000        0.000        0.000        1832204                     1476873                     0                           0                           
GPU 0           98.111            0.000        0.000        0.000        543936                      329040                      0                           3186745                     
GPU 1           99.905            0.000        0.000        0.000        4061744                     664122                      0                           0                           
GPU 2           102.445           0.118        0.000        0.000        65013281                    1126890412                  8588697                     0                           
GPU 3           98.037            0.000        0.000        0.000        500029                      287752                      0                           2868093                     
GPU 4           72.052            0.000        0.000        0.000        567053                      361614                      0                           0                           
GPU 5           74.124            0.000        0.000        0.000        1710161                     1364986                     0                           0                           
GPU 6           74.073            0.000        0.000        0.000        4937365                     4238599                     0                           0                           
GPU 7           73.736            0.000        0.000        0.000        4434173                     3796377                     0                           0                           
GPU 0           98.682            0.000        0.000        0.000        3944669                     3278488                     0                           5704203                     
GPU 1           102.277           0.000        0.000        0.000        291438                      1958723111                  0                           2852528                     
GPU 2           103.136           0.182        0.000        0.000        186759307                   3193657376                  2869083                     2868035                     
GPU 3           98.784            0.000        0.000        0.000        4215663                     3552101                     0                           5735672                     
GPU 4           72.059            0.000        0.000        0.000        4560929                     3904801                     0                           0                           
GPU 5           74.099            0.000        0.000        0.000        4554996                     3893880                     0                           0                           
GPU 6           74.109            0.000        0.000        0.000        2633714                     2185392                     0                           0                           
GPU 7           73.741            0.000        0.000        0.000        729404                      485952                      0                           0                           
GPU 0           98.682            0.000        0.000        0.000        3944669                     879476                      0                           0                           
GPU 1           102.277           0.000        0.000        0.000        291438                      1958723111                  143657592                   150798169                   
GPU 2           106.724           0.182        0.000        0.000        186759307                   3191148060                  2591204                     5200516                     
GPU 3           98.784            0.000        0.000        0.000        3088784                     3552101                     141390633                   134794559                   
GPU 4           72.034            0.000        0.000        0.000        4560929                     3904801                     0                           0                           
GPU 5           74.109            0.000        0.000        0.000        3088480                     3893880                     0                           0                           
GPU 6           74.091            0.000        0.000        0.000        2633714                     2185392                     0                           0                           
GPU 7           73.719            0.000        0.000        0.000        729404                      2248219                     0                           0                           
GPU 0           111.664           0.002        0.000        0.001        4315140                     4065655                     191911846                   191911846                   
GPU 1           131.972           0.123        0.012        0.017        61733927                    1128416342                  3512293442                  3512311786                  
GPU 2           125.481           0.078        0.001        0.001        75079713                    1332955806                  254600257                   260954446                   
GPU 3           121.926           0.037        0.000        0.000        1334124                     5896118                     82180532                    75794090                    
GPU 4           72.005            0.000        0.000        0.000        1201210                     918726                      0                           0                           
GPU 5           74.115            0.000        0.000        0.000        549664                      340046                      0                           0                           
GPU 6           74.023            0.000        0.000        0.000        4519083                     3871853                     0                           0                           
GPU 7           73.686            0.000        0.000        0.000        1948011                     1586919                     0                           0                           
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       NVLTX                       NVLRX                       
ID               W                                                                                                                                                                       
GPU 0           428.592           0.314        0.101        0.105        12511870                    119670009                   22533060143                 22525917490                 
GPU 1           437.648           0.537        0.198        0.173        29293705                    383037070                   36081099417                 36081100465                 
GPU 2           416.220           0.454        0.152        0.145        22535343                    272333910                   31045563695                 31045564220                 
GPU 3           404.982           0.549        0.196        0.174        22074061                    246186657                   36837923085                 36843641933                 
GPU 4           72.632            0.000        0.000        0.000        4567162                     3911566                     0                           0                           
GPU 5           74.286            0.000        0.000        0.000        4539361                     3875908                     0                           0                           
GPU 6           73.996            0.000        0.000        0.000        672564                      437603                      0                           0                           
GPU 7           73.839            0.000        0.000        0.000        4467082                     3832970                     0                           0                           
GPU 0           428.592           0.435        0.101        0.160        12511870                    560072388                   22533060143                 22525917490                 
GPU 1           437.648           0.537        0.031        0.161        29293705                    383037070                   36081099417                 36081100465                 
GPU 2           416.220           0.454        0.152        0.145        22535343                    604730799                   31045563695                 31045564220                 
GPU 3           404.982           0.549        0.196        0.174        60371059                    246186657                   36837923085                 36843641933                 
GPU 4           72.632            0.000        0.000        0.000        4567162                     3911566                     0                           0                           
GPU 5           74.286            0.000        0.000        0.000        4539361                     3875908                     0                           0                           
GPU 6           73.996            0.000        0.000        0.000        672564                      437603                      0                           0                           
GPU 7           73.839            0.000        0.000        0.000        4467082                     3832970                     0                           0                           
GPU 0           254.205           0.331        0.032        0.162        83572778                    846730779                   9415960508                  9415959460                  
GPU 1           271.260           0.337        0.043        0.217        65198497                    667600006                   9687304473                  9687304070                  
GPU 2           276.697           0.310        0.068        0.122        47298010                    852880608                   13354860300                 13354860824                 
GPU 3           238.251           0.309        0.034        0.212        94128206                    680741036                   10010348627                 10010347753                 
GPU 4           72.056            0.000        0.000        0.000        2709529                     2247753                     0                           0                           
GPU 5           74.295            0.000        0.000        0.000        2107997                     1707289                     0                           0                           
GPU 6           74.103            0.000        0.000        0.000        2789729                     2308450                     0                           0                           
GPU 7           73.915            0.000        0.000        0.000        2090306                     1691320                     0                           0                           
GPU 0           290.155           0.448        0.044        0.222        98237397                    1020538949                  12689095644                 12689097216                 
GPU 1           300.622           0.451        0.044        0.221        75920345                    754917450                   12741393811                 12741391191                 
GPU 2           277.230           0.449        0.043        0.218        87932524                    887672314                   12646109352                 12646067425                 
GPU 3           268.009           0.446        0.041        0.215        88366503                    917228880                   12754017522                 12754013592                 
GPU 4           72.046            0.000        0.000        0.000        878112                      635292                      0                           0                           
GPU 5           74.271            0.000        0.000        0.000        1713575                     1369288                     0                           0                           
GPU 6           74.084            0.000        0.000        0.000        1111644                     849063                      0                           0                           
GPU 7           73.891            0.000        0.000        0.000        1641943                     1317537                     0                           0                           
GPU 0           290.984           0.450        0.045        0.223        101811922                   1020467564                  12697209138                 12697207042                 
GPU 1           300.998           0.453        0.066        0.171        81847667                    791054693                   12643422308                 12643378004                 
GPU 2           295.798           0.454        0.043        0.222        87966366                    782932635                   12652142118                 12652399785                 
GPU 3           269.820           0.449        0.041        0.165        62419055                    869252523                   12638524799                 12638527217                 
GPU 4           72.033            0.000        0.000        0.000        4267498                     3622369                     0                           0                           
GPU 5           74.027            0.000        0.000        0.000        4523569                     3864318                     0                           0                           
GPU 6           74.064            0.000        0.000        0.000        4461851                     3818829                     0                           0                           
GPU 7           73.825            0.000        0.000        0.000        4413079                     3769538                     0                           0                           
GPU 0           315.581           0.383        0.068        0.162        51813991                    634980004                   19176035955                 19176035955                 
GPU 1           321.021           0.414        0.056        0.176        45117438                    514651684                   18572612150                 18571809748                 
GPU 2           273.585           0.415        0.073        0.161        61544163                    816143792                   20745757366                 20745758172                 
GPU 3           293.498           0.387        0.040        0.167        65732677                    699117917                   12030698190                 12030699500                 
GPU 4           71.972            0.000        0.000        0.000        881666                      638869                      0                           0                           
GPU 5           74.173            0.000        0.000        0.000        1692580                     1338119                     0                           0                           
GPU 6           74.004            0.000        0.000        0.000        2399880                     1957567                     0                           0                           
GPU 7           73.875            0.000        0.000        0.000        2026427                     1627430                     0                           0                           
GPU 0           287.065           0.455        0.040        0.218        133437362                   1794256854                  13085148668                 13085149716                 
GPU 1           298.006           0.422        0.040        0.219        91073815                    1180506066                  16725632406                 16726485571                 
GPU 2           278.108           0.461        0.039        0.218        146505479                   1990760725                  13049482007                 13049481483                 
GPU 3           265.288           0.431        0.079        0.210        149742030                   846990935                   23006913360                 23006913884                 
GPU 4           72.048            0.000        0.000        0.000        4830087                     4143817                     0                           0                           
GPU 5           74.106            0.000        0.000        0.000        2855449                     2370043                     0                           0                           
GPU 6           74.004            0.000        0.000        0.000        1175103                     899670                      0                           0                           
GPU 7           73.686            0.000        0.000        0.000        1592641                     1266671                     0                           0                           
GPU 0           290.017           0.458        0.041        0.224        139176461                   1822080762                  12824645405                 12824645930                 
GPU 1           302.736           0.462        0.040        0.222        138163102                   1827030675                  12943551139                 12943552449                 
GPU 2           276.253           0.463        0.040        0.223        151388295                   2006317949                  12809601099                 12809601099                 
GPU 3           268.859           0.454        0.037        0.216        154116285                   2025467566                  13023332178                 13023333226                 
GPU 4           71.966            0.000        0.000        0.000        1566115                     1221534                     0                           0                           
GPU 5           74.167            0.000        0.000        0.000        3207682                     2667430                     0                           0                           
GPU 6           73.898            0.000        0.000        0.000        4130191                     3504976                     0                           0                           
GPU 7           73.740            0.000        0.000        0.000        4318108                     3674584                     0                           0                           
GPU 0           267.170           0.397        0.043        0.187        102735429                   1349569670                  13136455654                 13136454956                 
GPU 1           287.877           0.398        0.044        0.169        87920335                    1148285876                  13516381464                 13515850522                 
GPU 2           262.519           0.405        0.042        0.176        104085525                   1383748666                  13178468511                 13178920938                 
GPU 3           257.678           0.413        0.041        0.178        110671657                   1466402076                  13368142665                 13368143015                 
GPU 4           71.906            0.000        0.000        0.000        4108807                     3483052                     0                           0                           
GPU 5           74.115            0.000        0.000        0.000        1111468                     826919                      0                           0                           
GPU 6           74.012            0.000        0.000        0.000        431643                      227732                      0                           0                           
GPU 7           73.594            0.000        0.000        0.000        1044113                     761517                      0                           0                           
GPU 0           247.546           0.247        0.042        0.087        19044471                    243053718                   12903578226                 12903581137                 
GPU 1           273.413           0.333        0.040        0.119        61522868                    838265396                   12954746953                 12955437196                 
GPU 2           240.026           0.294        0.042        0.119        51386743                    677851785                   13328396167                 13327716943                 
GPU 3           250.378           0.314        0.040        0.107        48197932                    625930571                   12923506138                 12923289157                 
GPU 4           71.786            0.000        0.000        0.000        536126                      328069                      0                           0                           
GPU 5           74.110            0.000        0.000        0.000        706954                      3791632                     0                           0                           
GPU 6           73.971            0.000        0.000        0.000        4831663                     4137017                     0                           0                           
GPU 7           73.732            0.000        0.000        0.000        4007794                     3414289                     0                           0                           
GPU 0           320.770           0.512        0.046        0.268        176709497                   2277549945                  15541559847                 15541825543                 
GPU 1           317.327           0.489        0.043        0.245        157217961                   2019865650                  14349660677                 14349661201                 
GPU 2           289.671           0.483        0.043        0.250        171736189                   2249378176                  14483540422                 14482752733                 
GPU 3           295.398           0.504        0.044        0.253        185930566                   2427159775                  14925291441                 14925508947                 
GPU 4           72.008            0.000        0.000        0.000        4384745                     3735444                     0                           0                           
GPU 5           74.140            0.000        0.000        0.000        4264101                     453994                      0                           0                           
GPU 6           73.917            0.000        0.000        0.000        1575706                     1231129                     0                           0                           
GPU 7           73.751            0.000        0.000        0.000        2185862                     1768986                     0                           0                           
GPU 0           241.865           0.287        0.033        0.103        28437578                    350962999                   10955537523                 10955269723                 
GPU 1           258.054           0.304        0.036        0.089        20405916                    263655911                   11648020607                 11648020607                 
GPU 2           214.431           0.226        0.038        0.094        17476890                    180606517                   12097481263                 12098043911                 
GPU 3           239.802           0.306        0.035        0.090        22394496                    249245865                   11680456257                 11680454859                 
GPU 4           71.983            0.000        0.000        0.000        2445320                     1999160                     0                           0                           
GPU 5           74.084            0.000        0.000        0.000        2488823                     2031149                     0                           0                           
GPU 6           73.959            0.000        0.000        0.000        3280454                     2743929                     0                           0                           
GPU 7           73.721            0.000        0.000        0.000        2140276                     1751945                     0                           0                           
GPU 0           299.469           0.331        0.038        0.131        53484752                    645170509                   16093650308                 16098234840                 
GPU 1           313.470           0.418        0.040        0.182        109734064                   1397058719                  15779066786                 15779011759                 
GPU 2           284.494           0.460        0.039        0.231        159382546                   2121315778                  15914448116                 13831874709                 
GPU 3           284.423           0.479        0.041        0.232        168576633                   2237119068                  14390519275                 14390520323                 
GPU 4           71.886            0.000        0.000        0.000        1118400                     848496                      0                           0                           
GPU 5           74.205            0.000        0.000        0.000        1658559                     1312698                     0                           0                           
GPU 6           74.035            0.000        0.000        0.000        1317159                     1024166                     0                           0                           
GPU 7           73.772            0.000        0.000        0.000        4269057                     470742                      0                           0                           
GPU 0           258.142           0.411        0.051        0.196        101586515                   1287720715                  11510719013                 11502349491                 
GPU 1           279.800           0.416        0.050        0.171        87178986                    1089230732                  13611436162                 13611502723                 
GPU 2           248.223           0.360        0.052        0.156        68817401                    852510755                   13611569681                 15916073848                 
GPU 3           260.289           0.358        0.046        0.122        43446399                    503624667                   14521675887                 14521609850                 
GPU 4           71.948            0.000        0.000        0.000        4426327                     3767566                     0                           0                           
