#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 1           130.518           0.021        0.006        0.008        795930046                   730813905                   
GPU 2           69.673            0.000        0.000        0.000        194403                      17291                       
GPU 3           69.542            0.000        0.000        0.000        209619                      23582                       
GPU 4           71.070            0.000        0.000        0.000        234262                      59220                       
GPU 5           71.930            0.000        0.000        0.000        255724                      71791                       
GPU 6           71.697            0.000        0.000        0.000        198626                      22011                       
GPU 7           71.282            0.000        0.000        0.000        451762                      253657                      
GPU 0           118.265           0.049        0.015        0.017        1859727617                  2002228762                  
GPU 1           123.094           0.068        0.021        0.024        2528856675                  2517878300                  
GPU 2           69.671            0.000        0.000        0.000        494804                      303486                      
GPU 3           69.539            0.000        0.000        0.000        516701                      303942                      
GPU 4           71.161            0.000        0.000        0.000        463291                      260994                      
GPU 5           71.901            0.000        0.000        0.000        457999                      243148                      
GPU 6           71.639            0.000        0.000        0.000        493154                      292957                      
GPU 7           71.247            0.000        0.000        0.000        483718                      297673                      
GPU 0           98.977            0.000        0.000        0.000        510520                      295095                      
GPU 1           100.279           0.000        0.000        0.000        504227                      295093                      
GPU 2           69.671            0.000        0.000        0.000        497877                      306588                      
GPU 3           69.574            0.000        0.000        0.000        509905                      304999                      
GPU 4           71.148            0.000        0.000        0.000        498917                      303962                      
GPU 5           71.933            0.000        0.000        0.000        506748                      300799                      
GPU 6           71.654            0.000        0.000        0.000        501015                      306583                      
GPU 7           71.272            0.000        0.000        0.000        502595                      307112                      
GPU 0           98.811            0.000        0.000        0.000        507895                      291948                      
GPU 1           100.264           0.000        0.000        0.000        500584                      293536                      
GPU 2           69.672            0.000        0.000        0.000        513193                      328338                      
GPU 3           69.579            0.000        0.000        0.000        510947                      306044                      
GPU 4           71.150            0.000        0.000        0.000        494732                      300822                      
GPU 5           71.892            0.000        0.000        0.000        506727                      302359                      
GPU 6           71.657            0.000        0.000        0.000        492107                      299771                      
GPU 7           71.280            0.000        0.000        0.000        493149                      299768                      
GPU 0           98.735            0.000        0.000        0.000        504749                      288278                      
GPU 1           100.275           0.000        0.000        0.000        501094                      291955                      
GPU 2           69.688            0.000        0.000        0.000        496832                      302920                      
GPU 3           69.589            0.000        0.000        0.000        517233                      310759                      
GPU 4           71.170            0.000        0.000        0.000        487384                      293479                      
GPU 5           71.889            0.000        0.000        0.000        502024                      296079                      
GPU 6           71.669            0.000        0.000        0.000        498401                      302395                      
GPU 7           71.301            0.000        0.000        0.000        496310                      301874                      
GPU 0           98.821            0.000        0.000        0.000        496371                      280421                      
GPU 1           100.165           0.000        0.000        0.000        491655                      283566                      
GPU 2           69.672            0.000        0.000        0.000        501553                      305543                      
GPU 3           69.573            0.000        0.000        0.000        514616                      307617                      
GPU 4           71.181            0.000        0.000        0.000        508884                      311829                      
GPU 5           71.943            0.000        0.000        0.000        507784                      298172                      
GPU 6           71.670            0.000        0.000        0.000        497353                      299774                      
GPU 7           71.298            0.000        0.000        0.000        502069                      303442                      
GPU 0           98.767            0.000        0.000        0.000        503700                      288278                      
GPU 1           100.029           0.000        0.000        0.000        502128                      290375                      
GPU 2           69.685            0.000        0.000        0.000        504162                      309729                      
GPU 3           69.577            0.000        0.000        0.000        509888                      305513                      
GPU 4           71.161            0.000        0.000        0.000        490015                      296105                      
GPU 5           71.882            0.000        0.000        0.000        503072                      297651                      
GPU 6           71.670            0.000        0.000        0.000        496817                      302387                      
GPU 7           71.290            0.000        0.000        0.000        503110                      302914                      
GPU 0           151.690           0.109        0.034        0.038        4138315443                  4115982147                  
GPU 1           152.986           0.110        0.034        0.042        4535643119                  4379181342                  
GPU 2           69.678            0.000        0.000        0.000        234214                      54492                       
GPU 3           69.489            0.000        0.000        0.000        258295                      69682                       
GPU 4           71.005            0.000        0.000        0.000        437596                      245263                      
GPU 5           71.802            0.000        0.000        0.000        511462                      306562                      
GPU 6           71.632            0.000        0.000        0.000        244702                      66022                       
GPU 7           71.324            0.000        0.000        0.000        196529                      15722                       
GPU 0           281.621           0.320        0.123        0.094        10183721885                 9716389585                  
GPU 1           294.808           0.324        0.126        0.094        10173104085                 9575348071                  
GPU 2           69.765            0.000        0.000        0.000        463884                      267323                      
GPU 3           69.480            0.000        0.000        0.000        462834                      251597                      
GPU 4           71.121            0.000        0.000        0.000        255756                      69179                       
GPU 5           72.066            0.000        0.000        0.000        208558                      13624                       
GPU 6           71.670            0.000        0.000        0.000        449695                      255770                      
GPU 7           71.336            0.000        0.000        0.000        497348                      303440                      
GPU 0           315.024           0.354        0.164        0.091        9626129186                  8893784073                  
GPU 1           326.082           0.357        0.165        0.091        9626568301                  8895349606                  
GPU 2           69.827            0.000        0.000        0.000        506256                      314444                      
GPU 3           69.535            0.000        0.000        0.000        518271                      313897                      
GPU 4           71.357            0.000        0.000        0.000        502586                      308678                      
GPU 5           72.121            0.000        0.000        0.000        515124                      309179                      
GPU 6           71.877            0.000        0.000        0.000        501546                      308160                      
GPU 7           71.487            0.000        0.000        0.000        495200                      303932                      
GPU 0           259.052           0.328        0.085        0.129        7856270499                  8117677322                  
GPU 1           273.566           0.337        0.081        0.134        7630372381                  7677602747                  
GPU 2           69.719            0.000        0.000        0.000        501553                      307640                      
GPU 3           69.696            0.000        0.000        0.000        512001                      307096                      
GPU 4           71.235            0.000        0.000        0.000        498925                      304491                      
GPU 5           72.066            0.000        0.000        0.000        505161                      300267                      
GPU 6           71.912            0.000        0.000        0.000        494208                      301346                      
GPU 7           71.466            0.000        0.000        0.000        502074                      306066                      
GPU 0           286.818           0.475        0.051        0.257        4562271807                  4872656340                  
GPU 1           291.655           0.470        0.049        0.255        4551270873                  4861307632                  
GPU 2           69.693            0.000        0.000        0.000        523550                      318113                      
GPU 3           69.735            0.000        0.000        0.000        511985                      307086                      
GPU 4           71.181            0.000        0.000        0.000        499444                      303439                      
GPU 5           72.093            0.000        0.000        0.000        514594                      309700                      
GPU 6           71.857            0.000        0.000        0.000        492626                      298196                      
GPU 7           71.541            0.000        0.000        0.000        529826                      318629                      
GPU 0           290.394           0.479        0.052        0.264        4519812705                  4824368454                  
GPU 1           296.453           0.475        0.050        0.261        4516300652                  4820916024                  
GPU 2           69.788            0.000        0.000        0.000        515172                      320738                      
GPU 3           69.571            0.000        0.000        0.000        520906                      316526                      
GPU 4           71.175            0.000        0.000        0.000        502058                      307628                      
GPU 5           71.927            0.000        0.000        0.000        510415                      306039                      
GPU 6           71.872            0.000        0.000        0.000        497871                      305011                      
GPU 7           71.495            0.000        0.000        0.000        498404                      305541                      
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 0           288.102           0.480        0.052        0.265        4478321383                  4784866553                  
GPU 1           293.722           0.474        0.050        0.261        4481405411                  4789782250                  
GPU 2           69.717            0.000        0.000        0.000        498918                      310775                      
GPU 3           69.468            0.000        0.000        0.000        511474                      306570                      
GPU 4           71.112            0.000        0.000        0.000        498925                      303967                      
GPU 5           72.023            0.000        0.000        0.000        509348                      303932                      
GPU 6           71.778            0.000        0.000        0.000        498394                      303439                      
GPU 7           71.412            0.000        0.000        0.000        497346                      305011                      
GPU 0           289.844           0.482        0.053        0.267        4499501094                  4803336779                  
GPU 1           297.501           0.476        0.051        0.263        4480285636                  4788069895                  
GPU 2           69.695            0.000        0.000        0.000        500500                      306589                      
GPU 3           69.444            0.000        0.000        0.000        510937                      306038                      
GPU 4           71.121            0.000        0.000        0.000        493151                      299245                      
GPU 5           71.888            0.000        0.000        0.000        504651                      300275                      
GPU 6           71.764            0.000        0.000        0.000        498920                      303440                      
GPU 7           71.307            0.000        0.000        0.000        503643                      306588                      
GPU 0           274.382           0.419        0.053        0.222        4924740802                  5136088904                  
GPU 1           273.158           0.416        0.052        0.215        4966680310                  5166287839                  
GPU 2           69.499            0.000        0.000        0.000        245274                      66035                       
GPU 3           69.284            0.000        0.000        0.000        210145                      13625                       
GPU 4           70.969            0.000        0.000        0.000        234264                      53980                       
GPU 5           71.841            0.000        0.000        0.000        255682                      66540                       
GPU 6           71.629            0.000        0.000        0.000        196533                      13102                       
GPU 7           71.451            0.000        0.000        0.000        196533                      18343                       
GPU 0           253.409           0.303        0.080        0.110        9048058039                  8848710335                  
GPU 1           263.162           0.298        0.081        0.107        9238367877                  8933111616                  
GPU 2           69.627            0.000        0.000        0.000        451751                      252079                      
GPU 3           69.663            0.000        0.000        0.000        511987                      307087                      
GPU 4           71.082            0.000        0.000        0.000        466434                      266234                      
GPU 5           72.089            0.000        0.000        0.000        462716                      250485                      
GPU 6           71.804            0.000        0.000        0.000        498393                      303438                      
GPU 7           71.282            0.000        0.000        0.000        502059                      301340                      
GPU 0           269.402           0.362        0.072        0.154        7798216679                  7609408606                  
GPU 1           272.715           0.364        0.069        0.158        7582085692                  7433219515                  
GPU 2           69.641            0.000        0.000        0.000        504693                      310258                      
GPU 3           69.561            0.000        0.000        0.000        516188                      310237                      
GPU 4           71.016            0.000        0.000        0.000        495247                      301865                      
GPU 5           71.909            0.000        0.000        0.000        505698                      301322                      
GPU 6           71.739            0.000        0.000        0.000        495258                      301871                      
GPU 7           71.341            0.000        0.000        0.000        501021                      306063                      
GPU 0           286.692           0.481        0.049        0.257        4638684349                  4952490494                  
GPU 1           288.082           0.475        0.047        0.253        4637436698                  4951829779                  
GPU 2           69.557            0.000        0.000        0.000        507832                      313923                      
GPU 3           69.581            0.000        0.000        0.000        519862                      315481                      
GPU 4           70.987            0.000        0.000        0.000        503591                      311796                      
GPU 5           71.944            0.000        0.000        0.000        509864                      309691                      
GPU 6           71.760            0.000        0.000        0.000        505202                      311297                      
GPU 7           71.347            0.000        0.000        0.000        501007                      308151                      
GPU 0           289.617           0.486        0.050        0.266        4558997583                  4863929148                  
GPU 1           292.987           0.480        0.048        0.260        4555534498                  4866190372                  
GPU 2           69.591            0.000        0.000        0.000        498929                      306590                      
GPU 3           69.531            0.000        0.000        0.000        508837                      303416                      
GPU 4           70.898            0.000        0.000        0.000        494720                      300290                      
GPU 5           71.875            0.000        0.000        0.000        503592                      298172                      
GPU 6           71.586            0.000        0.000        0.000        501543                      306586                      
GPU 7           71.333            0.000        0.000        0.000        503128                      307117                      
GPU 0           290.721           0.486        0.050        0.266        4545508223                  4854888847                  
GPU 1           295.703           0.480        0.048        0.261        4541907053                  4850588244                  
GPU 2           69.569            0.000        0.000        0.000        506266                      312878                      
GPU 3           69.692            0.000        0.000        0.000        518813                      314956                      
GPU 4           71.055            0.000        0.000        0.000        503113                      309205                      
GPU 5           71.814            0.000        0.000        0.000        516073                      313835                      
GPU 6           71.700            0.000        0.000        0.000        498402                      306063                      
GPU 7           71.351            0.000        0.000        0.000        497880                      304493                      
GPU 0           290.149           0.487        0.050        0.267        4524126199                  4833336577                  
GPU 1           295.969           0.482        0.048        0.264        4527053845                  4833557861                  
GPU 2           69.617            0.000        0.000        0.000        501013                      307106                      
GPU 3           69.683            0.000        0.000        0.000        509361                      304464                      
GPU 4           71.001            0.000        0.000        0.000        493160                      299250                      
GPU 5           71.934            0.000        0.000        0.000        502028                      297129                      
GPU 6           71.753            0.000        0.000        0.000        498917                      304486                      
GPU 7           71.375            0.000        0.000        0.000        503109                      308154                      
GPU 0           274.220           0.435        0.051        0.227        4898738958                  5196897564                  
GPU 1           281.569           0.433        0.051        0.219        5133823026                  5391648018                  
GPU 2           69.634            0.000        0.000        0.000        499453                      303969                      
GPU 3           69.664            0.000        0.000        0.000        453305                      247352                      
GPU 4           70.993            0.000        0.000        0.000        444919                      255213                      
GPU 5           71.762            0.000        0.000        0.000        508318                      305515                      
GPU 6           71.739            0.000        0.000        0.000        244745                      67606                       
GPU 7           71.499            0.000        0.000        0.000        246317                      71274                       
GPU 0           253.250           0.328        0.068        0.118        8037295612                  8216579618                  
GPU 1           249.190           0.333        0.066        0.117        7912322291                  8155320359                  
GPU 2           69.634            0.000        0.000        0.000        196530                      18342                       
GPU 3           69.790            0.000        0.000        0.000        268314                      72843                       
GPU 4           70.916            0.000        0.000        0.000        247366                      58173                       
GPU 5           71.523            0.000        0.000        0.000        210131                      19912                       
GPU 6           71.335            0.000        0.000        0.000        452275                      248935                      
GPU 7           71.338            0.000        0.000        0.000        455416                      248933                      
GPU 0           293.385           0.465        0.060        0.239        6785873207                  7262978187                  
GPU 1           301.779           0.466        0.060        0.245        6696263211                  7092790278                  
GPU 2           69.604            0.000        0.000        0.000        503117                      303442                      
GPU 3           69.437            0.000        0.000        0.000        511987                      308135                      
GPU 4           70.835            0.000        0.000        0.000        497346                      302391                      
GPU 5           71.831            0.000        0.000        0.000        511972                      298694                      
GPU 6           71.582            0.000        0.000        0.000        493684                      299774                      
GPU 7           71.522            0.000        0.000        0.000        499454                      304494                      
GPU 0           305.131           0.511        0.053        0.296        5477080539                  5732501080                  
GPU 1           314.262           0.501        0.053        0.295        5468239181                  5723650213                  
GPU 2           69.661            0.000        0.000        0.000        506268                      312880                      
GPU 3           69.630            0.000        0.000        0.000        517758                      312856                      
GPU 4           71.083            0.000        0.000        0.000        504161                      310253                      
GPU 5           71.784            0.000        0.000        0.000        550240                      344118                      
GPU 6           71.741            0.000        0.000        0.000        504163                      310254                      
GPU 7           71.381            0.000        0.000        0.000        499451                      306064                      
GPU 0           253.515           0.392        0.059        0.165        6748326251                  7050203955                  
GPU 1           259.164           0.344        0.057        0.156        6662009596                  6940406549                  
GPU 2           69.759            0.000        0.000        0.000        500491                      307107                      
GPU 3           69.581            0.000        0.000        0.000        509889                      305514                      
GPU 4           70.944            0.000        0.000        0.000        500501                      306589                      
GPU 5           71.887            0.000        0.000        0.000        503580                      299213                      
GPU 6           71.791            0.000        0.000        0.000        497867                      303437                      
GPU 7           71.286            0.000        0.000        0.000        492104                      300817                      
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 0           276.729           0.421        0.065        0.181        7614629503                  8214917416                  
GPU 1           279.990           0.412        0.065        0.186        7732982315                  8262521133                  
GPU 2           69.577            0.000        0.000        0.000        503126                      308688                      
GPU 3           69.459            0.000        0.000        0.000        509378                      305522                      
GPU 4           71.160            0.000        0.000        0.000        498915                      304484                      
GPU 5           71.959            0.000        0.000        0.000        505171                      300797                      
GPU 6           71.648            0.000        0.000        0.000        500495                      307110                      
GPU 7           71.224            0.000        0.000        0.000        499977                      306065                      
GPU 0           308.871           0.514        0.052        0.304        5453890870                  5657919872                  
GPU 1           318.283           0.510        0.052        0.303        5435490431                  5643735272                  
GPU 2           69.613            0.000        0.000        0.000        497867                      304485                      
GPU 3           69.414            0.000        0.000        0.000        508854                      304474                      
GPU 4           70.923            0.000        0.000        0.000        491588                      296630                      
GPU 5           71.841            0.000        0.000        0.000        502536                      297644                      
GPU 6           71.587            0.000        0.000        0.000        493149                      299243                      
GPU 7           71.329            0.000        0.000        0.000        495774                      300818                      
GPU 0           263.563           0.377        0.063        0.168        7142265665                  7270873762                  
GPU 1           269.178           0.367        0.063        0.161        7301486642                  7438302818                  
GPU 2           69.761            0.000        0.000        0.000        504695                      309735                      
GPU 3           69.503            0.000        0.000        0.000        259108                      72201                       
GPU 4           70.869            0.000        0.000        0.000        492626                      298196                      
GPU 5           71.775            0.000        0.000        0.000        508844                      301848                      
GPU 6           71.555            0.000        0.000        0.000        496266                      302895                      
GPU 7           71.373            0.000        0.000        0.000        504167                      307636                      
GPU 0           271.817           0.410        0.067        0.171        7842839713                  8180414315                  
GPU 1           285.124           0.389        0.067        0.170        7867556308                  8131742570                  
GPU 2           69.528            0.000        0.000        0.000        245273                      67607                       
GPU 3           69.793            0.000        0.000        0.000        443416                      236711                      
GPU 4           71.070            0.000        0.000        0.000        233737                      54503                       
GPU 5           71.313            0.000        0.000        0.000        208038                      13100                       
GPU 6           71.586            0.000        0.000        0.000        198627                      13102                       
GPU 7           71.395            0.000        0.000        0.000        196533                      18867                       
GPU 0           289.552           0.437        0.067        0.212        7598144970                  7780104219                  
GPU 1           298.821           0.437        0.065        0.219        7396608049                  7608150731                  
GPU 2           69.454            0.000        0.000        0.000        451233                      250510                      
GPU 3           69.622            0.000        0.000        0.000        550412                      350050                      
GPU 4           70.930            0.000        0.000        0.000        468006                      266758                      
GPU 5           71.824            0.000        0.000        0.000        514064                      309696                      
GPU 6           71.498            0.000        0.000        0.000        501540                      307108                      
GPU 7           71.375            0.000        0.000        0.000        504154                      303960                      
GPU 0           289.440           0.487        0.050        0.273        5233846471                  5497191191                  
GPU 1           296.062           0.461        0.050        0.264        5290223672                  5562816554                  
GPU 2           69.711            0.000        0.000        0.000        500503                      306591                      
GPU 3           69.579            0.000        0.000        0.000        506998                      303256                      
GPU 4           71.075            0.000        0.000        0.000        500489                      306058                      
GPU 5           71.682            0.000        0.000        0.000        504648                      299749                      
GPU 6           71.671            0.000        0.000        0.000        499444                      305012                      
GPU 7           71.175            0.000        0.000        0.000        503645                      308685                      
GPU 0           260.343           0.399        0.060        0.176        7091674085                  7434949032                  
GPU 1           274.711           0.390        0.061        0.176        7072744399                  7427943160                  
GPU 2           69.620            0.000        0.000        0.000        501014                      307107                      
GPU 3           69.516            0.000        0.000        0.000        514657                      309213                      
GPU 4           70.853            0.000        0.000        0.000        497352                      303442                      
GPU 5           71.550            0.000        0.000        0.000        507251                      302359                      
GPU 6           71.824            0.000        0.000        0.000        498390                      303436                      
GPU 7           71.305            0.000        0.000        0.000        497864                      308676                      
GPU 0           262.910           0.418        0.056        0.181        6531310002                  7002270185                  
GPU 1           273.434           0.393        0.056        0.186        6517671031                  6949043287                  
GPU 2           69.519            0.000        0.000        0.000        503026                      311771                      
GPU 3           69.561            0.000        0.000        0.000        517750                      313375                      
GPU 4           71.018            0.000        0.000        0.000        500486                      307105                      
GPU 5           71.161            0.000        0.000        0.000        510406                      306558                      
GPU 6           71.489            0.000        0.000        0.000        498402                      306064                      
GPU 7           71.527            0.000        0.000        0.000        504159                      312348                      
GPU 0           291.043           0.495        0.051        0.279        5395665186                  5653128999                  
GPU 1           305.817           0.477        0.051        0.274        5485637552                  5772123184                  
GPU 2           69.638            0.000        0.000        0.000        499977                      306065                      
GPU 3           69.593            0.000        0.000        0.000        511481                      306050                      
GPU 4           70.880            0.000        0.000        0.000        501019                      305538                      
GPU 5           71.870            0.000        0.000        0.000        504115                      299744                      
GPU 6           71.802            0.000        0.000        0.000        492115                      298204                      
GPU 7           71.231            0.000        0.000        0.000        491588                      297678                      
GPU 0           268.608           0.422        0.059        0.185        6867636645                  7236595470                  
GPU 1           270.826           0.385        0.058        0.182        6680994704                  7036714427                  
GPU 2           69.388            0.000        0.000        0.000        500488                      306581                      
GPU 3           69.341            0.000        0.000        0.000        510420                      306042                      
GPU 4           70.975            0.000        0.000        0.000        491589                      297679                      
GPU 5           72.018            0.000        0.000        0.000        513543                      307077                      
GPU 6           71.773            0.000        0.000        0.000        493674                      299768                      
GPU 7           71.160            0.000        0.000        0.000        494728                      299247                      
GPU 0           263.931           0.389        0.067        0.153        7781858789                  8007455556                  
GPU 1           274.665           0.364        0.067        0.153        7893425306                  8135263633                  
GPU 2           69.572            0.000        0.000        0.000        502592                      306586                      
GPU 3           69.137            0.000        0.000        0.000        210145                      14673                       
GPU 4           71.261            0.000        0.000        0.000        433401                      243166                      
GPU 5           71.978            0.000        0.000        0.000        244723                      55023                       
GPU 6           71.107            0.000        0.000        0.000        244745                      66034                       
GPU 7           71.570            0.000        0.000        0.000        244743                      68654                       
GPU 0           279.499           0.460        0.051        0.230        5623922594                  6054614492                  
GPU 1           294.470           0.437        0.051        0.236        5620179755                  6020407205                  
