#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 6           72.610            0.000        0.000        0.000        495734                      297650                      
GPU 7           72.329            0.000        0.000        0.000        489489                      292436                      
GPU 0           72.012            0.000        0.000        0.000        498921                      302392                      
GPU 1           72.414            0.000        0.000        0.000        510984                      312355                      
GPU 2           70.261            0.000        0.000        0.000        505205                      307630                      
GPU 3           70.041            0.000        0.000        0.000        509365                      304990                      
GPU 4           71.686            0.000        0.000        0.000        495765                      301337                      
GPU 5           72.624            0.000        0.000        0.000        503076                      293985                      
GPU 6           72.683            0.000        0.000        0.000        496276                      298185                      
GPU 7           72.357            0.000        0.000        0.000        494738                      297157                      
GPU 0           72.042            0.000        0.000        0.000        504171                      306066                      
GPU 1           72.427            0.000        0.000        0.000        496824                      300819                      
GPU 2           70.276            0.000        0.000        0.000        503651                      306593                      
GPU 3           70.171            0.000        0.000        0.000        510438                      302384                      
GPU 4           71.685            0.000        0.000        0.000        485294                      295055                      
GPU 5           72.682            0.000        0.000        0.000        498866                      291354                      
GPU 6           72.656            0.000        0.000        0.000        492530                      295518                      
GPU 7           72.340            0.000        0.000        0.000        498903                      300809                      
GPU 0           71.972            0.000        0.000        0.000        504149                      306577                      
GPU 1           72.379            0.000        0.000        0.000        503642                      306587                      
GPU 2           70.289            0.000        0.000        0.000        499442                      303438                      
GPU 3           70.152            0.000        0.000        0.000        517235                      308664                      
GPU 4           71.658            0.000        0.000        0.000        494736                      298728                      
GPU 5           72.689            0.000        0.000        0.000        503597                      294507                      
GPU 6           72.691            0.000        0.000        0.000        496832                      299252                      
GPU 7           72.374            0.000        0.000        0.000        493159                      295581                      
GPU 0           71.979            0.000        0.000        0.000        232172                      52409                       
GPU 1           72.320            0.000        0.000        0.000        433932                      237404                      
GPU 2           70.259            0.000        0.000        0.000        439709                      243176                      
GPU 3           70.153            0.000        0.000        0.000        451740                      250501                      
GPU 4           71.667            0.000        0.000        0.000        374183                      187091                      
GPU 5           72.662            0.000        0.000        0.000        447525                      241056                      
GPU 6           72.629            0.000        0.000        0.000        436494                      243661                      
GPU 7           72.366            0.000        0.000        0.000        501026                      301349                      
GPU 0           72.008            0.000        0.000        0.000        466439                      263617                      
GPU 1           72.405            0.000        0.000        0.000        263092                      78089                       
GPU 2           70.291            0.000        0.000        0.000        262044                      76517                       
GPU 3           70.098            0.000        0.000        0.000        265166                      62885                       
GPU 4           71.665            0.000        0.000        0.000        316021                      122111                      
GPU 5           72.689            0.000        0.000        0.000        270391                      71265                       
GPU 6           72.670            0.000        0.000        0.000        259895                      71785                       
GPU 7           72.308            0.000        0.000        0.000        196530                      13102                       
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 0           71.978            0.000        0.000        0.000        517228                      322285                      
GPU 1           72.376            0.000        0.000        0.000        510981                      311830                      
GPU 2           70.277            0.000        0.000        0.000        497354                      301871                      
GPU 3           70.124            0.000        0.000        0.000        510962                      303433                      
GPU 4           71.659            0.000        0.000        0.000        501529                      303433                      
GPU 5           72.743            0.000        0.000        0.000        509355                      300792                      
GPU 6           72.642            0.000        0.000        0.000        496221                      298152                      
GPU 7           72.368            0.000        0.000        0.000        493167                      294537                      
GPU 0           71.998            0.000        0.000        0.000        506789                      308685                      
GPU 1           72.372            0.000        0.000        0.000        500490                      303963                      
GPU 2           70.307            0.000        0.000        0.000        499975                      303444                      
GPU 3           70.140            0.000        0.000        0.000        510433                      302382                      
GPU 4           71.688            0.000        0.000        0.000        492640                      295584                      
GPU 5           72.720            0.000        0.000        0.000        509863                      300258                      
GPU 6           72.673            0.000        0.000        0.000        492604                      295562                      
GPU 7           72.341            0.000        0.000        0.000        498408                      300302                      
GPU 0           71.932            0.000        0.000        0.000        512020                      313396                      
GPU 1           72.393            0.000        0.000        0.000        498402                      302919                      
GPU 2           70.287            0.000        0.000        0.000        499970                      303965                      
GPU 3           70.121            0.000        0.000        0.000        513561                      304468                      
GPU 4           71.649            0.000        0.000        0.000        501014                      302390                      
GPU 5           72.686            0.000        0.000        0.000        498879                      290838                      
GPU 6           72.650            0.000        0.000        0.000        492625                      296099                      
GPU 7           72.378            0.000        0.000        0.000        497868                      299769                      
GPU 0           71.935            0.000        0.000        0.000        503644                      306588                      
GPU 1           72.393            0.000        0.000        0.000        498920                      302391                      
GPU 2           70.300            0.000        0.000        0.000        498404                      302396                      
GPU 3           70.112            0.000        0.000        0.000        509387                      303955                      
GPU 4           71.659            0.000        0.000        0.000        498390                      300291                      
GPU 5           72.676            0.000        0.000        0.000        506741                      296603                      
GPU 6           72.679            0.000        0.000        0.000        499435                      300814                      
GPU 7           72.347            0.000        0.000        0.000        488976                      293491                      
GPU 0           71.925            0.000        0.000        0.000        499453                      303445                      
GPU 1           72.369            0.000        0.000        0.000        498924                      302918                      
GPU 2           70.324            0.000        0.000        0.000        499978                      303446                      
GPU 3           70.086            0.000        0.000        0.000        508326                      300279                      
GPU 4           71.661            0.000        0.000        0.000        491588                      296105                      
GPU 5           72.677            0.000        0.000        0.000        498345                      290832                      
GPU 6           72.649            0.000        0.000        0.000        504192                      304506                      
GPU 7           72.334            0.000        0.000        0.000        496825                      298724                      
GPU 0           71.980            0.000        0.000        0.000        442843                      242122                      
GPU 1           72.385            0.000        0.000        0.000        436033                      242648                      
GPU 2           70.264            0.000        0.000        0.000        452773                      264118                      
GPU 3           70.145            0.000        0.000        0.000        513557                      306562                      
GPU 4           71.649            0.000        0.000        0.000        444398                      252070                      
GPU 5           72.725            0.000        0.000        0.000        506741                      295555                      
GPU 6           72.656            0.000        0.000        0.000        496268                      297132                      
GPU 7           72.294            0.000        0.000        0.000        493168                      295586                      
GPU 0           71.931            0.000        0.000        0.000        286817                      105293                      
GPU 1           72.352            0.000        0.000        0.000        262039                      73371                       
GPU 2           70.275            0.000        0.000        0.000        252610                      63938                       
GPU 3           70.079            0.000        0.000        0.000        210148                      18866                       
GPU 4           71.688            0.000        0.000        0.000        315496                      113725                      
GPU 5           72.679            0.000        0.000        0.000        208025                      13623                       
GPU 6           72.645            0.000        0.000        0.000        196513                      12576                       
GPU 7           72.339            0.000        0.000        0.000        198104                      19391                       
GPU 0           71.945            0.000        0.000        0.000        468003                      269376                      
GPU 1           72.347            0.000        0.000        0.000        506789                      309209                      
GPU 2           70.310            0.000        0.000        0.000        498382                      302383                      
GPU 3           70.177            0.000        0.000        0.000        509371                      295561                      
GPU 4           71.647            0.000        0.000        0.000        457000                      253132                      
GPU 5           72.690            0.000        0.000        0.000        510946                      299755                      
GPU 6           72.649            0.000        0.000        0.000        536044                      334831                      
GPU 7           72.328            0.000        0.000        0.000        495253                      291387                      
GPU 0           71.908            0.000        0.000        0.000        497876                      301346                      
GPU 1           72.388            0.000        0.000        0.000        501538                      305010                      
GPU 2           70.292            0.000        0.000        0.000        505236                      307649                      
GPU 3           70.151            0.000        0.000        0.000        514625                      306574                      
GPU 4           71.679            0.000        0.000        0.000        495257                      297154                      
GPU 5           72.709            0.000        0.000        0.000        508834                      299745                      
GPU 6           72.666            0.000        0.000        0.000        492636                      295057                      
GPU 7           72.355            0.000        0.000        0.000        497883                      299254                      
GPU 0           71.945            0.000        0.000        0.000        496897                      304212                      
GPU 1           72.342            0.000        0.000        0.000        493203                      302100                      
GPU 2           70.302            0.000        0.000        0.000        499976                      303968                      
GPU 3           70.150            0.000        0.000        0.000        508328                      301328                      
GPU 4           71.675            0.000        0.000        0.000        496827                      299773                      
GPU 5           72.710            0.000        0.000        0.000        502009                      297642                      
GPU 6           72.706            0.000        0.000        0.000        494735                      296631                      
GPU 7           72.332            0.000        0.000        0.000        490013                      292960                      
GPU 0           71.955            0.000        0.000        0.000        501024                      303968                      
GPU 1           72.375            0.000        0.000        0.000        501549                      305017                      
GPU 2           70.297            0.000        0.000        0.000        503113                      306060                      
GPU 3           70.125            0.000        0.000        0.000        506745                      300798                      
GPU 4           71.639            0.000        0.000        0.000        502584                      303961                      
GPU 5           72.706            0.000        0.000        0.000        505121                      296575                      
GPU 6           72.685            0.000        0.000        0.000        496839                      298208                      
GPU 7           72.334            0.000        0.000        0.000        489495                      292439                      
GPU 0           71.955            0.000        0.000        0.000        505212                      308158                      
GPU 1           72.330            0.000        0.000        0.000        504682                      307107                      
GPU 2           70.317            0.000        0.000        0.000        498928                      303444                      
GPU 3           70.172            0.000        0.000        0.000        509915                      301337                      
GPU 4           71.646            0.000        0.000        0.000        501015                      302391                      
GPU 5           72.694            0.000        0.000        0.000        503584                      295023                      
GPU 6           72.709            0.000        0.000        0.000        496829                      299250                      
GPU 7           72.319            0.000        0.000        0.000        487578                      294851                      
GPU 0           71.977            0.000        0.000        0.000        500487                      300292                      
GPU 1           72.323            0.000        0.000        0.000        496304                      299774                      
GPU 2           70.290            0.000        0.000        0.000        498914                      302912                      
GPU 3           70.163            0.000        0.000        0.000        509369                      301324                      
GPU 4           71.655            0.000        0.000        0.000        497875                      299773                      
GPU 5           72.689            0.000        0.000        0.000        498878                      290837                      
GPU 6           72.686            0.000        0.000        0.000        494223                      297162                      
GPU 7           72.348            0.000        0.000        0.000        493681                      296628                      
GPU 0           71.934            0.000        0.000        0.000        232693                      52932                       
GPU 1           72.311            0.000        0.000        0.000        198624                      13101                       
GPU 2           70.253            0.000        0.000        0.000        198628                      13102                       
GPU 3           70.132            0.000        0.000        0.000        245259                      52405                       
GPU 4           71.698            0.000        0.000        0.000        246838                      74418                       
GPU 5           72.761            0.000        0.000        0.000        210137                      19389                       
GPU 6           72.684            0.000        0.000        0.000        197061                      19391                       
GPU 7           72.356            0.000        0.000        0.000        198629                      22535                       
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 0           71.895            0.000        0.000        0.000        474291                      270424                      
GPU 1           72.310            0.000        0.000        0.000        501551                      305018                      
GPU 2           70.268            0.000        0.000        0.000        501550                      305017                      
GPU 3           70.111            0.000        0.000        0.000        473733                      262020                      
GPU 4           71.695            0.000        0.000        0.000        452281                      241601                      
GPU 5           72.677            0.000        0.000        0.000        498339                      284540                      
GPU 6           72.656            0.000        0.000        0.000        498934                      294015                      
GPU 7           72.368            0.000        0.000        0.000        506261                      296105                      
GPU 0           71.923            0.000        0.000        0.000        497848                      308666                      
GPU 1           72.283            0.000        0.000        0.000        505180                      316000                      
GPU 2           70.297            0.000        0.000        0.000        497346                      301342                      
GPU 3           70.141            0.000        0.000        0.000        509393                      300814                      
GPU 4           71.666            0.000        0.000        0.000        499914                      302883                      
GPU 5           72.706            0.000        0.000        0.000        502018                      292931                      
GPU 6           72.662            0.000        0.000        0.000        496323                      298737                      
GPU 7           72.364            0.000        0.000        0.000        491068                      294012                      
GPU 0           71.912            0.000        0.000        0.000        499453                      304493                      
GPU 1           72.276            0.000        0.000        0.000        500481                      306053                      
GPU 2           70.282            0.000        0.000        0.000        497880                      301872                      
GPU 3           70.100            0.000        0.000        0.000        504144                      303954                      
GPU 4           71.686            0.000        0.000        0.000        501021                      305539                      
GPU 5           72.733            0.000        0.000        0.000        505580                      299156                      
GPU 6           72.695            0.000        0.000        0.000        491070                      294013                      
GPU 7           72.348            0.000        0.000        0.000        498398                      299772                      
GPU 0           71.869            0.000        0.000        0.000        504679                      307629                      
GPU 1           72.268            0.000        0.000        0.000        504692                      306588                      
GPU 2           70.300            0.000        0.000        0.000        503638                      306061                      
GPU 3           70.165            0.000        0.000        0.000        508294                      303404                      
GPU 4           71.659            0.000        0.000        0.000        496831                      299251                      
GPU 5           72.705            0.000        0.000        0.000        510937                      301321                      
GPU 6           72.693            0.000        0.000        0.000        498389                      300291                      
GPU 7           72.328            0.000        0.000        0.000        493153                      298198                      
GPU 0           71.898            0.000        0.000        0.000        501025                      303445                      
GPU 1           72.256            0.000        0.000        0.000        498915                      302912                      
GPU 2           70.265            0.000        0.000        0.000        498929                      301873                      
GPU 3           70.111            0.000        0.000        0.000        512533                      303956                      
GPU 4           71.647            0.000        0.000        0.000        496813                      299240                      
GPU 5           72.720            0.000        0.000        0.000        498882                      290316                      
GPU 6           72.665            0.000        0.000        0.000        500012                      301370                      
GPU 7           72.340            0.000        0.000        0.000        495792                      298209                      
GPU 0           78.158            0.000        0.000        0.000        4487079                     4487079                     
GPU 1           72.323            0.000        0.000        0.000        1155724                     1033292                     
GPU 2           70.292            0.000        0.000        0.000        1157932                     1036045                     
GPU 3           70.152            0.000        0.000        0.000        1073794                     959549                      
GPU 4           71.647            0.000        0.000        0.000        1268400                     1149569                     
GPU 5           72.696            0.000        0.000        0.000        1071474                     952538                      
GPU 6           72.715            0.000        0.000        0.000        1063883                     959067                      
GPU 7           72.353            0.000        0.000        0.000        1057037                     955369                      
GPU 0           96.742            0.000        0.000        0.000        2978530                     3078635                     
GPU 1           71.943            0.000        0.000        0.000        456470                      319162                      
GPU 2           70.285            0.000        0.000        0.000        459608                      323350                      
GPU 3           70.162            0.000        0.000        0.000        652977                      487898                      
GPU 4           71.658            0.000        0.000        0.000        459608                      325970                      
GPU 5           72.673            0.000        0.000        0.000        658786                      504178                      
GPU 6           72.720            0.000        0.000        0.000        671362                      519899                      
GPU 7           72.349            0.000        0.000        0.000        658776                      501550                      
GPU 0           72.052            0.000        0.000        0.000        522513                      316023                      
GPU 1           71.902            0.000        0.000        0.000        537478                      340073                      
GPU 2           70.315            0.000        0.000        0.000        532234                      334830                      
GPU 3           70.129            0.000        0.000        0.000        507819                      299765                      
GPU 4           71.667            0.000        0.000        0.000        499967                      301343                      
GPU 5           72.643            0.000        0.000        0.000        506731                      297121                      
GPU 6           72.683            0.000        0.000        0.000        499967                      301343                      
GPU 7           72.351            0.000        0.000        0.000        495191                      297639                      
GPU 0           71.946            0.000        0.000        0.000        506256                      308156                      
GPU 1           71.890            0.000        0.000        0.000        508358                      310256                      
GPU 2           70.286            0.000        0.000        0.000        500485                      306580                      
GPU 3           70.149            0.000        0.000        0.000        510424                      302376                      
GPU 4           71.665            0.000        0.000        0.000        495779                      298201                      
GPU 5           72.713            0.000        0.000        0.000        508321                      299228                      
GPU 6           72.650            0.000        0.000        0.000        492640                      295060                      
GPU 7           72.343            0.000        0.000        0.000        499445                      300820                      
GPU 0           71.951            0.000        0.000        0.000        505743                      309211                      
GPU 1           71.903            0.000        0.000        0.000        502587                      306583                      
GPU 2           70.287            0.000        0.000        0.000        494737                      300301                      
GPU 3           70.160            0.000        0.000        0.000        512533                      305004                      
GPU 4           71.657            0.000        0.000        0.000        498351                      300792                      
GPU 5           72.680            0.000        0.000        0.000        505699                      297130                      
GPU 6           72.713            0.000        0.000        0.000        492633                      295580                      
GPU 7           72.352            0.000        0.000        0.000        490540                      295058                      
GPU 0           71.945            0.000        0.000        0.000        501017                      304488                      
GPU 1           71.886            0.000        0.000        0.000        503642                      309732                      
GPU 2           70.290            0.000        0.000        0.000        507835                      310780                      
GPU 3           70.164            0.000        0.000        0.000        535692                      328984                      
GPU 4           71.669            0.000        0.000        0.000        502103                      303463                      
GPU 5           72.650            0.000        0.000        0.000        504920                      296457                      
GPU 6           72.705            0.000        0.000        0.000        495220                      306040                      
GPU 7           72.350            0.000        0.000        0.000        499451                      300823                      
GPU 0           71.949            0.000        0.000        0.000        508366                      310785                      
GPU 1           71.919            0.000        0.000        0.000        503115                      306585                      
GPU 2           70.290            0.000        0.000        0.000        497870                      301867                      
GPU 3           70.160            0.000        0.000        0.000        458545                      254165                      
GPU 4           71.667            0.000        0.000        0.000        492066                      296602                      
GPU 5           72.690            0.000        0.000        0.000        505183                      296087                      
GPU 6           72.684            0.000        0.000        0.000        491556                      297135                      
GPU 7           72.353            0.000        0.000        0.000        501022                      302919                      
GPU 0           71.957            0.000        0.000        0.000        427650                      232692                      
GPU 1           71.903            0.000        0.000        0.000        231640                      48738                       
GPU 2           70.287            0.000        0.000        0.000        231646                      49264                       
GPU 3           70.161            0.000        0.000        0.000        302529                      106719                      
GPU 4           71.666            0.000        0.000        0.000        440637                      245206                      
GPU 5           72.655            0.000        0.000        0.000        243683                      51357                       
GPU 6           72.717            0.000        0.000        0.000        198620                      22534                       
GPU 7           72.354            0.000        0.000        0.000        243697                      63937                       
GPU 0           71.942            0.000        0.000        0.000        263612                      81756                       
GPU 1           71.897            0.000        0.000        0.000        468535                      269381                      
GPU 2           70.276            0.000        0.000        0.000        466951                      267802                      
GPU 3           70.154            0.000        0.000        0.000        490274                      276580                      
GPU 4           71.667            0.000        0.000        0.000        253157                      68137                       
GPU 5           72.705            0.000        0.000        0.000        470070                      257831                      
GPU 6           72.688            0.000        0.000        0.000        498928                      291391                      
GPU 7           72.324            0.000        0.000        0.000        460140                      254701                      
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 0           71.927            0.000        0.000        0.000        507317                      307639                      
GPU 1           71.918            0.000        0.000        0.000        504157                      307106                      
GPU 2           70.285            0.000        0.000        0.000        508888                      312355                      
GPU 3           70.161            0.000        0.000        0.000        514625                      306574                      
GPU 4           71.670            0.000        0.000        0.000        502582                      304484                      
GPU 5           72.653            0.000        0.000        0.000        503086                      297135                      
GPU 6           72.695            0.000        0.000        0.000        490541                      294534                      
GPU 7           72.349            0.000        0.000        0.000        497881                      299777                      
GPU 0           71.903            0.000        0.000        0.000        504151                      307102                      
GPU 1           71.885            0.000        0.000        0.000        498310                      304435                      
GPU 2           70.289            0.000        0.000        0.000        501531                      305006                      
GPU 3           70.160            0.000        0.000        0.000        510944                      303422                      
GPU 4           71.657            0.000        0.000        0.000        491050                      294001                      
GPU 5           72.645            0.000        0.000        0.000        509886                      300272                      
GPU 6           72.689            0.000        0.000        0.000        493666                      295570                      
GPU 7           72.352            0.000        0.000        0.000        501012                      302913                      
GPU 0           71.876            0.000        0.000        0.000        502602                      306068                      
GPU 1           71.866            0.000        0.000        0.000        505212                      306586                      
GPU 2           70.290            0.000        0.000        0.000        497345                      301866                      
GPU 3           70.150            0.000        0.000        0.000        513585                      305007                      
GPU 4           71.640            0.000        0.000        0.000        501014                      302390                      
GPU 5           72.683            0.000        0.000        0.000        504549                      301786                      
GPU 6           72.641            0.000        0.000        0.000        496303                      298201                      
GPU 7           72.371            0.000        0.000        0.000        502076                      303970                      
GPU 0           71.867            0.000        0.000        0.000        502077                      306067                      
GPU 1           71.843            0.000        0.000        0.000        502586                      307107                      
GPU 2           70.321            0.000        0.000        0.000        492113                      296630                      
GPU 3           70.115            0.000        0.000        0.000        511246                      303814                      
GPU 4           71.667            0.000        0.000        0.000        496300                      299247                      
GPU 5           72.659            0.000        0.000        0.000        510937                      301322                      
GPU 6           72.617            0.000        0.000        0.000        499440                      301341                      
GPU 7           72.351            0.000        0.000        0.000        496832                      299252                      
GPU 0           71.859            0.000        0.000        0.000        489959                      296595                      
GPU 1           71.743            0.000        0.000        0.000        500496                      303966                      
GPU 2           70.264            0.000        0.000        0.000        501538                      304486                      
GPU 3           70.081            0.000        0.000        0.000        516712                      307093                      
GPU 4           71.667            0.000        0.000        0.000        501023                      301871                      
GPU 5           72.729            0.000        0.000        0.000        510422                      300803                      
GPU 6           72.655            0.000        0.000        0.000        502584                      303961                      
GPU 7           72.311            0.000        0.000        0.000        506246                      312342                      
GPU 0           71.788            0.000        0.000        0.000        431842                      237408                      
GPU 1           71.815            0.000        0.000        0.000        232688                      51883                       
GPU 2           70.272            0.000        0.000        0.000        232696                      52409                       
GPU 3           70.129            0.000        0.000        0.000        210148                      14673                       
GPU 4           71.675            0.000        0.000        0.000        498385                      298716                      
GPU 5           72.636            0.000        0.000        0.000        253638                      61837                       
GPU 6           72.661            0.000        0.000        0.000        243176                      62366                       
GPU 7           72.310            0.000        0.000        0.000        244224                      67607                       
GPU 0           71.787            0.000        0.000        0.000        266754                      79659                       
GPU 1           71.772            0.000        0.000        0.000        466959                      266235                      
GPU 2           70.305            0.000        0.000        0.000        468010                      265712                      
GPU 3           70.091            0.000        0.000        0.000        512521                      304997                      
GPU 4           71.667            0.000        0.000        0.000        196531                      13626                       
GPU 5           72.684            0.000        0.000        0.000        464297                      250489                      
GPU 6           72.652            0.000        0.000        0.000        447031                      245264                      
GPU 7           72.359            0.000        0.000        0.000        452806                      246318                      
GPU 0           71.830            0.000        0.000        0.000        493695                      297684                      
GPU 1           71.777            0.000        0.000        0.000        504168                      307637                      
GPU 2           70.289            0.000        0.000        0.000        508881                      313399                      
GPU 3           70.141            0.000        0.000        0.000        514626                      306575                      
GPU 4           71.606            0.000        0.000        0.000        495124                      302314                      
GPU 5           72.683            0.000        0.000        0.000        509374                      299755                      
GPU 6           72.628            0.000        0.000        0.000        500476                      301857                      
GPU 7           72.369            0.000        0.000        0.000        495255                      297153                      
GPU 0           71.760            0.000        0.000        0.000        499455                      303446                      
GPU 1           71.685            0.000        0.000        0.000        504158                      307631                      
GPU 2           70.290            0.000        0.000        0.000        500501                      304493                      
GPU 3           70.152            0.000        0.000        0.000        515156                      306578                      
GPU 4           71.635            0.000        0.000        0.000        503644                      307636                      
GPU 5           72.694            0.000        0.000        0.000        510934                      302368                      
GPU 6           72.671            0.000        0.000        0.000        501019                      302393                      
GPU 7           72.351            0.000        0.000        0.000        503130                      303974                      
GPU 0           71.723            0.000        0.000        0.000        508878                      311301                      
GPU 1           71.772            0.000        0.000        0.000        502072                      306064                      
GPU 2           70.285            0.000        0.000        0.000        499969                      303964                      
GPU 3           70.090            0.000        0.000        0.000        507802                      300803                      
GPU 4           71.657            0.000        0.000        0.000        493157                      296104                      
GPU 5           72.665            0.000        0.000        0.000        492539                      288711                      
GPU 6           72.668            0.000        0.000        0.000        491062                      294008                      
GPU 7           72.349            0.000        0.000        0.000        502581                      302911                      
GPU 0           71.777            0.000        0.000        0.000        502594                      306063                      
GPU 1           71.798            0.000        0.000        0.000        504680                      308677                      
GPU 2           70.270            0.000        0.000        0.000        497887                      302925                      
GPU 3           70.132            0.000        0.000        0.000        513550                      305509                      
GPU 4           71.650            0.000        0.000        0.000        498914                      300816                      
GPU 5           72.647            0.000        0.000        0.000        510423                      300804                      
GPU 6           72.621            0.000        0.000        0.000        489484                      292957                      
GPU 7           72.336            0.000        0.000        0.000        487923                      292963                      
GPU 0           71.710            0.000        0.000        0.000        4039052                     349034                      
GPU 1           71.766            0.000        0.000        0.000        503117                      307111                      
GPU 2           70.303            0.000        0.000        0.000        507840                      310259                      
GPU 3           70.142            0.000        0.000        0.000        509373                      302899                      
GPU 4           71.665            0.000        0.000        0.000        492112                      295057                      
GPU 5           72.692            0.000        0.000        0.000        508843                      300799                      
GPU 6           72.672            0.000        0.000        0.000        501008                      301862                      
GPU 7           72.342            0.000        0.000        0.000        495252                      299247                      
GPU 0           71.687            0.000        0.000        0.000        434990                      243175                      
GPU 1           71.697            0.000        0.000        0.000        244221                      64461                       
